Fecha;Hora;PM10;PM25;SO2;NO2;NO;CO;O3;dd;vv;HR;LL;PRB;TMP
29/01/2015;5:00:00;22;11;4.5;18.75;5.5;0.685;18.75;295;0;97.6;0;957;3.3
29/01/2015;6:00:00;20.25;11;4;20;4;0.6825;15.75;301;0.1;95.125;0;956.5;3.3
29/01/2015;7:00:00;22.5;11;4.75;25.25;11.5;0.61;11;176;0;99.75;0;956.5;2.15
29/01/2015;8:00:00;25.5;14;6.75;44.5;55.25;0.705;5.5;355;0;99.725;0;956;2.275
29/01/2015;9:00:00;27.25;15;11.25;65.75;137.5;1.0375;5.5;309;0;100;0;956;2.625
29/01/2015;10:00:00;37.5;19;8.25;56;88.5;0.925;7;296;0;95.375;0;956;3.35
29/01/2015;11:00:00;45.5;24;8.5;59.75;76.75;0.8575;12.5;317;0;76.15;0;955.25;6.3
29/01/2015;12:00:00;47;29.5;7;34;21;0.5875;35.75;290;0.8;63.425;0;954.75;9.925
29/01/2015;13:00:00;29;13.25;5.25;20.25;10.25;0.515;53.75;310;1.8;62.2;0;954;11.275
29/01/2015;14:00:00;24.75;17.75;4.75;15.75;7.75;0.5325;62.5;294;2.7;55.275;0;952.5;12.925
29/01/2015;15:00:00;22.25;10;5.5;16.5;7.5;0.5575;65.5;295;3.1;50.875;0;950.75;13.7
29/01/2015;16:00:00;22.25;9;4.25;12.75;6;0.56;71;290;4;48.45;0;950;14.075
29/01/2015;17:00:00;31.75;10;6.25;11.25;5.25;0.52;69;287;4.8;54.1;0;949;13.7
29/01/2015;18:00:00;30.25;10.75;6;13;5.5;0.5675;66.5;288;4.8;57.475;0;948.25;13.525
29/01/2015;19:00:00;17.5;7;6.75;15.5;5.25;0.605;59.5;285;4.1;62.125;0;948;13.075
29/01/2015;20:00:00;14;6;5.75;19;6.25;0.58;56.25;294;3.3;68.225;0;948;12.625
29/01/2015;21:00:00;15;6;5.75;13;4.75;0.56;62.75;292;4.1;73.6;0;947.5;12.625
29/01/2015;22:00:00;14.5;5;5.25;8;4.25;0.495;66.25;290;5.1;75.1;0;947;12.8
29/01/2015;23:00:00;16;6;4.5;6.5;3.75;0.3925;63.75;294;4.2;78.15;0;947;12.675
29/01/2015;0:00:00;10.5;2;5.25;4.75;3.5;0.65;62.75;294;4.1;79.925;0;946.5;12.6
30/01/2015;1:00:00;7;2;5.5;4;3;0.7075;62.25;294;3.6;79.875;0;946;12.575
30/01/2015;2:00:00;8.25;4;5.5;3;3;0.62;62.5;300;3.6;81.325;0;946;12.425
30/01/2015;3:00:00;7.75;3;5.25;3.25;3;0.54;62.75;304;3.6;81.425;0;945.5;12.4
30/01/2015;4:00:00;5.75;6;6;3;3;0.4575;62.5;306;3.3;80.375;0;945;12.45
30/01/2015;5:00:00;5;7;4.25;3.25;3;0.5075;63.25;300;3.1;80.35;0;944;12.45
30/01/2015;6:00:00;5;4;5.5;3;3;0.3775;63.75;294;2.9;77.825;0;944;12.65
30/01/2015;7:00:00;4.25;3;6.25;3.25;3;0.3125;65;292;3.9;74.9;0;943;12.65
30/01/2015;8:00:00;5.25;6;5.75;7.5;4;0.1575;62.5;293;3.5;71.975;0;943;12.775
30/01/2015;9:00:00;8;7.25;6.5;8.25;4.25;0.06;65.5;284;5.3;67.4;0;942.5;13.3
30/01/2015;10:00:00;24.25;9;6.25;8;4.75;0.0975;68.75;284;6.3;63.8;0;942;13.825
30/01/2015;11:00:00;35.5;9;6.25;7.5;5.25;0.1125;69;283;5.9;60.275;0;942.5;14.85
30/01/2015;12:00:00;41.5;9;6.5;7.5;5;0.1475;69.25;284;6.2;57.825;0;942;15.55
30/01/2015;13:00:00;44;8;5.5;8;5.5;0.1625;67.5;286;6.2;55.925;0;941.25;16.25
30/01/2015;14:00:00;43.25;6;5.25;7.75;5;0.1975;67.25;287;6.7;54.1;0;940.25;16.875
30/01/2015;15:00:00;41;6;6.25;7.75;5.25;0.3975;65.75;290;6.6;55.575;0;939.25;16.575
30/01/2015;16:00:00;40.75;7;6.25;6.75;4.75;0.435;67.25;285;7.4;57;0;938;16.35
30/01/2015;17:00:00;75.5;10;7.75;6;5;0.4625;67;285;7.2;59.35;0;937.25;16.175
30/01/2015;18:00:00;65.75;11;7.75;7.25;4.5;0.4375;65.75;286;7;62.525;0;937;15.975
30/01/2015;19:00:00;28.75;7.75;5.5;6.75;4.75;0.47;65;285;7.1;65.375;0;936.5;15.675
30/01/2015;20:00:00;20.75;7;6.25;6.75;4.25;0.49;64.75;285;7.1;67.65;0;936;15.325
30/01/2015;21:00:00;26;6;6.5;6.75;4;0.2775;64.5;283;7.4;68.35;0;935.75;15.1
30/01/2015;22:00:00;30;3.25;5.75;5.5;4;0.1875;64.75;284;7.1;67.975;0;935;14.9
30/01/2015;23:00:00;21.5;5.75;7;4.75;3.5;0.1775;64.5;286;7.1;69.075;0;935;14.725
30/01/2015;0:00:00;17.25;4;6;3.25;3.25;0.115;64.75;286;6.9;69.4;0;934.75;14.475
31/01/2015;1:00:00;19.75;2;7.25;2.75;3;0.145;65.75;284;6.9;66.7;0;934;14.325
31/01/2015;2:00:00;41.25;6;6;2;3;0.2075;66.75;288;6.7;67.025;0;933.75;14.075
31/01/2015;3:00:00;30;7;6.25;2;3;0.3625;67.75;288;6.2;68.075;0;933.25;13.775
31/01/2015;4:00:00;13.75;5;7.25;2;3;0.42;69.25;284;6.1;67.4;0;932.25;13.575
31/01/2015;5:00:00;10.75;3;7;2;2.5;0.3;73.75;286;6.3;65.525;0;931.25;13.425
31/01/2015;6:00:00;7.5;3;7.25;2;2.5;0.4;74.75;290;5.7;74.75;0.71;931;12.525
31/01/2015;7:00:00;6.75;5;6;2.75;3;0.4175;69.75;312;4.7;93.175;2.82;931.75;11
31/01/2015;8:00:00;7.75;3.25;6.75;5;3.5;0.4025;61.75;308;2.6;99.8;0.35;933;10.5
31/01/2015;9:00:00;5.25;4.25;7;9.75;3.25;0.47;69;305;1.9;69.425;0;934.25;9.6
31/01/2015;10:00:00;4.5;8;6.25;17.25;5.25;0.375;64.5;293;1.4;57.9;0;935.75;9.5
31/01/2015;11:00:00;7.75;8.75;6.25;10.5;5.25;0.435;72;302;2.5;50.375;0;937.25;10.35
31/01/2015;12:00:00;13.5;7;6.5;9.25;5.25;0.365;75.75;313;3.6;43.475;0;938.25;10.9
31/01/2015;13:00:00;13.5;3;6.5;9.75;6;0.3525;77.25;318;4.6;38.425;0;939;11.275
31/01/2015;14:00:00;9.5;3;5;9.75;6.25;0.33;79.25;321;4.8;32.825;0;939;11.375
31/01/2015;15:00:00;7.5;2.25;6;8.25;5.25;0.315;80.75;319;5;29.825;0;939;11.325
31/01/2015;16:00:00;8.25;3;7;7.75;5;0.31;80.25;323;4.7;30.625;0;939;11.05
31/01/2015;17:00:00;8.25;5;6.25;7.75;4.75;0.35;79;320;4.7;33.425;0;940;10.675
31/01/2015;18:00:00;8;4.25;7;9.25;5;0.4325;77.5;317;4.3;31.375;0.35;940.5;10.625
31/01/2015;19:00:00;8.75;6;5.5;14.25;5.75;0.4275;76;23;3.5;48.6;0;942.25;7.3
31/01/2015;20:00:00;9.75;9;4.5;22.5;5.75;0.445;65.75;278;0.7;58.775;0;943.5;5.35
31/01/2015;21:00:00;10.75;8;4.75;26.5;5;0.5175;55.25;274;0.5;60.75;0;944.75;5.1
31/01/2015;22:00:00;9;9;5;32;6.25;0.51;44.5;314;0.1;60.05;0;945.25;4.625
31/01/2015;23:00:00;8;8.75;4.5;27.25;5.5;0.5875;44.75;291;0.1;56.425;0;946.5;4.2
31/01/2015;0:00:00;9.25;2.25;5.25;15.75;3.75;0.5025;59.5;316;1.5;53.075;0;947.25;4.375
08/04/2015;19:00:00;41;14.75;2;7.5;3;0.05;89;132;2.3;26.675;0;958;17.65
08/04/2015;20:00:00;38;8;2;9;3;0.05;86.75;131;1.5;29.025;0;958;16.975
08/04/2015;21:00:00;33;9;2;11.3333;3;0.05;81.6667;110;1;34.075;0;958;15.9
08/04/2015;23:00:00;32;5.25;2;6.25;2.75;0.05;86;119;2.7;37.85;0;959;13.8
08/04/2015;0:00:00;26;7;2;4.75;2.5;0.05;87;113;2.5;43.275;0;959;11.9
09/04/2015;1:00:00;19;8;2;4.25;2.75;0.05;87.75;118;2.8;45.675;0;959.25;11
09/04/2015;2:00:00;16;10;2;3.5;2.75;0.05;85.5;119;2.8;49.3;0;959.25;10.375
09/04/2015;3:00:00;18;8;2;4.5;3;0.05;84;112;1.9;53.025;0;960;9.75
09/04/2015;4:00:00;17;7;2;2.75;2.75;0.05;83.5;115;1.9;56.3;0;959.5;9.375
09/04/2015;5:00:00;21;8.25;2;4;2.5;0.05;79.75;112;1.8;59.125;0;959.25;9.125
09/04/2015;6:00:00;17;10;2;4.5;3;0.05;76.5;110;1.6;63.425;0;959;8.825
09/04/2015;7:00:00;20;11;2;5.75;2.75;0.05;72.5;121;0.9;64.625;0;959.75;8.925
09/04/2015;8:00:00;12;10;2;7.5;2.75;0.05;71.75;111;0.8;65.35;0;960;8.975
09/04/2015;9:00:00;19;10;2;11.25;3;0.05;64.25;114;1.4;75.3;0.71;960;8.325
09/04/2015;10:00:00;16;8;2;13;3;0.05;54.25;112;1;98.025;1.76;960.5;7.625
09/04/2015;11:00:00;11;10;2;14.75;3;0.05;49.75;111;0.4;100;2.47;961;8
09/04/2015;12:00:00;13;12;2;13;3.5;0.05;54;105;0.7;100;3.18;961;8.15
09/04/2015;13:00:00;21;9.25;2;10.25;3.75;0.05;62.5;94;1.2;100;1.05;961;8.525
09/04/2015;14:00:00;16.75;15.75;2;10.75;3.25;0.05;61.5;108;0.9;100;1.05;961;9.125
09/04/2015;15:00:00;17;12;2;10;3.25;0.0525;64;114;0.9;96.925;0;961;9.75
09/04/2015;16:00:00;12;13;2;9.25;3;0.05;68.5;113;0.4;83.975;0;960;10.975
09/04/2015;17:00:00;20;13.75;2;6.5;3;0.05;74.25;106;0.6;71.875;0;960;12
09/04/2015;18:00:00;12;7;2;10.75;3.25;0.05;72.75;90;0.5;68.8;0;959.25;12.35
09/04/2015;19:00:00;19;9.25;2;12;3.5;0.0525;68.5;65;0.5;70.15;0;959;12.6
09/04/2015;20:00:00;15;14;2;25.25;4;0.05;46.25;91;0.9;77.625;0;959;11.5
09/04/2015;21:00:00;25;12.75;2;32;3.25;0.0575;36.25;94;0.6;84;0;959;10.2
09/04/2015;22:00:00;25;9.25;2;26.25;3;0.075;30.25;122;0;94.1;0;959.75;9.925
09/04/2015;23:00:00;25;17;2;26.5;2.75;0.0525;23.5;133;0;99.725;0;960;9.325
09/04/2015;0:00:00;21;17;2;17.75;3;0.0675;35.75;120;0.1;99.175;0;960;9.7
10/04/2015;1:00:00;22;19;2;7.5;3;0.0525;57;93;0.4;92.325;0;960;10.25
10/04/2015;2:00:00;26;18.75;2;6.75;3;0.0525;58.75;98;0.6;90.925;0;960;10.1
10/04/2015;3:00:00;19;10.25;2;8;2.75;0.05;56.75;115;0.2;90.875;0;959.75;9.875
10/04/2015;4:00:00;24;17;2;8;2.75;0.05;56.5;118;0.5;90.15;0;959;9.575
10/04/2015;5:00:00;27;21.75;2;9.25;3;0.0525;54.75;108;0.6;90.075;0;959;9.45
10/04/2015;6:00:00;28.5;15.75;2;5.75;3;0.0525;57.75;101;0.5;93.775;0;959;9.1
10/04/2015;7:00:00;20;12;2;9;2.75;0.0675;55.25;97;0.5;97.575;0.35;959;8.7
10/04/2015;8:00:00;19;13.75;2;12.75;2.75;0.0625;52.25;97;0.8;99.55;0;959;8.225
10/04/2015;9:00:00;22;11.25;2;21.25;3.25;0.0525;45.5;99;0.4;95.75;0;959;8.575
10/04/2015;10:00:00;19;13;2;16.25;4.5;0.075;50.5;108;0.4;86.025;0;959.25;10
10/04/2015;11:00:00;27.5;14;2;8;4.25;0.0725;63.5;125;1.4;73;0;959.5;12.125
10/04/2015;12:00:00;25;15;2;7.5;4;0.05;67.75;114;0.7;67.175;0;960;13.6
10/04/2015;13:00:00;31;17.75;2;7.5;3.75;0.0525;76.25;107;0.8;61;0;959.5;15.675
10/04/2015;14:00:00;19;13.75;2;7.5;3.25;0.07;82.5;97;0.9;59.325;0;959;15.65
10/04/2015;15:00:00;18;7;2;8;3;0.0525;84.25;95;0.4;56.375;0;959;16.325
10/04/2015;16:00:00;21;8.25;2;8.5;2.75;0.055;85;113;0.1;56.55;0.35;958;16.275
10/04/2015;17:00:00;23;15;2;14.5;3.25;0.06;73;65;0;69.45;1.76;958;15.1
10/04/2015;18:00:00;24;9.25;2;13.25;3.75;0.0625;74.25;96;0;60.3;0;957.5;16.95
10/04/2015;19:00:00;22;11;2;9.5;3.25;0.07;83.5;121;0;54.05;0;957;17.425
10/04/2015;20:00:00;22;15.75;2;15.25;3;0.07;76.75;59;0;54.3;0;957;16.925
10/04/2015;21:00:00;25;12.25;2;33.75;4.5;0.1025;55.75;73;0;58.375;0;957;16.225
10/04/2015;22:00:00;33;18.75;2;54.25;7.5;0.16;27.5;292;0;67.025;0;957.75;14.725
10/04/2015;23:00:00;32;13;2;75.25;33.25;0.2125;6.25;294;0;74.425;0;958.25;13.475
10/04/2015;0:00:00;35.25;17.75;2;45.75;7.5;0.1025;16;299;0;81.8;0;959;12.425
11/04/2015;1:00:00;29;10;2;31.5;4.25;0.15;24.25;295;0;87.525;0;959;12.025
11/04/2015;2:00:00;26;14.25;2;29;3.75;0.1275;20;294;0;95.1;0;959;11.375
11/04/2015;3:00:00;34;18;2;42.25;9;0.1525;4.25;28;0;100;0;959;10.5
11/04/2015;4:00:00;24;18.25;2;32;7.25;0.135;5.75;1;0;100;0;959;10.075
11/04/2015;5:00:00;31;21;2;20.25;3.75;0.12;15.5;291;0;100;0;959;10
11/04/2015;6:00:00;20.5;16;2;12.75;3.25;0.1075;24.25;290;0;100;0;959;9.875
11/04/2015;7:00:00;26;12.25;2;14.25;3;0.11;18;2;0;100;0;959;9.375
11/04/2015;8:00:00;20;17;2;20;5.75;0.125;5.75;132;0;100;0;959;8.1
11/04/2015;9:00:00;27;13;2;23.75;16;0.2325;5;96;0;100;0;960;8.325
11/04/2015;10:00:00;18;14.25;2;20;9.75;0.145;15.5;131;0;97.125;0;960.25;10.65
11/04/2015;11:00:00;19;21;2;20.25;9;0.19;25.75;99;0;87.975;0;960.75;12.125
11/04/2015;12:00:00;36.75;25;2;16.25;8;0.1525;36.25;118;0.1;73.1;0;960.5;14.575
11/04/2015;13:00:00;42;26.75;2;11.25;4.75;0.19;55.25;120;0.1;64.425;0;960.25;16.375
11/04/2015;14:00:00;40;18.75;2;8.25;3.5;0.18;82.75;120;0.2;52.75;0;960;18.475
11/04/2015;15:00:00;37;14.75;2;6.25;3;0.1625;95.75;138;0.2;44.8;0;959;20.275
11/04/2015;16:00:00;31;7.25;2;5.25;2.5;0.1125;98.25;116;0.6;38.3;0;958.5;21.65
11/04/2015;17:00:00;27;16.75;2;5.5;3;0.0725;96.5;113;1;42.875;0;958;20.7
11/04/2015;18:00:00;39;9.25;2;6;3;0.125;90.25;160;0.8;46.675;0;958;19.55
11/04/2015;19:00:00;28;16;2;6.25;3;0.1175;90.25;138;1.9;50.675;0;959;18.5
11/04/2015;20:00:00;32;18.75;2;7;3;0.1175;83.75;154;0.4;55.025;0;959;17.75
11/04/2015;21:00:00;26;10.25;2;8.25;3;0.125;84.75;125;0.5;53.625;0;959.25;16.625
11/04/2015;22:00:00;23;12;2;10;3;0.0725;78;118;0.7;55.7;0;960.25;15.55
11/04/2015;23:00:00;30;13.25;2;11.5;2.5;0.075;63.75;112;0.2;64.625;0;961;14.45
11/04/2015;0:00:00;24;16.75;2;12;2.75;0.085;55.25;130;0;71.2;0;962;13.5
12/04/2015;1:00:00;31;6.25;2;8;2.5;0.125;66.25;120;1.5;66.025;0;962;13.825
12/04/2015;2:00:00;25;20.75;2;6.25;3;0.145;79.5;114;1.8;62;0;962;13.375
12/04/2015;3:00:00;32;11;2;6.75;3;0.1125;74.5;113;1;61.85;0;962;12.775
12/04/2015;4:00:00;28;11;2;6.5;3;0.11;66.75;113;0.9;70.25;0;961.5;11.8
12/04/2015;5:00:00;27;9.25;2;6.25;3;0.1025;65.25;111;0.3;73.9;0;961;11.3
12/04/2015;6:00:00;38;8.25;2;8.5;2.75;0.1475;54.5;91;0;82.25;0;961;10.85
12/04/2015;7:00:00;28;19;2;9;3;0.2475;48.25;111;0;88.725;0;961;10.075
12/04/2015;8:00:00;33;24.75;2;13;2.75;0.265;40;99;0;94;0;961;9.425
12/04/2015;9:00:00;35;17;2;13.5;3;0.2375;34.5;120;0;99.2;0;961.75;9.5
12/04/2015;10:00:00;35;23.75;2;7.25;3.25;0.1775;52.25;110;0.6;81.6;0;962;11.45
12/04/2015;11:00:00;36;18;2;5;3;0.175;73;113;2.4;63.125;0;962;13.225
12/04/2015;12:00:00;43.75;13;2;5.5;3;0.115;84.5;113;2.8;53.925;0;962;14.775
12/04/2015;13:00:00;42;15;2;5;3;0.195;93.75;115;2.3;49.075;0;961.75;16.375
12/04/2015;14:00:00;38;13;2;5;3;0.235;95;120;2.3;44.075;0;961;18.15
12/04/2015;15:00:00;34.5;15;2;4.25;3;0.2725;95;114;1.1;40.5;0;960;20.05
12/04/2015;16:00:00;33;10;2;4.25;3;0.4775;93.5;133;2;38.425;0;959;21.1
12/04/2015;17:00:00;34;8.25;2;4.25;2.75;0.5375;97.5;136;2.2;34.475;0;958.5;21.9
12/04/2015;18:00:00;41;15.25;2;4.75;3;0.48;98.75;135;2.7;31.675;0;958;22.775
12/04/2015;19:00:00;51;17;2;4.5;3;0.4825;97;139;2.8;33.9;0;958;21.775
12/04/2015;20:00:00;44;13.75;2;6.25;2.5;0.345;90.75;136;1.7;35.95;0;958;20.85
12/04/2015;21:00:00;47;11;2;6.75;3;0.3925;84.75;135;1.8;35.7;0;958;19.75
12/04/2015;22:00:00;41;14;2;8;2.75;0.3225;85;141;1.3;40;0;959;18
12/04/2015;23:00:00;36;13.25;2;7.5;2.75;0.305;87;138;1.1;43.65;0;960.25;16.325
12/04/2015;0:00:00;38;13.75;2;5;2.5;0.3375;97.75;141;1.5;42.6;0;961;15.625
13/04/2015;1:00:00;44;8;2;3.75;2.25;0.325;98;141;1.5;44.575;0;961;14.4
13/04/2015;2:00:00;34.5;9.25;2;3.75;2.75;0.3375;94;115;2.2;48.35;0;962;13.325
13/04/2015;3:00:00;34;13;2;3.5;3;0.395;93.5;128;2.5;49.425;0;962;13.15
13/04/2015;4:00:00;29;8;2;4;2.75;0.3925;88;130;1.6;60.95;0.35;962;12
13/04/2015;5:00:00;40;8;2;4;3;0.3125;76.75;114;1.2;71.35;0.35;961;11.1
13/04/2015;6:00:00;23;6;2;6;3;0.2975;72;90;0.1;69.225;0;961;11.125
13/04/2015;7:00:00;31.75;5.25;2;12;2.75;0.2;62.75;61;0;65.6;0;961;11.325
13/04/2015;8:00:00;25;9;2;32.25;3.25;0.245;41.25;68;0;67.575;0;961;11.05
13/04/2015;9:00:00;32;12.25;2;43.25;6.25;0.225;28.5;113;0;68.85;0;961.75;10.95
13/04/2015;10:00:00;39;14;2;39.25;10.75;0.225;41.5;91;0.2;57.35;0;961.25;13.35
13/04/2015;11:00:00;41;16;2;11.5;4.25;0.1425;79.5;96;0.9;43.175;0;961.25;16.025
13/04/2015;12:00:00;43;13;2;5.5;3;0.1025;95;128;3.5;34.125;0;961.25;17.425
13/04/2015;13:00:00;54;15;2;5.75;3;0.0775;97.25;128;4.3;31.6;0;961;18.3
13/04/2015;14:00:00;59.25;12;2;5;3;0.1;98.25;133;3.8;31.125;0;960.5;19.875
13/04/2015;15:00:00;65;12.25;2;5.75;3;0.13;97;136;3.5;33.475;0;960;21.7
13/04/2015;16:00:00;74;17.75;2;5.5;3;0.165;96.75;142;2.9;31.175;0;959.25;23.225
13/04/2015;17:00:00;67;13;2;4.75;3;0.23;98.25;135;2.6;30.525;0;958.25;24.125
13/04/2015;18:00:00;58;17.75;2;5.25;3;0.17;97.25;130;2.8;30.125;0;958;24.325
13/04/2015;19:00:00;57;13;2;6.25;3;0.185;96;136;2.3;30.125;0;958;24.025
13/04/2015;20:00:00;49;15;2;8.5;3;0.195;91.25;137;2.6;32.875;0;958;22.65
13/04/2015;21:00:00;69;18;2;8;3;0.3125;89.75;129;3;37.425;0;958.75;20.525
13/04/2015;22:00:00;57;19;2;9.25;3;0.3075;84;114;1.8;42.15;0;959.75;18.675
13/04/2015;23:00:00;44;24;2;8;3;0.37;81.75;108;1.6;43.45;0;960.75;17.425
13/04/2015;0:00:00;40;20.75;2;5.5;2.75;0.37;85.75;97;1.3;42.05;0;961;16.35
14/04/2015;1:00:00;45;16;2;4.75;3;0.2525;88;108;2.6;40.9;0;961;15.35
14/04/2015;2:00:00;49;16;2;3;2.75;0.255;90.5;107;3.5;37.95;0;961;14.7
14/04/2015;3:00:00;48;19;2;3;3;0.1975;91.75;109;3.6;38.75;0;960.75;14.15
14/04/2015;4:00:00;43;15;2;2.75;3;0.1725;91.75;114;3.2;40.225;0;960;13.25
14/04/2015;5:00:00;39;17;2;3;3;0.225;92.25;105;3.1;38.6;0;960;12.525
14/04/2015;6:00:00;32;18;2;3;2.75;0.23;90.5;100;2.2;39.65;0;959.75;12.2
14/04/2015;7:00:00;30;16.75;2;4.25;3;0.1525;85.75;107;3.1;39.725;0;959;12
14/04/2015;8:00:00;35.25;11;2;8.5;3;0.135;77.75;94;3.8;37.625;0;959;12.15
14/04/2015;9:00:00;42;13.25;2;11.5;3.25;0.05;67.25;95;2.8;40.9;0;959.25;11.75
14/04/2015;10:00:00;42;17.75;2;11.75;3.5;0.05;67.25;96;2.7;37.875;0;959.75;13.025
14/04/2015;11:00:00;38;12.25;2;9.25;4;0.05;69.75;99;2.4;35.4;0;959;14.85
14/04/2015;12:00:00;48;17;2;6.5;3;0.05;83.25;113;2.8;29.225;0;959;17.75
14/04/2015;13:00:00;58;14;2;5;3;0.05;90;125;4;25.2;0;957.75;20.9
14/04/2015;14:00:00;63;14;2;4.5;3;0.05;92.5;131;4.6;23.275;0;956.75;22.275
14/04/2015;15:00:00;67;15.25;2;4.75;3;0.05;91.75;130;3.5;23.95;0;956;23.9
14/04/2015;16:00:00;66;24;2;4.75;3;0.05;91.75;129;4;23.475;0;955;25.1
14/04/2015;17:00:00;74;20.25;2;5.25;3;0.05;92.75;115;2.6;23.525;0;954.75;24.525
14/04/2015;18:00:00;79.75;26.75;2;6.75;3;0.05;93.25;108;2.5;24.325;0;954.5;24.075
14/04/2015;19:00:00;96;20;2;7;3;0.05;91.75;122;3.9;24.35;0;954;23.825
14/04/2015;20:00:00;95;20.75;2;6;2.75;0.05;92.75;127;3.5;23.625;0;953.5;23.125
14/04/2015;21:00:00;76;15;2;8.5;2.5;0.05;90.25;100;3;26.95;0;954;22.025
14/04/2015;22:00:00;56.75;17;2;6.5;3;0.05;90.25;117;2.2;35.5;0;954;20.075
14/04/2015;23:00:00;43;20;2;5.25;2.75;0.05;87.5;96;2.5;35.525;0;954;18.8
14/04/2015;0:00:00;43;18;2;3.75;3;0.05;86.5;116;4;35.775;0;954;17.675
15/04/2015;1:00:00;41;14.25;2;3.25;3;0.065;83.75;132;3.3;37.1;0;955;16.675
15/04/2015;2:00:00;41;20.75;2;2.75;2.75;0.12;82;138;0.4;39.175;0;956;16
15/04/2015;3:00:00;40;10;2;4.25;3;0.1575;78.5;114;1.2;40.95;0;955;15.325
15/04/2015;4:00:00;40;11.25;2;2.75;3;0.1625;80.25;122;0.5;41;0;954.75;15.05
15/04/2015;5:00:00;36;16;2;3;3;0.3275;80.5;126;1;46.575;0;954.25;14.55
15/04/2015;6:00:00;45;20.75;2;4.25;3;0.395;74.75;106;1.1;57.35;0.35;953.75;13.15
15/04/2015;7:00:00;42;14;2;9.25;3;0.3075;62.5;117;0.5;60.65;0;952;12.425
15/04/2015;8:00:00;39;12.25;2.25;29.5;3.25;0.295;33.25;126;0.1;68.425;0;952.75;11.3
15/04/2015;9:00:00;39;15;2.25;43.25;6;0.285;22.75;111;0;62.65;0;953.75;11.775
15/04/2015;10:00:00;46;12;2;31.25;4.5;0.175;47.25;114;1.2;49.6;0;953.5;12.75
15/04/2015;11:00:00;43;12;2.25;10.25;3;0.1525;76;115;1.4;42.125;0;953.25;13.05
15/04/2015;12:00:00;35;12;2;11;3;0.1325;70.5;111;0.8;43.725;0;953;13.85
15/04/2015;13:00:00;37.75;14;2;10.25;3.5;0.1125;68;116;1.5;44.1;0.35;953.5;14.775
15/04/2015;14:00:00;46;17;2;9.5;4.5;0.2575;66.25;133;0.8;43.775;0;953;17.15
15/04/2015;15:00:00;69;20.25;2.5;7.5;4;0.07;77.25;120;1.4;40.5;0;952.25;19.9
15/04/2015;16:00:00;43;22.75;2.5;5.75;3.25;0.0525;83.25;110;2.1;42.425;0;951.5;19.775
15/04/2015;17:00:00;46;16;2.25;7.25;3.25;0.06;86.5;138;0.4;39.825;0;950.5;21.025
15/04/2015;18:00:00;41;11;2.75;6.5;2.75;0.05;91.25;132;0.6;40.7;0;949.5;21
15/04/2015;19:00:00;42.25;14;3;7.5;3;0.05;90;134;0.6;42.425;0;949;20.725
15/04/2015;20:00:00;43;19;2.5;13;3;0.05;78.25;222;1.5;60.45;0.7;949.5;17.4
15/04/2015;21:00:00;43;19;2.25;17.5;3.75;0.055;66.5;298;2;78.325;0.35;950.5;14.75
15/04/2015;22:00:00;28;15;2.25;12.25;3.75;0.3375;63.75;290;1.6;91.8;0.35;952;13.275
15/04/2015;23:00:00;18;13;2;11.5;3.5;0.515;59.5;311;0.1;100;0;952.5;12.65
15/04/2015;0:00:00;15;15.75;2;11;3.25;0.5;57;310;0;100;0;953;12.675
16/04/2015;1:00:00;18;10;2;6.25;3;0.4075;54.25;250;0.1;96.55;0;953;12.8
16/04/2015;2:00:00;13;7;2;5.75;2.75;0.3775;59.5;292;0;85.025;0;953;12.95
16/04/2015;3:00:00;9;7;2;5.25;2.5;0.3275;60;226;0.1;82.25;0;953;12.975
16/04/2015;4:00:00;7.25;9;2;3.25;3;0.355;64.5;225;0.1;77.975;0;952.25;12.85
16/04/2015;5:00:00;6;7;2;9.5;3;0.4225;45;54;0;88.825;0;952;11.9
16/04/2015;6:00:00;5;6;2;5.75;2.75;0.435;50.5;65;0;88.25;0;952;11.8
16/04/2015;7:00:00;5;4;2.25;17.75;3;0.4675;38;94;0;89.925;0;952;11.725
16/04/2015;8:00:00;4;4;2.25;42.75;6.25;0.5225;16.25;3;0;92.75;0;952;11.55
16/04/2015;9:00:00;15;8;2.75;40;10.75;0.63;21.75;301;0;94.025;0.35;952.75;11.775
16/04/2015;10:00:00;12;10;2.5;33.25;10;0.5975;33.5;293;0;84.375;0;953;12.8
16/04/2015;11:00:00;15;9.75;2.5;23.25;8;0.485;44;311;0.1;76.675;0;954;13.9
16/04/2015;12:00:00;15;7;2.75;13.25;5.25;0.44;60.75;295;0.2;68.85;0;954;15.3
16/04/2015;13:00:00;9;6;2.25;12.5;4.75;0.4325;68.5;302;0.3;64.1;0;954;15.65
16/04/2015;14:00:00;11;9;2.25;15.25;4.75;0.5725;70;297;1.1;61.725;0;954;16
16/04/2015;15:00:00;12;10;2;13.25;4.5;0.565;71;273;1.5;74.5;0.35;954;14.975
16/04/2015;16:00:00;13;6.75;2;9;4.5;0.5525;74;289;2.1;71.05;0;954;15.225
16/04/2015;17:00:00;13;5;2.5;10;4.75;0.505;72;290;1.8;57.8;0;953.5;17.325
16/04/2015;18:00:00;12;6;3;11;5;0.4575;74.25;287;2.5;51.5;0;953;18.6
16/04/2015;19:00:00;12;6;2;11.25;4.25;0.38;75;290;2.3;50.4;0;953;18.525
