Fecha;Hora;S02;NO;NO2;O3;PM10;dd;vv;TMP;HR;PRB;LL
23/05/2015;21:00:00;1;0.2;32;62;21;114;0.1;18.2;58;1017;0.0
23/05/2015;22:00:00;1;0.4;19;74;13;109;0.1;16.5;60;1017;0.0
23/05/2015;23:00:00;0;0.2;9;87;20;108;0.1;16.0;65;1017;0.0
23/05/2015;0:00:00;0;0.2;7;89;18;105;0.2;15.7;67;1016;0.0
24/05/2015;1:00:00;0;0.2;5;100;13;105;0.2;16.1;63;1016;0.0
24/05/2015;2:00:00;0;0.3;9;93;18;102;0.2;16.7;59;1016;0.0
24/05/2015;3:00:00;0;0.1;6;96;8;112;0.2;16.0;56;1015;0.0
24/05/2015;4:00:00;1;0.4;5;97;12;105;0.1;16.5;56;1015;0.0
24/05/2015;5:00:00;0;0.6;6;94;13;99;0.1;16.4;56;1016;0.0
24/05/2015;6:00:00;0;0.8;14;69;12;53;0.1;17.6;60;1016;0.0
24/05/2015;7:00:00;1;7.9;38;48;12;45;0.2;19.9;53;1016;0.0
24/05/2015;8:00:00;2;6.2;28;64;15;55;0.3;20.9;50;1016;0.0
24/05/2015;9:00:00;1;5.4;29;68;11;44;0.5;22.0;47;1016;0.0
24/05/2015;10:00:00;1;1.7;13;97;8;50;0.5;22.9;38;1017;0.0
24/05/2015;11:00:00;1;0.6;4;114;24;59;0.4;24.1;31;1017;0.0
24/05/2015;12:00:00;0;0.6;4;117;24;53;0.5;22.9;35;1017;0.0
24/05/2015;13:00:00;0;0.4;3;119;14;53;0.5;22.7;36;1017;0.0
24/05/2015;14:00:00;0;0.3;3;118;19;51;0.5;23.3;34;1017;0.0
24/05/2015;15:00:00;1;0.2;3;121;13;56;0.4;22.9;38;1016;0.0
24/05/2015;16:00:00;1;0.6;3;122;12;55;0.4;22.7;40;1016;0.0
24/05/2015;17:00:00;1;0.3;3;123;11;57;0.3;21.5;47;1016;0.0
24/05/2015;18:00:00;0;0.1;4;119;9;58;0.3;20.4;62;1016;0.0
24/05/2015;19:00:00;0;0.2;4;116;10;56;0.2;19.8;65;1016;0.0
24/05/2015;20:00:00;0;0.2;5;110;13;104;0.1;18.6;70;1016;0.0
24/05/2015;21:00:00;0;0.3;15;84;15;106;0.2;17.5;68;1016;0.0
24/05/2015;22:00:00;0;0.3;9;101;20;99;0.1;18.0;64;1016;0.0
24/05/2015;23:00:00;0;0.1;19;74;18;109;0.1;17.0;66;1016;0.0
24/05/2015;0:00:00;0;0.5;9;89;16;105;0.1;16.9;63;1016;0.0
25/05/2015;1:00:00;0;0.3;5;106;10;101;0.1;17.4;52;1016;0.0
25/05/2015;2:00:00;0;0.2;2;114;10;96;0.1;18.0;40;1016;0.0
25/05/2015;3:00:00;0;0.4;14;89;12;101;0.1;17.4;48;1015;0.0
25/05/2015;4:00:00;1;0.5;7;102;12;96;0.1;16.8;45;1015;0.0
25/05/2015;5:00:00;0;0.4;11;95;12;83;0.0;16.9;52;1015;0.0
25/05/2015;6:00:00;2;20.2;65;36;20;50;0.2;18.2;55;1015;0.0
25/05/2015;7:00:00;3;10.0;33;78;20;44;0.2;22.9;39;1015;0.0
25/05/2015;8:00:00;2;11.2;39;76;9;47;0.3;24.3;37;1015;0.0
25/05/2015;9:00:00;4;25.3;74;42;25;48;0.4;23.3;41;1016;0.0
25/05/2015;10:00:00;3;17.8;52;63;18;45;0.4;25.2;34;1016;0.0
25/05/2015;11:00:00;3;6.0;29;89;16;57;0.4;24.9;40;1016;0.0
25/05/2015;12:00:00;5;6.0;30;88;10;53;0.5;25.4;40;1016;0.0
25/05/2015;13:00:00;9;8.2;36;85;12;52;0.5;26.2;36;1015;0.0
25/05/2015;14:00:00;3;1.9;17;106;17;56;0.4;25.5;38;1015;0.0
25/05/2015;15:00:00;7;7.3;43;84;23;60;0.3;24.9;39;1014;0.0
25/05/2015;16:00:00;1;1.3;12;97;21;44;0.5;25.4;33;1014;0.0
25/05/2015;17:00:00;1;0.8;10;91;9;43;0.5;24.3;34;1014;0.0
25/05/2015;18:00:00;1;0.6;10;83;7;45;0.5;23.6;35;1014;0.0
25/05/2015;19:00:00;1;0.3;10;81;7;50;0.4;22.4;42;1015;0.0
25/05/2015;20:00:00;1;0.4;12;78;11;52;0.2;21.2;48;1016;0.0
25/05/2015;21:00:00;1;0.0;11;80;18;45;0.2;20.5;52;1016;0.0
25/05/2015;22:00:00;0;0.3;11;76;16;95;0.1;19.6;57;1016;0.0
25/05/2015;23:00:00;0;0.4;7;78;18;106;0.1;18.9;59;1016;0.0
25/05/2015;0:00:00;0;0.3;8;77;16;110;0.1;19.3;57;1016;0.0
26/05/2015;1:00:00;1;0.3;6;76;10;94;0.1;19.7;56;1015;0.0
26/05/2015;2:00:00;0;0.3;5;90;19;103;0.1;19.4;66;1015;0.0
26/05/2015;3:00:00;0;0.1;4;95;15;105;0.1;19.2;70;1015;0.0
26/05/2015;4:00:00;0;0.3;3;96;16;98;0.1;19.2;71;1015;0.0
26/05/2015;5:00:00;0;0.4;13;79;12;100;0.1;19.1;72;1015;0.0
26/05/2015;6:00:00;0;0.8;20;80;21;74;0.0;19.8;68;1015;0.0
26/05/2015;7:00:00;0;0.6;19;86;19;57;0.1;21.0;61;1015;0.0
26/05/2015;8:00:00;1;0.5;5;102;11;63;0.2;24.1;45;1015;0.0
26/05/2015;9:00:00;0;0.9;6;100;11;59;0.3;24.0;49;1015;0.0
26/05/2015;10:00:00;0;0.9;7;101;17;51;0.6;24.7;42;1015;0.0
26/05/2015;11:00:00;0;0.6;5;115;12;50;0.8;25.8;34;1015;0.0
26/05/2015;12:00:00;0;0.4;4;116;16;51;0.8;25.0;41;1015;0.0
26/05/2015;13:00:00;0;0.5;4;118;9;52;0.8;24.8;45;1015;0.0
26/05/2015;14:00:00;1;0.5;5;121;21;52;0.6;25.0;46;1015;0.0
26/05/2015;15:00:00;0;0.8;3;97;20;47;0.3;26.8;30;1014;0.0
26/05/2015;16:00:00;1;0.9;10;98;11;46;0.5;25.8;42;1015;0.0
26/05/2015;17:00:00;1;1.0;12;91;24;45;0.6;22.7;55;1015;0.0
26/05/2015;18:00:00;0;0.4;10;91;14;44;0.4;22.3;46;1016;0.0
26/05/2015;19:00:00;0;0.4;9;93;17;45;0.4;21.0;46;1017;0.0
26/05/2015;20:00:00;0;0.3;10;91;24;46;0.2;20.1;50;1017;0.0
26/05/2015;21:00:00;0;0.3;9;89;28;55;0.2;19.5;56;1018;0.0
26/05/2015;22:00:00;0;0.3;11;82;33;103;0.2;18.3;61;1018;0.0
26/05/2015;23:00:00;0;0.4;4;91;21;105;0.1;17.7;65;1018;0.0
26/05/2015;0:00:00;0;0.4;6;91;18;107;0.1;17.8;63;1018;0.0
27/05/2015;1:00:00;1;0.3;16;82;26;108;0.1;17.9;61;1017;0.0
27/05/2015;2:00:00;0;0.2;3;98;26;111;0.1;17.7;64;1017;0.0
27/05/2015;3:00:00;0;0.5;1;100;20;108;0.1;17.6;63;1017;0.0
27/05/2015;4:00:00;0;0.2;2;99;10;112;0.2;17.6;61;1017;0.0
27/05/2015;5:00:00;0;0.1;3;95;11;105;0.1;17.9;61;1017;0.0
27/05/2015;6:00:00;0;2.8;19;71;30;55;0.1;19.0;61;1018;0.0
27/05/2015;7:00:00;2;39.6;64;32;29;45;0.3;21.2;56;1018;0.0
27/05/2015;8:00:00;;;;;43;51;0.5;22.5;56;1018;0.0
27/05/2015;9:00:00;;;;;13;50;0.6;22.7;57;1019;0.0
27/05/2015;10:00:00;;;;;22;50;0.7;23.3;57;1019;0.0
27/05/2015;11:00:00;1;0.1;3;105;18;52;0.7;23.6;55;1019;0.0
27/05/2015;12:00:00;0;0.4;4;104;9;52;0.8;23.4;55;1019;0.0
27/05/2015;13:00:00;0;0.4;2;109;8;50;0.9;22.6;61;1019;0.0
27/05/2015;14:00:00;0;0.5;3;108;10;50;0.8;22.7;61;1019;0.0
27/05/2015;15:00:00;0;0.3;3;106;13;52;0.7;23.1;57;1019;0.0
27/05/2015;16:00:00;0;0.4;2;108;20;54;0.6;22.6;60;1019;0.0
27/05/2015;17:00:00;0;0.1;4;109;18;54;0.5;21.5;64;1018;0.0
27/05/2015;18:00:00;0;0.2;3;108;9;54;0.5;20.8;68;1019;0.0
27/05/2015;19:00:00;0;0.1;4;102;21;54;0.3;20.2;75;1019;0.0
27/05/2015;20:00:00;0;0.2;5;97;26;62;0.2;19.8;77;1019;0.0
27/05/2015;21:00:00;0;0.2;3;100;16;62;0.2;20.0;74;1020;0.0
27/05/2015;22:00:00;0;0.2;2;101;24;64;0.2;19.8;74;1020;0.0
27/05/2015;23:00:00;0;0.2;2;97;27;75;0.1;19.5;75;1020;0.0
27/05/2015;0:00:00;0;0.3;13;83;29;68;0.1;19.2;67;1020;0.0
28/05/2015;1:00:00;0;0.1;10;73;26;106;0.1;18.0;74;1020;0.0
28/05/2015;2:00:00;0;0.1;8;84;22;110;0.1;17.7;79;1019;0.0
28/05/2015;3:00:00;0;0.2;4;87;15;118;0.1;17.2;82;1019;0.0
28/05/2015;4:00:00;0;0.2;3;86;21;112;0.1;16.7;85;1019;0.0
28/05/2015;5:00:00;0;0.2;4;85;15;107;0.1;17.1;85;1019;0.0
28/05/2015;6:00:00;0;6.3;33;44;23;46;0.1;18.4;78;1020;0.0
28/05/2015;7:00:00;1;26.5;56;29;31;44;0.3;20.2;72;1020;0.0
28/05/2015;8:00:00;1;11.2;40;54;21;44;0.5;21.2;70;1020;0.0
28/05/2015;9:00:00;1;7.1;28;76;16;46;0.6;22.0;68;1020;0.0
28/05/2015;10:00:00;0;0.6;5;105;20;49;0.7;22.5;65;1020;0.0
28/05/2015;11:00:00;0;1.1;6;103;21;53;0.6;23.3;60;1020;0.0
28/05/2015;12:00:00;1;1.8;11;99;17;54;0.7;23.6;59;1020;0.0
28/05/2015;13:00:00;0;0.7;4;103;14;51;0.6;23.7;55;1020;0.0
28/05/2015;14:00:00;0;0.3;3;117;15;53;0.7;23.2;56;1020;0.0
28/05/2015;15:00:00;0;0.5;3;113;16;54;0.6;23.3;52;1019;0.0
28/05/2015;16:00:00;0;0.6;2;111;22;54;0.5;22.8;56;1019;0.0
28/05/2015;17:00:00;0;0.2;2;112;14;55;0.4;21.8;55;1018;0.0
28/05/2015;18:00:00;0;0.2;2;115;19;56;0.3;21.2;55;1018;0.0
28/05/2015;19:00:00;0;0.0;3;114;16;74;0.1;20.5;56;1018;0.0
28/05/2015;20:00:00;0;0.3;11;101;16;98;0.1;19.4;63;1017;0.0
28/05/2015;21:00:00;0;0.3;15;97;16;112;0.2;18.4;66;1018;0.0
28/05/2015;22:00:00;0;0.2;5;106;15;111;0.2;18.4;67;1018;0.0
28/05/2015;23:00:00;1;0.3;8;97;16;111;0.2;18.0;69;1018;0.0
28/05/2015;0:00:00;1;0.5;7;98;11;108;0.2;17.7;71;1017;0.0
29/05/2015;1:00:00;1;0.3;6;101;10;110;0.2;17.7;71;1017;0.0
29/05/2015;2:00:00;0;0.4;11;84;17;109;0.2;16.9;76;1016;0.0
29/05/2015;3:00:00;0;0.2;9;80;11;107;0.2;16.2;79;1016;0.0
29/05/2015;4:00:00;0;0.3;7;101;16;107;0.2;16.9;57;1015;0.0
29/05/2015;5:00:00;0;0.2;9;105;10;110;0.2;17.5;51;1015;0.0
29/05/2015;6:00:00;0;2.8;26;82;25;63;0.1;19.4;46;1016;0.0
29/05/2015;7:00:00;1;10.0;57;55;9;38;0.2;22.7;38;1015;0.0
29/05/2015;8:00:00;1;10.4;51;71;23;44;0.3;23.6;34;1015;0.0
29/05/2015;9:00:00;1;4.0;25;99;10;50;0.3;25.3;29;1015;0.0
29/05/2015;10:00:00;4;5.8;24;98;10;56;0.5;25.0;41;1016;0.0
29/05/2015;11:00:00;0;0.6;4;113;16;54;0.6;24.4;47;1015;0.0
29/05/2015;12:00:00;0;0.4;3;117;7;57;0.6;25.1;35;1015;0.0
29/05/2015;13:00:00;0;0.4;2;117;6;60;0.6;24.5;45;1015;0.0
29/05/2015;14:00:00;0;0.5;3;116;7;62;0.4;24.8;39;1015;0.0
29/05/2015;15:00:00;0;0.5;5;114;8;63;0.3;25.6;33;1013;0.0
29/05/2015;16:00:00;1;0.5;5;116;19;66;0.5;23.7;52;1013;0.0
29/05/2015;17:00:00;0;0.2;4;115;18;73;0.3;22.7;55;1013;0.0
29/05/2015;18:00:00;0;0.4;4;114;15;65;0.3;22.4;55;1014;0.0
29/05/2015;19:00:00;1;0.4;10;105;12;79;0.2;21.6;61;1014;0.0
29/05/2015;20:00:00;0;0.2;5;109;10;91;0.1;21.3;55;1014;0.0
29/05/2015;21:00:00;0;0.3;14;99;13;95;0.2;21.3;53;1016;0.0
29/05/2015;22:00:00;0;0.0;13;91;11;109;0.1;20.6;54;1016;0.0
29/05/2015;23:00:00;0;0.2;14;83;16;110;0.1;20.2;51;1015;0.0
29/05/2015;0:00:00;0;0.3;11;88;14;96;0.1;20.1;50;1015;0.0
30/05/2015;1:00:00;0;0.3;25;69;20;106;0.1;19.8;51;1015;0.0
30/05/2015;2:00:00;0;0.5;16;75;11;112;0.1;18.8;56;1015;0.0
30/05/2015;3:00:00;0;0.3;10;76;12;111;0.2;17.1;61;1015;0.0
30/05/2015;4:00:00;0;0.2;6;93;18;105;0.2;17.4;65;1015;0.0
30/05/2015;5:00:00;0;0.1;13;84;15;107;0.1;17.7;66;1015;0.0
30/05/2015;6:00:00;0;6.2;41;48;26;65;0.1;18.8;63;1015;0.0
30/05/2015;7:00:00;1;4.1;26;76;95;57;0.2;22.0;55;1016;0.0
30/05/2015;8:00:00;4;7.6;37;73;18;43;0.3;23.4;49;1016;0.0
30/05/2015;9:00:00;8;21.5;51;66;19;47;0.4;24.3;43;1017;0.0
30/05/2015;10:00:00;3;1.8;13;111;6;56;0.5;25.4;39;1017;0.0
30/05/2015;11:00:00;2;0.6;6;126;7;60;0.5;26.8;32;1017;0.0
30/05/2015;12:00:00;1;0.6;7;129;9;54;0.6;27.6;31;1017;0.0
30/05/2015;13:00:00;1;0.2;5;131;12;52;0.7;26.4;36;1017;0.0
30/05/2015;14:00:00;0;0.5;3;127;16;52;0.7;25.4;42;1017;0.0
30/05/2015;15:00:00;0;0.3;2;120;7;52;0.6;23.8;55;1017;0.0
30/05/2015;16:00:00;0;0.5;2;122;18;54;0.4;24.1;50;1017;0.0
30/05/2015;17:00:00;0;0.2;3;132;6;56;0.4;23.4;38;1017;0.0
30/05/2015;18:00:00;0;0.6;4;131;7;55;0.3;22.5;42;1017;0.0
30/05/2015;19:00:00;0;0.4;6;124;11;56;0.2;21.7;53;1017;0.0
30/05/2015;20:00:00;0;0.4;8;116;14;79;0.1;20.8;59;1018;0.0
30/05/2015;21:00:00;0;0.3;17;102;12;103;0.1;20.1;59;1018;0.0
30/05/2015;22:00:00;0;0.2;11;115;11;104;0.1;19.4;50;1019;0.0
30/05/2015;23:00:00;0;0.3;5;124;12;104;0.1;19.7;49;1019;0.0
30/05/2015;0:00:00;0;0.3;27;94;18;102;0.1;19.7;50;1018;0.0
31/05/2015;1:00:00;0;0.2;22;83;11;112;0.2;18.1;56;1018;0.0
31/05/2015;2:00:00;0;0.5;12;89;12;107;0.1;17.4;59;1017;0.0
31/05/2015;3:00:00;0;0.3;7;108;11;106;0.2;18.1;55;1017;0.0
31/05/2015;4:00:00;0;0.3;5;115;5;90;0.1;19.4;46;1017;0.0
31/05/2015;5:00:00;0;0.4;13;95;7;68;0.2;19.3;60;1017;0.0
31/05/2015;6:00:00;0;0.9;15;90;18;46;0.2;20.2;60;1017;0.0
31/05/2015;7:00:00;1;1.6;19;93;6;50;0.4;22.1;61;1017;0.0
31/05/2015;8:00:00;0;0.7;5;110;6;50;0.5;23.0;64;1018;0.0
31/05/2015;9:00:00;0;0.4;4;111;10;51;0.5;23.3;60;1018;0.0
31/05/2015;10:00:00;0;0.3;3;109;12;56;0.4;23.1;66;1019;0.0
31/05/2015;11:00:00;0;0.5;2;117;9;56;0.4;23.6;49;1019;0.0
31/05/2015;12:00:00;0;0.2;2;122;8;56;0.5;25.1;33;1019;0.0
31/05/2015;13:00:00;0;0.2;2;126;9;53;0.6;25.4;32;1018;0.0
31/05/2015;14:00:00;0;0.0;3;123;7;53;0.6;24.8;39;1018;0.0
31/05/2015;15:00:00;0;0.3;2;128;7;54;0.6;24.8;36;1018;0.0
31/05/2015;16:00:00;0;0.4;3;126;9;54;0.5;24.6;37;1017;0.0
31/05/2015;17:00:00;0;0.4;5;120;12;53;0.4;23.4;45;1017;0.0
31/05/2015;18:00:00;0;0.2;4;119;10;56;0.4;22.6;53;1017;0.0
31/05/2015;19:00:00;0;0.2;5;116;7;60;0.2;21.8;59;1017;0.0
31/05/2015;20:00:00;0;0.3;7;110;7;87;0.1;20.9;64;1018;0.0
31/05/2015;21:00:00;0;0.3;9;107;7;109;0.1;20.0;67;1018;0.0
31/05/2015;22:00:00;0;0.5;12;103;9;98;0.1;20.0;59;1018;0.0
31/05/2015;23:00:00;0;0.1;19;89;19;69;0.1;20.3;69;1019;0.0
31/05/2015;0:00:00;0;0.2;14;89;20;89;0.1;19.8;71;1019;0.0
01/06/2015;1:00:00;0;0.4;9;97;10;105;0.1;19.1;72;1018;0.0
01/06/2015;2:00:00;0;0.3;6;101;12;110;0.2;18.6;74;1018;0.0
01/06/2015;3:00:00;0;0.2;3;109;13;107;0.2;18.0;72;1018;0.0
01/06/2015;4:00:00;0;0.2;1;116;13;107;0.2;17.7;60;1017;0.0
01/06/2015;5:00:00;0;0.0;4;123;12;106;0.2;19.2;39;1018;0.0
01/06/2015;6:00:00;0;3.7;34;79;11;67;0.1;21.3;39;1018;0.0
01/06/2015;7:00:00;7;32.0;92;30;34;39;0.2;23.6;37;1018;0.0
01/06/2015;8:00:00;8;34.2;92;42;32;43;0.4;24.9;34;1018;0.0
01/06/2015;9:00:00;13;47.4;81;55;15;50;0.4;26.2;26;1019;0.0
01/06/2015;10:00:00;2;1.9;13;116;10;62;0.5;26.4;32;1019;0.0
01/06/2015;11:00:00;0;0.6;5;120;18;53;0.7;25.0;46;1019;0.0
01/06/2015;12:00:00;1;1.1;8;107;12;55;0.6;24.8;58;1019;0.0
01/06/2015;13:00:00;0;0.7;2;107;7;55;0.6;24.6;61;1019;0.0
01/06/2015;14:00:00;0;0.6;4;107;8;56;0.6;24.4;59;1018;0.0
01/06/2015;15:00:00;0;0.2;2;109;12;54;0.7;24.0;61;1018;0.0
01/06/2015;16:00:00;1;0.7;6;115;10;57;0.5;24.0;49;1018;0.0
01/06/2015;17:00:00;0;0.3;2;122;15;59;0.3;23.4;42;1018;0.0
01/06/2015;18:00:00;0;0.2;3;116;8;64;0.2;22.6;47;1019;0.0
01/06/2015;19:00:00;0;0.3;6;114;10;83;0.1;22.1;41;1019;0.0
01/06/2015;20:00:00;0;0.2;10;114;13;108;0.1;21.2;38;1019;0.0
01/06/2015;21:00:00;0;0.4;17;101;14;104;0.1;20.8;35;1019;0.0
01/06/2015;22:00:00;0;0.5;14;100;18;105;0.1;20.1;47;1019;0.0
01/06/2015;23:00:00;0;0.2;7;105;11;112;0.2;19.5;54;1019;0.0
01/06/2015;0:00:00;0;0.3;7;108;7;109;0.2;19.2;38;1019;0.0
02/06/2015;1:00:00;0;0.4;7;105;7;103;0.1;19.7;57;1019;0.0
02/06/2015;2:00:00;1;0.3;18;83;13;107;0.1;18.8;57;1019;0.0
02/06/2015;3:00:00;1;0.4;11;94;13;109;0.1;18.6;55;1019;0.0
02/06/2015;4:00:00;1;0.3;6;107;12;112;0.2;18.2;53;1019;0.0
02/06/2015;5:00:00;1;0.2;6;105;16;112;0.2;18.3;51;1019;0.0
02/06/2015;6:00:00;1;0.5;10;95;9;75;0.1;20.5;57;1019;0.0
02/06/2015;7:00:00;6;13.2;59;51;24;46;0.3;22.8;51;1019;0.0
02/06/2015;8:00:00;45;69.5;95;30;31;46;0.4;24.2;39;1020;0.0
02/06/2015;9:00:00;19;25.0;53;72;11;47;0.5;25.6;29;1020;0.0
02/06/2015;10:00:00;1;1.0;7;118;7;53;0.5;26.8;25;1021;0.0
02/06/2015;11:00:00;1;0.6;5;117;7;54;0.6;25.9;35;1021;0.0
02/06/2015;12:00:00;3;2.9;15;104;13;55;0.6;25.4;44;1021;0.0
02/06/2015;13:00:00;2;0.3;2;111;16;56;0.6;25.0;51;1021;0.0
02/06/2015;14:00:00;0;0.3;3;120;9;53;0.5;26.1;35;1021;0.0
02/06/2015;15:00:00;0;0.2;3;120;11;54;0.6;26.1;34;1021;0.0
02/06/2015;16:00:00;0;0.5;3;119;11;59;0.5;25.3;40;1021;0.0
02/06/2015;17:00:00;0;0.3;3;121;11;54;0.4;24.4;44;1020;0.0
02/06/2015;18:00:00;0;0.6;5;124;12;61;0.3;24.1;42;1020;0.0
02/06/2015;19:00:00;0;0.2;7;108;19;83;0.2;22.8;55;1021;0.0
02/06/2015;20:00:00;0;0.3;11;99;15;104;0.1;21.9;62;1021;0.0
02/06/2015;21:00:00;0;0.3;13;94;17;108;0.2;20.7;64;1021;0.0
02/06/2015;22:00:00;0;0.4;8;105;17;108;0.1;20.6;49;1021;0.0
02/06/2015;23:00:00;0;0.2;10;98;16;109;0.2;20.5;52;1021;0.0
02/06/2015;0:00:00;0;0.4;16;85;15;108;0.2;20.4;54;1021;0.0
03/06/2015;1:00:00;0;0.4;6;100;21;108;0.1;19.9;55;1021;0.0
03/06/2015;2:00:00;0;0.2;5;102;18;110;0.2;19.9;54;1021;0.0
03/06/2015;3:00:00;0;0.3;4;103;11;109;0.2;19.4;55;1021;0.0
03/06/2015;4:00:00;0;0.4;4;104;11;110;0.2;19.4;54;1021;0.0
03/06/2015;5:00:00;0;0.5;6;105;10;105;0.2;19.7;49;1021;0.0
03/06/2015;6:00:00;0;3.5;30;75;22;58;0.1;21.6;45;1021;0.0
03/06/2015;7:00:00;0;8.3;56;60;23;34;0.2;25.3;34;1021;0.0
03/06/2015;8:00:00;0;5.4;41;87;18;40;0.3;27.3;27;1021;0.0
03/06/2015;9:00:00;0;3.0;26;105;31;45;0.3;28.6;25;1022;0.0
03/06/2015;10:00:00;1;3.4;24;107;20;50;0.4;29.7;24;1022;0.0
03/06/2015;11:00:00;1;1.5;13;117;12;54;0.5;29.3;27;1022;0.0
03/06/2015;12:00:00;2;0.9;7;112;15;55;0.7;28.1;34;1022;0.0
03/06/2015;13:00:00;1;0.5;3;116;11;59;0.6;28.4;34;1022;0.0
03/06/2015;14:00:00;0;0.5;4;112;12;58;0.6;28.8;31;1022;0.0
03/06/2015;15:00:00;0;0.5;3;107;12;55;0.5;28.8;28;1021;0.0
03/06/2015;16:00:00;0;0.6;4;102;8;59;0.4;28.2;27;1021;0.0
03/06/2015;17:00:00;0;0.6;5;98;15;65;0.3;27.0;32;1021;0.0
03/06/2015;18:00:00;0;0.2;11;87;15;92;0.2;25.7;37;1021;0.0
03/06/2015;19:00:00;2;0.8;35;62;24;106;0.1;24.5;40;1021;0.0
03/06/2015;20:00:00;2;0.7;57;42;19;96;0.1;23.2;47;1021;0.0
03/06/2015;21:00:00;1;0.5;45;49;15;95;0.2;22.3;55;1022;0.0
03/06/2015;22:00:00;1;0.4;38;45;28;110;0.2;21.2;54;1022;0.0
03/06/2015;23:00:00;3;0.2;28;55;22;115;0.2;20.8;54;1022;0.0
03/06/2015;0:00:00;3;0.4;23;57;18;114;0.2;19.8;53;1022;0.0
04/06/2015;1:00:00;3;0.5;19;67;9;111;0.2;20.2;52;1021;0.0
04/06/2015;2:00:00;5;0.4;20;72;10;108;0.2;21.0;49;1021;0.0
04/06/2015;3:00:00;6;0.3;23;67;16;110;0.2;20.9;49;1021;0.0
04/06/2015;4:00:00;4;0.2;19;66;13;109;0.2;19.8;53;1021;0.0
04/06/2015;5:00:00;3;0.4;24;67;20;111;0.2;20.4;51;1021;0.0
04/06/2015;6:00:00;3;1.9;32;66;9;90;0.2;23.0;42;1021;0.0
04/06/2015;7:00:00;2;4.4;38;72;17;41;0.2;26.4;31;1021;0.0
04/06/2015;8:00:00;1;5.4;38;76;19;40;0.2;28.3;27;1021;0.0
04/06/2015;9:00:00;1;2.4;16;98;8;42;0.3;30.4;22;1021;0.0
04/06/2015;10:00:00;2;4.4;27;92;11;44;0.5;31.1;20;1021;0.0
04/06/2015;11:00:00;3;6.6;25;98;15;44;0.6;32.1;18;1021;0.0
04/06/2015;12:00:00;6;4.3;23;106;21;52;0.6;30.3;26;1021;0.0
04/06/2015;13:00:00;1;0.5;4;122;9;54;0.6;29.7;26;1021;0.0
04/06/2015;14:00:00;0;0.5;3;114;7;57;0.6;29.5;28;1021;0.0
04/06/2015;15:00:00;0;0.4;3;111;8;63;0.5;29.6;28;1020;0.0
04/06/2015;16:00:00;0;0.6;3;112;18;60;0.4;29.2;29;1020;0.0
04/06/2015;17:00:00;0;0.2;4;114;14;62;0.4;27.9;32;1019;0.0
04/06/2015;18:00:00;0;0.3;6;110;15;85;0.3;26.6;38;1019;0.0
04/06/2015;19:00:00;0;0.5;14;99;14;97;0.2;25.4;45;1020;0.0
04/06/2015;20:00:00;5;0.7;46;62;19;86;0.1;24.6;46;1020;0.0
04/06/2015;21:00:00;9;0.5;39;69;25;87;0.1;23.7;45;1021;0.0
04/06/2015;22:00:00;1;0.3;18;78;20;110;0.2;22.1;52;1021;0.0
04/06/2015;23:00:00;1;0.3;15;81;11;111;0.2;20.9;53;1021;0.0
04/06/2015;0:00:00;2;0.4;9;90;8;110;0.2;20.7;50;1021;0.0
05/06/2015;1:00:00;1;0.4;7;93;9;109;0.2;20.4;48;1020;0.0
05/06/2015;2:00:00;0;0.3;6;101;9;107;0.2;21.0;42;1020;0.0
05/06/2015;3:00:00;0;0.3;7;100;10;108;0.2;20.9;41;1020;0.0
05/06/2015;4:00:00;0;0.3;7;102;10;107;0.2;21.1;39;1020;0.0
05/06/2015;5:00:00;0;0.1;13;96;5;107;0.2;21.8;36;1020;0.0
05/06/2015;6:00:00;0;1.3;22;84;6;82;0.1;23.8;33;1020;0.0
05/06/2015;7:00:00;0;5.1;44;68;21;48;0.2;26.8;28;1020;0.0
05/06/2015;8:00:00;0;3.7;28;89;11;46;0.3;28.3;25;1020;0.0
05/06/2015;9:00:00;0;3.2;25;94;16;45;0.3;30.1;21;1020;0.0
05/06/2015;10:00:00;1;4.4;25;105;20;49;0.4;30.9;21;1020;0.0
05/06/2015;11:00:00;2;4.2;23;105;18;53;0.5;31.2;23;1020;0.0
05/06/2015;12:00:00;2;1.8;13;112;7;56;0.7;29.2;30;1020;0.0
05/06/2015;13:00:00;1;0.9;5;116;9;56;0.7;28.6;30;1020;0.0
05/06/2015;14:00:00;0;0.4;3;114;11;60;0.6;28.6;30;1020;0.0
05/06/2015;15:00:00;0;0.3;4;118;11;56;0.6;27.7;39;1020;0.0
05/06/2015;16:00:00;0;0.4;4;111;13;53;0.6;27.1;39;1020;0.0
05/06/2015;17:00:00;0;0.5;4;108;21;53;0.5;26.0;41;1019;0.0
05/06/2015;18:00:00;0;0.5;6;107;19;58;0.3;24.6;47;1019;0.0
05/06/2015;19:00:00;0;0.6;6;111;10;73;0.2;23.7;48;1019;0.0
05/06/2015;20:00:00;0;0.3;9;106;12;101;0.1;22.8;46;1019;0.0
05/06/2015;21:00:00;0;0.3;14;99;21;111;0.2;22.2;46;1020;0.0
05/06/2015;22:00:00;0;0.5;18;85;22;109;0.2;21.8;47;1020;0.0
05/06/2015;23:00:00;0;0.6;31;64;25;105;0.1;21.8;52;1020;0.0
05/06/2015;0:00:00;0;0.5;37;52;25;108;0.1;21.2;61;1020;0.0
06/06/2015;1:00:00;0;0.4;17;77;24;110;0.2;20.6;52;1020;0.0
