Fecha;Hora;SO2;NO2;NO;O3;BEN;TOL;XIL
18/06/2015;5:00:00;2;21;3;76;0;0;0
18/06/2015;6:00:00;2;23;2;67;0;0;0
18/06/2015;7:00:00;2;20;3;69;0;0;0
18/06/2015;8:00:00;2;23;3;65;0;0;0
18/06/2015;9:00:00;2;29;6;58;0;0;0
18/06/2015;10:00:00;2;27;7;59;0;0;0
18/06/2015;11:00:00;2;24;5;67;0;0;0
18/06/2015;12:00:00;2;32;7;75;0;0;0
18/06/2015;13:00:00;2;27;3;96;0;0;0
18/06/2015;14:00:00;3;27;3;106;0;0;0
18/06/2015;15:00:00;3;32;3;105;0;0;0
18/06/2015;16:00:00;2;29;3;106;0;0;0
18/06/2015;17:00:00;2;21;3;108;0;0;0
18/06/2015;18:00:00;2;29;4;105;0;0;0
18/06/2015;19:00:00;2;39;6;100;0;0;0
18/06/2015;20:00:00;2;27;3;111;0;0;0
18/06/2015;21:00:00;2;23;2;112;0;0;0
18/06/2015;22:00:00;2;54;9;89;0;0;0
18/06/2015;23:00:00;2;59;6;70;0;0;0
18/06/2015;0:00:00;2;35;4;92;0;0;0
19/06/2015;1:00:00;7;44;3;77;0;0;0
19/06/2015;2:00:00;7;40;3;70;0;0;0
19/06/2015;3:00:00;2;31;3;71;0;0;0
19/06/2015;4:00:00;2;28;3;71;0;0;0
19/06/2015;5:00:00;2;32;3;64;0;0;0
19/06/2015;6:00:00;2;28;3;66;0;0;0
19/06/2015;7:00:00;2;33;4;63;0;0;0
19/06/2015;8:00:00;2;47;9;49;0;0;0
19/06/2015;9:00:00;2;55;14;44;0;0;0
19/06/2015;10:00:00;2;65;27;46;0;0;0
19/06/2015;11:00:00;2;47;11;71;0;0;0
19/06/2015;12:00:00;2;40;7;83;0;0;0
19/06/2015;13:00:00;2;56;13;88;0;0;0
19/06/2015;14:00:00;2;48;9;96;0;0;0
19/06/2015;15:00:00;2;55;8;94;0;0;0
19/06/2015;16:00:00;2;49;6;100;0;0;0
19/06/2015;17:00:00;2;33;3;109;0;0;0
19/06/2015;18:00:00;2;37;5;108;0;0;0
19/06/2015;19:00:00;2;47;5;107;0;0;0
19/06/2015;20:00:00;2;57;9;101;0;0;0
19/06/2015;21:00:00;2;77;15;81;0;0;0
19/06/2015;22:00:00;2;93;26;67;0;0;0
19/06/2015;23:00:00;2;72;14;69;0;0;0
19/06/2015;0:00:00;2;48;5;79;0;0;0
20/06/2015;1:00:00;2;45;4;71;0;0;0
20/06/2015;2:00:00;2;36;3;76;0;0;0
20/06/2015;3:00:00;2;32;2;68;0;0;0
20/06/2015;4:00:00;2;30;2;69;0;0;0
20/06/2015;5:00:00;2;25;2;83;0;0;0
20/06/2015;6:00:00;2;21;2;76;0;0;0
20/06/2015;7:00:00;2;26;3;66;0;0;0
20/06/2015;8:00:00;2;28;3;60;0;0;0
20/06/2015;9:00:00;2;29;4;57;0;0;0
20/06/2015;10:00:00;2;28;6;61;0;0;0
20/06/2015;11:00:00;4;37;5;65;0;0;0
20/06/2015;12:00:00;23;55;7;78;0;0;0
20/06/2015;13:00:00;44;67;6;103;0;0;0
20/06/2015;14:00:00;29;60;6;114;0;0;0
20/06/2015;15:00:00;11;52;5;109;0;0;0
20/06/2015;16:00:00;7;37;5;106;0;0;0
20/06/2015;17:00:00;7;42;5;115;0;0;0
20/06/2015;18:00:00;6;30;2;122;0;0;0
20/06/2015;19:00:00;2;22;2;119;0;0;0
20/06/2015;20:00:00;2;39;6;101;0;0;0
20/06/2015;21:00:00;2;64;10;87;0;0;0
20/06/2015;22:00:00;2;45;4;95;0;0;0
20/06/2015;23:00:00;2;30;2;107;0;0;0
20/06/2015;0:00:00;2;25;2;103;0;0;0
21/06/2015;1:00:00;2;25;3;103;0;0;0
21/06/2015;2:00:00;2;33;2;78;0;0;0
21/06/2015;3:00:00;2;23;2;81;0;0;0
21/06/2015;4:00:00;2;24;2;81;0;0;0
21/06/2015;5:00:00;2;21;2;79;0;0;0
21/06/2015;6:00:00;2;17;2;84;0;0;0
21/06/2015;7:00:00;2;22;3;75;0;0;0
21/06/2015;8:00:00;2;28;2;65;0;0;0
21/06/2015;9:00:00;2;27;2;57;0;0;0
21/06/2015;10:00:00;2;22;2;75;0;0;0
21/06/2015;11:00:00;2;18;2;91;0;0;0
21/06/2015;12:00:00;2;16;2;98;0;0;0
21/06/2015;13:00:00;2;18;3;104;0;0;0
21/06/2015;14:00:00;2;17;2;106;0;0;0
21/06/2015;15:00:00;2;15;2;108;0;0;0
21/06/2015;16:00:00;2;15;2;107;0;0;0
21/06/2015;17:00:00;2;13;2;113;0;0;0
21/06/2015;18:00:00;2;21;2;105;0;0;0
21/06/2015;19:00:00;2;25;2;100;0;0;0
21/06/2015;20:00:00;2;14;2;110;0;0;0
21/06/2015;21:00:00;2;13;2;106;0;0;0
21/06/2015;22:00:00;2;15;2;99;0;0;0
21/06/2015;23:00:00;2;20;3;93;0;0;0
21/06/2015;0:00:00;2;21;2;90;0;0;0
22/06/2015;1:00:00;2;13;2;94;0;0;0
22/06/2015;2:00:00;2;14;2;85;0;0;0
22/06/2015;3:00:00;2;14;2;85;0;0;0
22/06/2015;4:00:00;2;11;2;82;0;0;0
22/06/2015;5:00:00;2;12;2;82;0;0;0
22/06/2015;6:00:00;2;11;2;82;0;0;0
22/06/2015;7:00:00;2;18;2;74;0;0;0
22/06/2015;8:00:00;2;30;5;63;0;0;0
22/06/2015;9:00:00;2;31;4;63;0;0;0
22/06/2015;10:00:00;2;22;2;80;0;0;0
22/06/2015;11:00:00;2;21;2;87;0;0;0
22/06/2015;12:00:00;2;32;5;89;0;0;0
22/06/2015;13:00:00;2;36;6;88;0;0;0
22/06/2015;14:00:00;2;40;7;86;0;0;0
22/06/2015;15:00:00;2;32;4;89;0;0;0
22/06/2015;16:00:00;2;23;2;93;0;0;0
22/06/2015;17:00:00;2;19;2;105;0;0;0
22/06/2015;18:00:00;2;20;2;106;0;0;0
22/06/2015;19:00:00;2;14;2;111;0;0;0
22/06/2015;20:00:00;2;14;2;105;0;0;0
22/06/2015;21:00:00;2;12;2;103;0;0;0
22/06/2015;22:00:00;2;12;2;102;0;0;0
22/06/2015;23:00:00;2;11;2;97;0;0;0
22/06/2015;0:00:00;2;10;2;94;0;0;0
23/06/2015;1:00:00;2;11;2;88;0;0;0
23/06/2015;2:00:00;2;9;2;88;0;0;0
23/06/2015;3:00:00;2;7;2;89;0;0;0
23/06/2015;4:00:00;2;6;2;87;0;0;0
23/06/2015;5:00:00;2;11;2;76;0;0;0
23/06/2015;6:00:00;2;8;2;77;0;0;0
23/06/2015;7:00:00;2;10;2;76;0;0;0
23/06/2015;8:00:00;2;13;2;74;0;0;0
23/06/2015;9:00:00;2;16;2;70;0;0;0
23/06/2015;10:00:00;2;15;2;79;0;0;0
23/06/2015;11:00:00;2;18;3;86;0;0;0
23/06/2015;12:00:00;2;17;2;94;0;0;0
23/06/2015;13:00:00;2;14;2;96;0;0;0
23/06/2015;14:00:00;2;11;2;100;0;0;0
23/06/2015;15:00:00;2;10;2;104;0;0;0
23/06/2015;16:00:00;2;8;2;114;0;0;0
23/06/2015;17:00:00;2;6;2;117;0;0;0
23/06/2015;18:00:00;2;6;2;115;0;0;0
23/06/2015;19:00:00;2;6;2;111;0;0;0
23/06/2015;20:00:00;2;6;2;112;0;0;0
23/06/2015;21:00:00;2;6;2;115;0;0;0
23/06/2015;22:00:00;2;9;2;109;0;0;0
23/06/2015;23:00:00;2;8;2;103;0;0;0
23/06/2015;0:00:00;2;6;2;94;0;0;0
24/06/2015;1:00:00;2;6;2;88;0;0;0
24/06/2015;2:00:00;2;5;2;86;0;0;0
24/06/2015;3:00:00;2;4;2;81;0;0;0
24/06/2015;4:00:00;2;4;2;79;0;0;0
24/06/2015;5:00:00;2;5;2;74;0;0;0
24/06/2015;6:00:00;2;9;2;70;0;0;0
24/06/2015;7:00:00;2;13;2;63;0;0;0
24/06/2015;8:00:00;2;14;2;63;0;0;0
24/06/2015;9:00:00;2;21;2;59;0;0;0
24/06/2015;10:00:00;2;28;6;59;0;0;0
24/06/2015;11:00:00;2;33;7;63;0;0;0
24/06/2015;12:00:00;2;32;7;75;0;0;0
24/06/2015;13:00:00;2;36;6;77;0;0;0
24/06/2015;14:00:00;2;22;3;89;0;0;0
24/06/2015;15:00:00;2;23;3;87;0;0;0
24/06/2015;16:00:00;2;20;3;91;0;0;0
24/06/2015;17:00:00;2;15;3;94;0;0;0
24/06/2015;18:00:00;2;13;2;95;0;0;0
24/06/2015;19:00:00;2;25;5;87;0;0;0
24/06/2015;20:00:00;2;17;2;95;0;0;0
24/06/2015;21:00:00;2;14;2;99;0;0;0
24/06/2015;22:00:00;2;12;2;96;0;0;0
24/06/2015;23:00:00;2;10;2;95;0;0;0
24/06/2015;0:00:00;2;9;2;93;0;0;0
25/06/2015;1:00:00;2;9;2;93;0;0;0
25/06/2015;2:00:00;2;10;2;88;0;0;0
25/06/2015;3:00:00;2;12;2;86;0;0;0
25/06/2015;4:00:00;2;11;2;80;0;0;0
25/06/2015;5:00:00;2;11;2;70;0;0;0
25/06/2015;6:00:00;2;14;2;69;0;0;0
25/06/2015;7:00:00;2;32;3;49;0;0;0
25/06/2015;8:00:00;2;49;12;36;0;0;0
25/06/2015;9:00:00;2;64;25;33;0;0;0
25/06/2015;10:00:00;2;53;12;49;0;0;0
25/06/2015;11:00:00;2;52;12;66;0;0;0
25/06/2015;12:00:00;2;54;11;70;0;0;0
25/06/2015;13:00:00;2;37;4;88;0;0;0
25/06/2015;14:00:00;6;35;3;103;0;0;0
25/06/2015;15:00:00;15;42;4;107;0;0;0
25/06/2015;16:00:00;5;30;3;105;0;0;0
25/06/2015;17:00:00;2;30;4;99;0;0;0
25/06/2015;18:00:00;2;35;4;96;0;0;0
25/06/2015;19:00:00;2;35;5;97;0;0;0
25/06/2015;20:00:00;2;30;3;102;0;0;0
25/06/2015;21:00:00;2;26;2;103;0;0;0
25/06/2015;22:00:00;2;21;2;97;0;0;0
25/06/2015;23:00:00;2;28;3;82;0;0;0
25/06/2015;0:00:00;2;24;3;81;0;0;0
26/06/2015;1:00:00;2;12;2;103;0;0;0
26/06/2015;2:00:00;2;9;2;103;0;0;0
26/06/2015;3:00:00;2;8;2;103;0;0;0
26/06/2015;4:00:00;2;7;2;98;0;0;0
26/06/2015;5:00:00;2;12;2;83;0;0;0
26/06/2015;6:00:00;2;10;2;83;0;0;0
26/06/2015;7:00:00;2;16;2;74;0;0;0
26/06/2015;8:00:00;2;32;3;67;0;0;0
26/06/2015;9:00:00;2;47;5;59;0;0;0
26/06/2015;10:00:00;2;49;5;60;0;0;0
26/06/2015;11:00:00;2;62;15;67;0;0;0
26/06/2015;12:00:00;2;48;5;81;0;0;0
26/06/2015;13:00:00;2;46;5;86;0;0;0
26/06/2015;14:00:00;2;39;4;99;0;0;0
26/06/2015;15:00:00;2;46;6;105;0;0;0
26/06/2015;16:00:00;2;32;3;109;0;0;0
26/06/2015;17:00:00;2;24;3;115;0;0;0
26/06/2015;18:00:00;2;29;5;112;0;0;0
26/06/2015;19:00:00;2;34;4;108;0;0;0
26/06/2015;20:00:00;2;48;5;95;0;0;0
26/06/2015;21:00:00;2;25;3;105;0;0;0
26/06/2015;22:00:00;2;30;3;97;0;0;0
26/06/2015;23:00:00;2;22;2;95;0;0;0
26/06/2015;0:00:00;2;23;2;86;0;0;0
27/06/2015;1:00:00;2;19;2;88;0;0;0
27/06/2015;2:00:00;2;18;2;88;0;0;0
27/06/2015;3:00:00;2;32;2;64;0;0;0
27/06/2015;4:00:00;2;22;2;72;0;0;0
27/06/2015;5:00:00;2;21;2;65;0;0;0
27/06/2015;6:00:00;2;25;2;62;0;0;0
27/06/2015;7:00:00;2;24;2;59;0;0;0
27/06/2015;8:00:00;2;45;3;45;0;0;0
27/06/2015;9:00:00;2;33;3;52;0;0;0
27/06/2015;10:00:00;2;49;6;61;0;0;0
27/06/2015;11:00:00;2;43;6;72;0;0;0
27/06/2015;12:00:00;2;59;11;79;0;0;0
27/06/2015;13:00:00;2;46;6;95;0;0;0
27/06/2015;14:00:00;2;46;6;97;0;0;0
27/06/2015;15:00:00;2;30;3;105;0;0;0
27/06/2015;16:00:00;2;29;3;103;0;0;0
27/06/2015;17:00:00;2;27;3;106;0;0;0
27/06/2015;18:00:00;2;23;3;110;0;0;0
27/06/2015;19:00:00;2;32;4;102;0;0;0
27/06/2015;20:00:00;2;38;3;100;0;0;0
27/06/2015;21:00:00;2;63;8;92;0;0;0
27/06/2015;22:00:00;2;73;6;72;0;0;0
27/06/2015;23:00:00;2;28;2;95;0;0;0
27/06/2015;0:00:00;2;28;3;92;0;0;0
28/06/2015;1:00:00;2;24;2;89;0;0;0
28/06/2015;2:00:00;2;26;3;84;0;0;0
28/06/2015;3:00:00;2;22;2;80;0;0;0
28/06/2015;4:00:00;2;35;4;66;0;0;0
28/06/2015;5:00:00;2;25;2;69;0;0;0
28/06/2015;6:00:00;2;20;2;73;0;0;0
28/06/2015;7:00:00;2;18;2;72;0;0;0
28/06/2015;8:00:00;2;16;2;73;0;0;0
28/06/2015;9:00:00;2;17;2;68;0;0;0
28/06/2015;10:00:00;2;18;2;70;0;0;0
28/06/2015;11:00:00;2;19;3;81;0;0;0
28/06/2015;12:00:00;2;17;3;91;0;0;0
28/06/2015;13:00:00;4;30;4;92;0;0;0
28/06/2015;14:00:00;4;35;4;100;0;0;0
28/06/2015;15:00:00;2;50;6;89;0;0;0
28/06/2015;16:00:00;2;25;2;91;0;0;0
28/06/2015;17:00:00;2;17;2;95;0;0;0
28/06/2015;18:00:00;2;15;2;98;0;0;0
28/06/2015;19:00:00;2;20;2;95;0;0;0
28/06/2015;20:00:00;2;16;2;99;0;0;0
28/06/2015;21:00:00;2;14;2;100;0;0;0
28/06/2015;22:00:00;2;23;2;88;0;0;0
28/06/2015;23:00:00;2;33;2;84;0;0;0
28/06/2015;0:00:00;2;44;2;76;0;0;0
29/06/2015;1:00:00;2;29;2;83;0;0;0
29/06/2015;2:00:00;2;20;2;86;0;0;0
29/06/2015;3:00:00;2;16;2;83;0;0;0
29/06/2015;4:00:00;2;18;2;68;0;0;0
29/06/2015;5:00:00;2;11;2;81;0;0;0
29/06/2015;6:00:00;2;13;2;73;0;0;0
29/06/2015;7:00:00;2;29;3;57;0;0;0
29/06/2015;8:00:00;2;43;3;50;0;0;0
29/06/2015;9:00:00;3;60;3;58;0;0;0
29/06/2015;10:00:00;3;76;4;69;0;0;0
29/06/2015;11:00:00;2;56;4;84;0;0;0
29/06/2015;12:00:00;2;54;8;86;0;0;0
29/06/2015;13:00:00;2;56;8;84;0;0;0
29/06/2015;14:00:00;2;65;13;80;0;0;0
29/06/2015;15:00:00;2;42;3;88;0;0;0
29/06/2015;16:00:00;2;30;3;87;0;0;0
29/06/2015;17:00:00;2;25;2;87;0;0;0
29/06/2015;18:00:00;2;31;4;89;0;0;0
29/06/2015;19:00:00;2;32;3;91;0;0;0
29/06/2015;20:00:00;2;37;3;94;0;0;0
29/06/2015;21:00:00;2;30;2;101;0;0;0
29/06/2015;22:00:00;2;20;2;96;0;0;0
29/06/2015;23:00:00;2;18;2;97;0;0;0
29/06/2015;0:00:00;2;13;2;96;0;0;0
30/06/2015;1:00:00;2;18;3;89;0;0;0
30/06/2015;2:00:00;2;15;2;86;0;0;0
30/06/2015;3:00:00;2;12;2;84;0;0;0
30/06/2015;4:00:00;2;9;2;84;0;0;0
30/06/2015;5:00:00;2;12;2;78;0;0;0
30/06/2015;6:00:00;2;10;2;80;0;0;0
30/06/2015;7:00:00;2;15;2;77;0;0;0
30/06/2015;8:00:00;2;41;5;57;0;0;0
30/06/2015;9:00:00;2;63;13;42;0;0;0
30/06/2015;10:00:00;2;51;5;57;0;0;0
30/06/2015;11:00:00;2;56;7;70;0;0;0
30/06/2015;12:00:00;12;78;11;90;0;0;0
30/06/2015;13:00:00;23;89;15;78;0;0;0
30/06/2015;14:00:00;4;68;10;84;0;0;0
30/06/2015;15:00:00;2;53;6;87;0;0;0
30/06/2015;16:00:00;2;31;2;92;0;0;0
30/06/2015;17:00:00;2;24;2;94;0;0;0
30/06/2015;18:00:00;2;21;2;95;0;0;0
30/06/2015;19:00:00;2;19;2;95;0;0;0
30/06/2015;20:00:00;2;23;2;94;0;0;0
30/06/2015;21:00:00;2;20;2;97;0;0;0
30/06/2015;22:00:00;2;23;2;90;0;0;0
30/06/2015;23:00:00;2;36;3;77;0;0;0
30/06/2015;0:00:00;2;24;2;74;0;0;0
01/09/2015;1:00:00;2;23;3;47;0;0;0
01/09/2015;2:00:00;2;19;2;50;0;0;0
01/09/2015;3:00:00;2;23;2;42;0;0;0
01/09/2015;4:00:00;2;20;2;39;0;0;0
01/09/2015;5:00:00;2;18;2;39;0;0;0
01/09/2015;6:00:00;2;19;3;36;0;0;0
01/09/2015;7:00:00;2;25;3;31;0;0;0
01/09/2015;8:00:00;2;34;5;25;0;0;0
01/09/2015;9:00:00;2;48;11;19;0;0;0
01/09/2015;10:00:00;2;50;11;28;0;0;0
01/09/2015;11:00:00;2;48;12;41;0;0;0
01/09/2015;12:00:00;2;49;12;49;0;0;0
01/09/2015;13:00:00;2;39;7;57;0;0;0
01/09/2015;14:00:00;2;41;8;60;0;0;0
01/09/2015;15:00:00;2;40;8;65;0;0;0
01/09/2015;16:00:00;2;23;3;76;0;0;0
01/09/2015;17:00:00;2;18;3;79;0;0;0
01/09/2015;18:00:00;2;18;3;82;0;0;0
01/09/2015;19:00:00;2;24;3;76;0;0;0
01/09/2015;20:00:00;2;27;3;72;0;0;0
01/09/2015;21:00:00;2;21;3;79;0;0;0
01/09/2015;22:00:00;2;34;3;67;0;0;0
01/09/2015;23:00:00;2;29;3;68;0;0;0
01/09/2015;0:00:00;2;19;2;83;0;0;0
02/09/2015;1:00:00;2;21;2;85;0;0;0
02/09/2015;2:00:00;2;20;2;77;0;0;0
02/09/2015;3:00:00;2;16;2;79;0;0;0
02/09/2015;4:00:00;2;15;2;72;0;0;0
02/09/2015;5:00:00;2;15;2;72;0;0;0
02/09/2015;6:00:00;2;18;2;63;0;0;0
02/09/2015;7:00:00;2;24;3;58;0;0;0
02/09/2015;8:00:00;2;37;5;47;0;0;0
02/09/2015;9:00:00;2;60;13;25;0;0;0
02/09/2015;10:00:00;2;53;6;54;0;0;0
02/09/2015;11:00:00;2;56;11;62;0;0;0
02/09/2015;12:00:00;2;44;11;59;0;0;0
02/09/2015;13:00:00;2;32;5;67;0;0;0
02/09/2015;14:00:00;2;55;14;59;0;0;0
02/09/2015;15:00:00;2;39;8;62;0;0;0
02/09/2015;16:00:00;2;27;3;78;0;0;0
02/09/2015;17:00:00;2;24;3;80;0;0;0
02/09/2015;18:00:00;2;25;4;84;0;0;0
02/09/2015;19:00:00;2;26;3;87;0;0;0
02/09/2015;20:00:00;2;35;7;85;0;0;0
02/09/2015;21:00:00;2;34;3;82;0;0;0
02/09/2015;22:00:00;2;37;3;65;0;0;0
02/09/2015;23:00:00;2;25;2;71;0;0;0
02/09/2015;0:00:00;2;17;3;70;0;0;0
03/09/2015;1:00:00;2;17;2;65;0;0;0
03/09/2015;2:00:00;2;13;2;64;0;0;0
03/09/2015;3:00:00;2;11;2;67;0;0;0
03/09/2015;4:00:00;2;8;2;67;0;0;0
03/09/2015;5:00:00;2;9;2;62;0;0;0
03/09/2015;6:00:00;2;9;2;62;0;0;0
03/09/2015;7:00:00;2;14;3;55;0;0;0
03/09/2015;8:00:00;2;20;5;48;0;0;0
03/09/2015;9:00:00;2;20;4;51;0;0;0
03/09/2015;10:00:00;2;24;5;50;0;0;0
03/09/2015;11:00:00;2;27;6;52;0;0;0
03/09/2015;12:00:00;2;37;14;48;0;0;0
03/09/2015;13:00:00;2;23;4;61;0;0;0
03/09/2015;14:00:00;2;16;3;69;0;0;0
03/09/2015;15:00:00;0;0;0;0;0;0;0
03/09/2015;16:00:00;0;0;0;0;0;0;0
03/09/2015;17:00:00;2;17;2;79;0;0;0
03/09/2015;18:00:00;2;19;4;83;0;0;0
03/09/2015;19:00:00;2;15;3;87;0;0;0
03/09/2015;20:00:00;2;15;2;89;0;0;0
03/09/2015;21:00:00;2;18;3;88;0;0;0
03/09/2015;22:00:00;2;18;2;87;0;0;0
03/09/2015;23:00:00;2;12;2;86;0;0;0
03/09/2015;0:00:00;2;12;2;80;0;0;0
04/09/2015;1:00:00;2;11;3;80;0;0;0
04/09/2015;2:00:00;2;15;3;67;0;0;0
04/09/2015;3:00:00;2;12;2;69;0;0;0
04/09/2015;4:00:00;2;12;2;59;0;0;0
04/09/2015;5:00:00;2;10;2;61;0;0;0
04/09/2015;6:00:00;2;13;2;60;0;0;0
04/09/2015;7:00:00;2;18;2;52;0;0;0
04/09/2015;8:00:00;2;21;3;62;0;0;0
04/09/2015;9:00:00;2;28;4;49;0;0;0
04/09/2015;10:00:00;2;26;4;57;0;0;0
04/09/2015;11:00:00;2;18;4;67;0;0;0
04/09/2015;12:00:00;2;18;4;70;0;0;0
04/09/2015;13:00:00;2;22;4;72;0;0;0
04/09/2015;14:00:00;2;24;5;73;0;0;0
04/09/2015;15:00:00;2;18;3;78;0;0;0
04/09/2015;16:00:00;2;14;3;82;0;0;0
04/09/2015;17:00:00;2;13;3;88;0;0;0
04/09/2015;18:00:00;2;13;2;88;0;0;0
04/09/2015;19:00:00;2;16;3;89;0;0;0
04/09/2015;20:00:00;2;17;3;90;0;0;0
04/09/2015;21:00:00;2;22;4;87;0;0;0
04/09/2015;22:00:00;2;24;3;83;0;0;0
04/09/2015;23:00:00;2;15;2;83;0;0;0
04/09/2015;0:00:00;2;14;2;77;0;0;0
05/09/2015;1:00:00;2;15;3;69;0;0;0
05/09/2015;2:00:00;2;14;3;65;0;0;0
05/09/2015;3:00:00;2;16;3;66;0;0;0
05/09/2015;4:00:00;2;14;2;62;0;0;0
05/09/2015;5:00:00;2;13;2;60;0;0;0
05/09/2015;6:00:00;2;11;2;63;0;0;0
05/09/2015;7:00:00;2;17;3;58;0;0;0
05/09/2015;8:00:00;2;26;4;47;0;0;0
05/09/2015;9:00:00;2;35;4;44;0;0;0
05/09/2015;10:00:00;2;37;5;33;0;0;0
05/09/2015;11:00:00;2;37;5;46;0;0;0
05/09/2015;12:00:00;2;43;7;61;0;0;0
05/09/2015;13:00:00;2;53;14;52;0;0;0
05/09/2015;14:00:00;2;52;12;58;0;0;0
05/09/2015;15:00:00;2;45;8;62;0;0;0
05/09/2015;16:00:00;2;26;4;67;0;0;0
05/09/2015;17:00:00;2;21;4;71;0;0;0
05/09/2015;18:00:00;2;21;3;74;0;0;0
05/09/2015;19:00:00;2;22;4;77;0;0;0
05/09/2015;20:00:00;2;24;4;75;0;0;0
05/09/2015;21:00:00;2;29;5;65;0;0;0
05/09/2015;22:00:00;2;48;12;48;0;0;0
05/09/2015;23:00:00;2;48;9;37;0;0;0
05/09/2015;0:00:00;2;48;4;35;0;0;0
06/09/2015;1:00:00;2;31;3;45;0;0;0
06/09/2015;2:00:00;2;32;3;41;0;0;0
06/09/2015;3:00:00;2;26;2;42;0;0;0
06/09/2015;4:00:00;2;31;3;33;0;0;0
06/09/2015;5:00:00;2;21;2;47;0;0;0
06/09/2015;6:00:00;2;23;3;44;0;0;0
06/09/2015;7:00:00;2;25;3;40;0;0;0
06/09/2015;8:00:00;2;22;2;40;0;0;0
06/09/2015;9:00:00;2;24;4;34;0;0;0
06/09/2015;10:00:00;2;23;4;37;0;0;0
06/09/2015;11:00:00;2;20;3;42;0;0;0
06/09/2015;12:00:00;2;18;3;52;0;0;0
06/09/2015;13:00:00;2;32;6;63;0;0;0
06/09/2015;14:00:00;2;32;6;60;0;0;0
06/09/2015;15:00:00;2;31;5;60;0;0;0
06/09/2015;16:00:00;2;26;4;66;0;0;0
06/09/2015;17:00:00;2;24;4;68;0;0;0
06/09/2015;18:00:00;2;27;5;68;0;0;0
06/09/2015;19:00:00;2;38;5;64;0;0;0
06/09/2015;20:00:00;2;51;10;52;0;0;0
06/09/2015;21:00:00;2;63;11;47;0;0;0
06/09/2015;22:00:00;2;48;7;42;0;0;0
06/09/2015;23:00:00;2;37;4;41;0;0;0
06/09/2015;0:00:00;2;30;2;43;0;0;0
07/09/2015;1:00:00;2;26;5;44;0;0;0
07/09/2015;2:00:00;2;17;3;45;0;0;0
07/09/2015;3:00:00;2;16;2;42;0;0;0
07/09/2015;4:00:00;2;13;2;36;0;0;0
07/09/2015;5:00:00;6;12;2;41;0;0;0
07/09/2015;6:00:00;7;12;2;45;0;0;0
07/09/2015;7:00:00;7;21;4;34;0;0;0
07/09/2015;8:00:00;7;31;4;25;0;0;0
07/09/2015;9:00:00;7;43;6;18;0;0;0
07/09/2015;10:00:00;8;42;7;21;0;0;0
07/09/2015;11:00:00;7;56;15;19;0;0;0
07/09/2015;12:00:00;8;53;21;15;0;0;0
07/09/2015;13:00:00;9;47;18;25;0;0;0
07/09/2015;14:00:00;9;46;16;36;0;0;0
07/09/2015;15:00:00;11;32;8;51;0;0;0
07/09/2015;16:00:00;14;32;6;57;0;0;0
07/09/2015;17:00:00;18;27;4;73;0;0;0
07/09/2015;18:00:00;14;26;4;80;0;0;0
07/09/2015;19:00:00;11;35;6;58;0;0;0
07/09/2015;20:00:00;13;50;11;51;0;0;0
07/09/2015;21:00:00;14;43;8;48;0;0;0
07/09/2015;22:00:00;15;64;10;34;0;0;0
07/09/2015;23:00:00;19;47;4;32;0;0;0
07/09/2015;0:00:00;17;36;3;38;0;0;0
08/09/2015;1:00:00;15;44;4;27;0;0;0
08/09/2015;2:00:00;5;36;3;23;0;0;0
08/09/2015;3:00:00;2;33;3;21;0;0;0
08/09/2015;4:00:00;2;34;2;23;0;0;0
08/09/2015;5:00:00;2;43;3;14;0;0;0
08/09/2015;6:00:00;2;36;4;19;0;0;0
08/09/2015;7:00:00;2;41;4;8;0;0;0
08/09/2015;8:00:00;2;54;13;3;0;0;0
08/09/2015;9:00:00;2;55;18;3;0;0;0
08/09/2015;10:00:00;2;43;10;21;0;0;0
08/09/2015;11:00:00;2;44;5;55;0;0;0
08/09/2015;12:00:00;33;40;5;48;0;0;0
08/09/2015;13:00:00;43;34;4;72;0;0;0
08/09/2015;14:00:00;25;30;4;90;0;0;0
08/09/2015;15:00:00;8;30;5;80;0;0;0
08/09/2015;16:00:00;4;21;3;87;0;0;0
08/09/2015;17:00:00;2;17;3;94;0;0;0
08/09/2015;18:00:00;2;20;3;93;0;0;0
08/09/2015;19:00:00;2;16;2;100;0;0;0
08/09/2015;20:00:00;2;18;2;98;0;0;0
08/09/2015;21:00:00;2;34;3;77;0;0;0
08/09/2015;22:00:00;2;39;3;68;0;0;0
08/09/2015;23:00:00;2;67;6;38;0;0;0
08/09/2015;0:00:00;2;91;20;10;0;0;0
09/09/2015;1:00:00;2;82;14;9;0;0;0
09/09/2015;2:00:00;2;52;6;31;0;0;0
09/09/2015;3:00:00;2;37;3;40;0;0;0
09/09/2015;4:00:00;2;30;2;50;0;0;0
09/09/2015;5:00:00;2;24;2;51;0;0;0
09/09/2015;6:00:00;2;24;2;48;0;0;0
09/09/2015;7:00:00;2;32;4;38;0;0;0
09/09/2015;8:00:00;2;51;6;19;0;0;0
09/09/2015;9:00:00;2;57;11;17;0;0;0
09/09/2015;10:00:00;3;60;14;24;0;0;0
09/09/2015;11:00:00;2;40;6;49;0;0;0
09/09/2015;12:00:00;2;44;11;61;0;0;0
09/09/2015;13:00:00;2;32;6;76;0;0;0
09/09/2015;14:00:00;2;21;3;88;0;0;0
09/09/2015;15:00:00;2;17;2;90;0;0;0
09/09/2015;16:00:00;2;14;3;91;0;0;0
09/09/2015;17:00:00;2;13;3;93;0;0;0
