Fecha;Hora;S02;NO;NO2;PM10;O3;dd;vv;TMP;PRB;LL
16/06/2015;19:00:00;;0.1;2;;106;159;0.4;22.1;1010;23.4
16/06/2015;20:00:00;;0.0;2;;77;56;0.0;20.7;1010;23.4
16/06/2015;21:00:00;;0.0;2;;45;49;0.0;18.3;1011;23.4
16/06/2015;22:00:00;;0.0;1;;34;49;0.0;16.6;1011;23.4
16/06/2015;23:00:00;;0.0;1;;33;49;0.0;15.6;1012;23.4
16/06/2015;0:00:00;;0.0;1;;33;49;0.0;14.9;1012;23.4
17/06/2015;1:00:00;;0.0;1;;38;49;0.0;14.5;1012;23.4
17/06/2015;2:00:00;;0.0;2;;42;105;0.1;14.4;1011;0.8
17/06/2015;3:00:00;;0.0;2;;56;295;0.2;14.8;1011;0.0
17/06/2015;4:00:00;;0.0;1;;82;267;0.6;16.6;1010;0.0
17/06/2015;5:00:00;;0.0;2;;75;285;0.2;18.5;1010;0.0
17/06/2015;6:00:00;;0.0;2;;62;263;0.3;16.6;1010;0.0
17/06/2015;7:00:00;;0.7;8;;59;181;0.2;18.0;1010;0.0
17/06/2015;8:00:00;;1.4;10;;60;188;0.2;19.8;1011;0.0
17/06/2015;9:00:00;;4.5;51;;69;195;0.3;23.4;1011;0.0
17/06/2015;10:00:00;2;0.6;7;;81;183;0.4;23.4;1011;0.0
17/06/2015;11:00:00;2;0.1;3;;86;238;0.6;23.4;1012;0.0
17/06/2015;12:00:00;1;0.0;2;;87;261;1.2;25.1;1012;0.0
17/06/2015;13:00:00;1;1.9;4;;86;117;1.4;25.4;1012;0.0
17/06/2015;14:00:00;1;0.5;4;;91;114;1.3;24.8;1012;0.0
17/06/2015;15:00:00;2;0.7;5;;98;130;0.8;24.6;1012;0.0
17/06/2015;16:00:00;1;1.2;6;;104;127;0.9;24.7;1012;0.0
17/06/2015;17:00:00;2;0.3;5;;108;133;0.6;25.2;1012;0.0
17/06/2015;18:00:00;2;0.3;5;;108;116;0.5;24.7;1011;0.0
17/06/2015;19:00:00;2;0.5;5;;108;132;0.4;23.6;1011;0.0
17/06/2015;20:00:00;2;0.2;9;;101;129;0.1;22.1;1012;0.0
17/06/2015;21:00:00;2;0.2;8;;71;53;0.0;20.2;1012;0.0
17/06/2015;22:00:00;2;0.0;4;;70;322;0.0;18.3;1013;0.0
17/06/2015;23:00:00;1;0.0;3;;65;331;0.0;17.2;1013;0.0
17/06/2015;0:00:00;1;0.0;2;;82;322;0.2;17.3;1013;0.0
18/06/2015;1:00:00;1;0.0;3;;74;318;0.1;17.2;1013;0.0
18/06/2015;2:00:00;1;0.0;3;;74;312;0.1;16.9;1012;0.0
18/06/2015;3:00:00;1;0.0;3;;66;312;0.1;16.5;1012;0.0
18/06/2015;4:00:00;1;0.0;3;;57;312;0.0;16.0;1012;0.0
18/06/2015;5:00:00;1;0.0;4;;47;310;0.0;16.0;1011;0.0
18/06/2015;6:00:00;1;0.0;4;;50;311;0.0;15.6;1011;0.0
18/06/2015;7:00:00;1;0.0;4;;53;316;0.0;16.4;1012;0.0
18/06/2015;8:00:00;2;0.1;7;;86;305;0.2;20.9;1012;0.0
18/06/2015;9:00:00;2;0.5;10;;89;228;0.3;24.1;1012;0.0
18/06/2015;10:00:00;3;0.4;8;;95;248;0.7;25.4;1012;0.0
18/06/2015;11:00:00;2;0.2;7;;104;212;0.5;26.8;1012;0.0
18/06/2015;12:00:00;2;0.0;4;;101;201;1.2;27.2;1012;0.0
18/06/2015;13:00:00;2;0.0;2;;100;230;1.4;27.6;1011;0.0
18/06/2015;14:00:00;2;0.0;5;;105;239;1.3;28.3;1011;0.0
18/06/2015;15:00:00;2;0.0;2;;99;247;1.8;28.4;1010;0.0
18/06/2015;16:00:00;2;1.7;12;;96;209;0.7;27.9;1010;0.0
18/06/2015;17:00:00;23;10.9;51;;62;163;0.4;28.0;1010;0.0
18/06/2015;18:00:00;20;2.4;23;;89;145;0.4;27.3;1010;0.0
18/06/2015;19:00:00;38;7.5;55;;59;138;0.3;26.2;1009;0.0
18/06/2015;20:00:00;26;1.0;22;;82;92;0.3;24.3;1009;0.0
18/06/2015;21:00:00;13;0.1;18;;63;10;0.0;22.5;1009;0.0
18/06/2015;22:00:00;8;0.1;17;;46;10;0.0;20.3;1010;0.0
18/06/2015;23:00:00;6;0.7;24;;43;10;0.1;19.2;1010;0.0
18/06/2015;0:00:00;5;0.1;19;;44;10;0.0;18.7;1010;0.0
19/06/2015;1:00:00;5;0.0;6;;51;10;0.0;17.8;1010;0.0
19/06/2015;2:00:00;4;0.0;3;;53;10;0.0;17.1;1010;0.0
19/06/2015;3:00:00;3;0.0;4;;56;10;0.0;16.9;1009;0.0
19/06/2015;4:00:00;3;0.0;10;;39;10;0.0;16.5;1009;0.0
19/06/2015;5:00:00;3;0.0;5;;48;10;0.0;15.8;1009;0.0
19/06/2015;6:00:00;2;0.0;4;;47;10;0.0;15.6;1009;0.0
19/06/2015;7:00:00;2;0.0;3;;50;10;0.0;16.4;1009;0.0
19/06/2015;8:00:00;2;0.2;6;;81;282;0.2;21.1;1009;0.0
19/06/2015;9:00:00;2;0.1;8;;92;192;0.1;25.4;1009;0.0
19/06/2015;10:00:00;4;1.0;13;;92;125;0.4;27.0;1009;0.0
19/06/2015;11:00:00;6;2.0;17;;95;126;0.6;27.8;1009;0.0
19/06/2015;12:00:00;6;0.6;10;;111;120;0.9;28.0;1009;0.0
19/06/2015;13:00:00;5;0.4;9;;117;128;0.7;28.2;1009;0.0
19/06/2015;14:00:00;4;0.1;7;;121;138;0.8;28.1;1009;0.0
19/06/2015;15:00:00;4;0.3;6;;120;125;0.7;28.1;1008;0.0
19/06/2015;16:00:00;3;0.1;5;;121;111;0.8;28.2;1008;0.0
19/06/2015;17:00:00;2;0.4;6;;118;113;0.7;27.2;1008;0.0
19/06/2015;18:00:00;2;0.2;7;;116;100;0.4;26.8;1007;0.0
19/06/2015;19:00:00;2;0.1;5;;111;129;0.4;25.9;1008;0.0
19/06/2015;20:00:00;1;0.2;6;;91;127;0.2;24.0;1008;0.0
19/06/2015;21:00:00;1;0.0;4;;77;117;0.0;22.6;1008;0.0
19/06/2015;22:00:00;1;0.0;4;;45;117;0.0;21.2;1009;0.0
19/06/2015;23:00:00;1;0.0;6;;25;117;0.0;20.1;1009;0.0
19/06/2015;0:00:00;1;0.1;10;;14;117;0.0;19.4;1009;0.0
20/06/2015;1:00:00;1;0.0;6;;20;97;0.0;19.0;1009;0.0
20/06/2015;2:00:00;1;0.0;4;;32;196;0.0;18.9;1009;0.0
20/06/2015;3:00:00;1;0.0;3;;26;282;0.0;18.5;1009;0.0
20/06/2015;4:00:00;1;0.0;3;;25;304;0.0;18.2;1009;0.0
20/06/2015;5:00:00;1;0.0;3;;25;304;0.0;17.8;1009;0.0
20/06/2015;6:00:00;1;0.0;3;;33;304;0.0;17.7;1009;0.0
20/06/2015;7:00:00;1;1.3;12;;24;304;0.0;18.3;1010;0.0
20/06/2015;8:00:00;1;0.3;7;;76;244;0.3;21.5;1010;0.0
20/06/2015;9:00:00;1;0.8;12;;87;220;0.4;24.2;1010;0.0
20/06/2015;10:00:00;2;0.1;7;;95;225;0.5;25.4;1010;0.0
20/06/2015;11:00:00;2;1.2;11;;94;127;0.5;26.2;1010;0.0
20/06/2015;12:00:00;2;0.1;5;;105;116;0.7;27.4;1010;0.0
20/06/2015;13:00:00;2;0.1;4;;104;128;0.8;27.8;1010;0.0
20/06/2015;14:00:00;2;0.0;4;;110;124;1.0;27.8;1010;0.0
20/06/2015;15:00:00;2;0.0;3;;107;117;1.1;27.7;1010;0.0
20/06/2015;16:00:00;1;0.2;3;;105;129;1.0;27.6;1010;0.0
20/06/2015;17:00:00;2;0.1;3;;102;129;1.0;27.3;1009;0.0
20/06/2015;18:00:00;2;0.0;3;;102;119;0.8;27.0;1009;0.0
20/06/2015;19:00:00;2;0.0;4;;100;120;0.4;26.7;1009;0.0
20/06/2015;20:00:00;2;0.0;6;;87;121;0.1;25.3;1009;0.0
20/06/2015;21:00:00;1;0.0;4;;68;113;0.0;23.3;1010;0.0
20/06/2015;22:00:00;2;0.0;7;;53;86;0.0;21.4;1010;0.0
20/06/2015;23:00:00;1;0.0;5;;51;36;0.1;20.1;1011;0.0
20/06/2015;0:00:00;1;0.0;4;;45;13;0.0;19.7;1011;0.0
21/06/2015;1:00:00;1;0.0;5;;40;13;0.0;18.7;1011;0.0
21/06/2015;2:00:00;1;0.0;6;;33;13;0.0;18.2;1011;0.0
21/06/2015;3:00:00;1;0.0;8;;30;13;0.0;17.5;1011;0.0
21/06/2015;4:00:00;1;0.0;4;;39;13;0.0;17.0;1011;0.0
21/06/2015;5:00:00;1;0.0;3;;38;13;0.0;16.6;1011;0.0
21/06/2015;6:00:00;1;0.0;3;;48;43;0.1;16.5;1011;0.0
21/06/2015;7:00:00;1;0.0;3;;44;355;0.0;17.7;1011;0.0
21/06/2015;8:00:00;1;0.0;5;;76;247;0.2;22.4;1011;0.0
21/06/2015;9:00:00;1;0.0;5;;89;205;0.3;25.5;1011;0.0
21/06/2015;10:00:00;2;0.2;7;;95;243;0.5;27.0;1011;0.0
21/06/2015;11:00:00;3;0.2;5;;97;128;0.6;28.4;1011;0.0
21/06/2015;12:00:00;2;0.1;4;;95;101;1.0;28.4;1011;0.0
21/06/2015;13:00:00;2;0.0;2;;93;88;1.3;27.9;1011;0.0
21/06/2015;14:00:00;2;0.0;1;;93;107;1.0;28.4;1011;0.0
21/06/2015;15:00:00;1;0.0;2;;92;140;0.8;28.4;1011;0.0
21/06/2015;16:00:00;1;0.0;2;;95;105;0.8;28.2;1011;0.0
21/06/2015;17:00:00;1;0.0;2;;97;105;0.7;28.0;1010;0.0
21/06/2015;18:00:00;1;0.0;3;;97;104;0.7;27.3;1010;0.0
21/06/2015;19:00:00;1;0.0;5;;96;103;0.4;26.4;1010;0.0
21/06/2015;20:00:00;1;0.0;8;;92;63;0.1;24.8;1010;0.0
21/06/2015;21:00:00;1;0.0;3;;79;22;0.0;23.2;1010;0.0
21/06/2015;22:00:00;1;0.0;2;;63;22;0.0;21.3;1010;0.0
21/06/2015;23:00:00;1;0.0;3;;57;20;0.0;20.1;1011;0.0
21/06/2015;0:00:00;1;0.0;4;;53;44;0.1;19.2;1010;0.0
22/06/2015;1:00:00;1;0.0;4;;61;323;0.2;19.2;1010;0.0
22/06/2015;2:00:00;1;0.0;4;;55;321;0.1;18.9;1010;0.0
22/06/2015;3:00:00;1;0.0;4;;57;321;0.1;18.2;1010;0.0
22/06/2015;4:00:00;1;0.0;3;;63;300;0.1;18.2;1010;0.0
22/06/2015;5:00:00;1;0.0;3;;64;317;0.1;18.2;1009;0.0
22/06/2015;6:00:00;1;0.0;3;;63;322;0.2;17.9;1009;0.0
22/06/2015;7:00:00;1;0.0;3;;59;324;0.1;18.7;1009;0.0
22/06/2015;8:00:00;1;0.1;6;;72;237;0.4;23.0;1009;0.0
22/06/2015;9:00:00;1;3.8;21;;58;199;0.4;26.6;1009;0.0
22/06/2015;10:00:00;1;0.6;7;;96;213;1.2;28.5;1009;0.0
22/06/2015;11:00:00;1;1.0;5;;;213;1.3;29.8;1009;0.0
22/06/2015;12:00:00;1;0.7;3;;;199;1.1;31.1;1009;0.0
22/06/2015;13:00:00;2;0.8;5;;;180;0.8;31.7;1009;0.0
22/06/2015;14:00:00;1;0.2;2;;;118;1.0;30.4;1008;0.0
22/06/2015;15:00:00;1;0.2;2;;;108;1.1;30.2;1008;0.0
22/06/2015;16:00:00;1;0.6;3;;;103;0.9;30.1;1007;0.0
22/06/2015;17:00:00;1;0.2;2;;;133;0.7;29.9;1006;0.0
22/06/2015;18:00:00;2;0.7;4;;;145;0.6;30.2;1005;0.0
22/06/2015;19:00:00;2;0.4;1;;;246;1.7;31.2;1005;0.0
22/06/2015;20:00:00;1;0.4;3;;;233;1.6;28.9;1005;0.0
22/06/2015;21:00:00;1;0.1;2;;;292;0.3;26.9;1005;0.0
22/06/2015;22:00:00;1;0.7;8;;;309;0.0;24.6;1006;0.0
22/06/2015;23:00:00;1;0.9;11;;;233;0.3;23.4;1006;0.0
22/06/2015;0:00:00;1;1.0;12;;;246;0.1;22.4;1006;0.0
23/06/2015;1:00:00;1;0.9;7;16;;284;0.2;21.6;1006;0.0
23/06/2015;2:00:00;1;0.7;5;14;;320;0.2;20.9;1006;0.0
23/06/2015;3:00:00;1;0.5;3;11;;183;0.1;21.0;1005;0.0
23/06/2015;4:00:00;1;0.4;2;10;;69;0.1;19.8;1005;0.0
23/06/2015;5:00:00;1;0.4;3;11;;148;0.1;18.8;1004;0.0
23/06/2015;6:00:00;1;0.8;5;12;;276;0.1;19.1;1003;0.0
23/06/2015;7:00:00;1;0.9;5;12;;307;0.2;20.7;1003;0.0
23/06/2015;8:00:00;1;1.5;6;10;;342;0.1;23.0;1003;0.0
23/06/2015;9:00:00;2;3.4;14;9;;166;0.2;27.3;1003;0.0
23/06/2015;10:00:00;2;2.5;11;7;;79;0.8;27.3;1004;0.0
23/06/2015;11:00:00;3;2.0;7;6;;98;0.8;29.0;1004;0.0
23/06/2015;12:00:00;2;1.3;4;5;;116;0.9;29.6;1004;0.0
23/06/2015;13:00:00;2;1.0;3;6;;109;0.8;30.1;1004;0.0
23/06/2015;14:00:00;2;1.0;3;7;;116;0.8;29.9;1004;0.0
23/06/2015;15:00:00;1;1.0;3;11;;126;1.0;29.0;1004;0.0
23/06/2015;16:00:00;1;1.1;3;14;;126;1.0;27.8;1004;0.0
23/06/2015;17:00:00;1;1.1;4;16;;111;0.8;27.2;1004;0.0
23/06/2015;18:00:00;1;1.1;3;16;;102;0.9;26.5;1004;0.0
23/06/2015;19:00:00;1;0.9;2;17;;93;0.7;25.1;1004;0.0
23/06/2015;20:00:00;1;0.5;0;18;;113;0.4;24.3;1005;0.0
23/06/2015;21:00:00;1;0.5;0;18;;120;0.4;23.5;1005;0.0
23/06/2015;22:00:00;1;0.6;0;16;;119;0.3;22.7;1006;0.0
23/06/2015;23:00:00;1;0.7;1;14;;43;0.0;22.1;1007;0.0
23/06/2015;0:00:00;1;0.7;1;14;;36;0.0;20.8;1007;0.0
24/06/2015;1:00:00;1;0.6;1;12;;36;0.0;19.7;1007;0.0
24/06/2015;2:00:00;1;0.8;1;12;;66;0.0;18.8;1007;0.0
24/06/2015;3:00:00;1;0.7;1;13;;348;0.1;18.2;1007;0.0
24/06/2015;4:00:00;1;0.6;1;12;;213;0.1;17.8;1007;0.0
24/06/2015;5:00:00;1;0.7;0;10;;5;0.1;18.0;1007;0.0
24/06/2015;6:00:00;1;0.6;0;10;;272;0.3;19.8;1007;0.0
24/06/2015;7:00:00;1;0.8;2;12;;209;0.6;22.2;1008;0.0
24/06/2015;8:00:00;1;1.5;4;11;;122;0.7;24.6;1009;0.0
24/06/2015;9:00:00;1;1.2;4;10;;98;0.9;25.5;1009;0.0
24/06/2015;10:00:00;1;1.3;3;8;;105;1.0;26.0;1010;0.0
24/06/2015;11:00:00;1;2.1;4;7;;119;1.0;26.2;1010;0.0
24/06/2015;12:00:00;1;1.4;3;7;;116;1.0;26.6;1010;0.0
24/06/2015;13:00:00;1;1.7;3;9;;116;1.0;26.5;1010;0.0
24/06/2015;14:00:00;1;1.0;1;11;;120;1.1;26.3;1010;0.0
24/06/2015;15:00:00;1;1.2;2;11;;115;1.0;26.4;1010;0.0
24/06/2015;16:00:00;1;1.4;3;10;;122;1.0;26.0;1011;0.0
24/06/2015;17:00:00;1;1.1;2;10;;115;0.8;25.9;1010;0.0
24/06/2015;18:00:00;1;1.5;3;11;;126;0.7;25.4;1010;0.0
24/06/2015;19:00:00;1;1.0;3;11;;102;0.3;24.6;1010;0.0
24/06/2015;20:00:00;1;1.2;6;13;;72;0.2;23.4;1011;0.0
24/06/2015;21:00:00;1;1.8;17;16;;104;0.0;21.9;1011;0.0
24/06/2015;22:00:00;1;2.0;19;17;;121;0.0;20.5;1012;0.0
24/06/2015;23:00:00;1;0.9;4;14;;121;0.0;19.6;1012;0.0
24/06/2015;0:00:00;1;0.8;2;13;;121;0.0;18.8;1012;0.0
25/06/2015;1:00:00;1;0.7;2;14;;121;0.0;18.3;1012;0.0
25/06/2015;2:00:00;1;0.6;0;14;;127;0.0;17.9;1012;0.0
25/06/2015;3:00:00;1;0.5;0;14;;274;0.1;18.0;1012;0.0
25/06/2015;4:00:00;1;0.4;0;13;;65;0.0;18.7;1012;0.0
25/06/2015;5:00:00;1;0.5;0;13;;65;0.0;17.6;1012;0.0
25/06/2015;6:00:00;1;0.6;1;14;;48;0.1;17.6;1012;0.0
25/06/2015;7:00:00;1;2.1;15;15;;65;0.2;19.7;1012;0.0
25/06/2015;8:00:00;1;1.7;7;12;;75;0.8;23.0;1013;0.0
25/06/2015;9:00:00;1;1.1;3;9;;93;1.0;24.5;1013;0.0
25/06/2015;10:00:00;1;0.8;2;8;;120;1.3;25.7;1013;0.0
25/06/2015;11:00:00;1;1.0;3;7;;107;1.3;26.4;1013;0.0
25/06/2015;12:00:00;1;1.6;4;6;;103;1.3;27.1;1013;0.0
25/06/2015;13:00:00;1;1.0;2;7;;95;1.4;27.2;1013;0.0
25/06/2015;14:00:00;1;1.0;2;8;;96;1.5;27.1;1013;0.0
25/06/2015;15:00:00;1;0.9;2;8;;101;1.2;27.3;1013;0.0
25/06/2015;16:00:00;2;0.7;2;7;;106;1.1;27.6;1013;0.0
25/06/2015;17:00:00;1;0.8;2;6;;110;0.7;28.0;1013;0.0
25/06/2015;18:00:00;1;1.1;3;7;;119;0.7;27.6;1013;0.0
25/06/2015;19:00:00;1;0.6;1;9;;76;0.4;27.0;1013;0.0
25/06/2015;20:00:00;1;0.8;3;13;;60;0.0;25.5;1013;0.0
25/06/2015;21:00:00;1;0.4;1;20;;49;0.0;23.1;1013;0.0
25/06/2015;22:00:00;1;0.4;2;24;;49;0.0;21.1;1014;0.0
25/06/2015;23:00:00;1;0.3;1;23;;49;0.0;19.7;1014;0.0
25/06/2015;0:00:00;1;0.4;2;24;;330;0.1;19.2;1014;0.0
26/06/2015;1:00:00;1;0.7;3;22;;334;0.0;18.9;1014;0.0
26/06/2015;2:00:00;1;0.7;3;20;;335;0.0;18.1;1013;0.0
26/06/2015;3:00:00;1;0.5;2;14;;335;0.0;17.5;1013;0.0
26/06/2015;4:00:00;1;0.4;2;14;;335;0.0;17.1;1013;0.0
26/06/2015;5:00:00;1;0.4;1;14;;335;0.0;16.5;1012;0.0
26/06/2015;6:00:00;1;0.5;2;14;;335;0.0;16.5;1013;0.0
26/06/2015;7:00:00;1;3.8;14;17;;335;0.0;17.4;1013;0.0
26/06/2015;8:00:00;1;2.9;13;14;;170;0.0;21.6;1013;0.0
26/06/2015;9:00:00;2;3.5;17;11;;115;0.1;26.1;1013;0.0
26/06/2015;10:00:00;7;3.1;13;7;;186;0.3;28.3;1013;0.0
26/06/2015;11:00:00;13;3.9;17;6;;160;0.4;29.9;1013;0.0
26/06/2015;12:00:00;6;1.4;7;6;;187;0.5;31.3;1013;0.0
26/06/2015;13:00:00;4;5.3;15;6;;120;1.0;31.8;1012;0.0
26/06/2015;14:00:00;3;2.3;6;8;;114;1.0;30.4;1012;0.0
26/06/2015;15:00:00;2;0.8;3;11;;118;1.0;29.4;1012;0.0
26/06/2015;16:00:00;2;0.9;3;13;;127;1.0;29.1;1012;0.0
26/06/2015;17:00:00;2;0.9;3;12;;122;0.7;29.4;1012;0.0
26/06/2015;18:00:00;2;0.8;3;12;;93;0.9;29.5;1011;0.0
26/06/2015;19:00:00;1;0.9;5;12;;85;0.5;28.1;1011;0.0
26/06/2015;20:00:00;1;0.8;6;15;;58;0.3;26.3;1012;0.0
26/06/2015;21:00:00;1;0.2;3;20;;118;0.1;24.7;1012;0.0
26/06/2015;22:00:00;1;0.5;6;23;;274;0.0;23.3;1012;0.0
26/06/2015;23:00:00;1;0.4;6;22;;291;0.0;22.2;1013;0.0
26/06/2015;0:00:00;1;0.6;7;25;;297;0.0;21.2;1013;0.0
27/06/2015;1:00:00;1;0.7;8;25;44;297;0.0;20.5;1012;0.0
27/06/2015;2:00:00;1;0.3;5;22;38;297;0.0;19.6;1012;0.0
27/06/2015;3:00:00;1;0.1;3;21;41;297;0.0;19.0;1011;0.0
27/06/2015;4:00:00;1;0.0;1;17;59;338;0.2;19.1;1011;0.0
27/06/2015;5:00:00;1;0.0;2;15;54;351;0.1;18.8;1011;0.0
27/06/2015;6:00:00;1;0.0;2;16;42;355;0.0;17.9;1011;0.0
27/06/2015;7:00:00;1;0.0;1;16;50;355;0.0;18.5;1011;0.0
27/06/2015;8:00:00;1;2.2;10;16;53;174;0.2;23.5;1012;0.0
27/06/2015;9:00:00;1;1.3;6;11;77;123;0.1;27.4;1012;0.0
27/06/2015;10:00:00;5;2.5;15;7;89;192;0.2;30.4;1012;0.0
27/06/2015;11:00:00;7;2.1;11;4;103;199;0.6;32.5;1012;0.0
27/06/2015;12:00:00;5;2.1;14;5;104;99;0.9;32.2;1012;0.0
27/06/2015;13:00:00;6;1.9;11;7;114;106;0.9;31.9;1011;0.0
27/06/2015;14:00:00;4;0.5;4;9;120;102;0.9;31.7;1011;0.0
27/06/2015;15:00:00;2;1.0;4;10;118;98;1.1;30.7;1011;0.0
27/06/2015;16:00:00;2;0.7;4;10;118;102;0.9;30.7;1011;0.0
27/06/2015;17:00:00;2;0.1;2;9;120;88;0.8;30.8;1011;0.0
27/06/2015;18:00:00;2;0.4;4;8;118;85;0.7;30.9;1010;0.0
27/06/2015;19:00:00;2;0.3;4;8;113;64;0.5;29.8;1010;0.0
27/06/2015;20:00:00;1;0.5;8;10;97;86;0.1;27.7;1010;0.0
27/06/2015;21:00:00;1;0.0;0;12;86;92;0.0;25.3;1010;0.0
27/06/2015;22:00:00;1;0.0;1;13;78;92;0.0;23.1;1010;0.0
27/06/2015;23:00:00;1;0.2;6;16;65;92;0.0;22.0;1011;0.0
27/06/2015;0:00:00;1;0.6;11;21;48;92;0.0;20.9;1011;0.0
28/06/2015;1:00:00;1;0.1;4;18;59;92;0.0;20.5;1011;0.0
28/06/2015;2:00:00;1;0.0;2;16;68;92;0.0;20.3;1011;0.0
28/06/2015;3:00:00;1;0.0;0;13;82;81;0.0;20.1;1010;0.0
28/06/2015;4:00:00;1;0.0;0;13;79;80;0.0;20.4;1010;0.0
28/06/2015;5:00:00;1;0.0;0;13;75;79;0.0;19.9;1010;0.0
28/06/2015;6:00:00;1;0.0;0;13;67;79;0.0;19.5;1010;0.0
28/06/2015;7:00:00;1;0.0;0;13;66;79;0.0;20.0;1010;0.0
28/06/2015;8:00:00;1;0.2;2;11;84;79;0.0;25.7;1011;0.0
28/06/2015;9:00:00;1;0.1;0;5;108;107;0.2;29.7;1011;0.0
28/06/2015;10:00:00;2;0.3;3;4;108;125;0.4;30.6;1011;0.0
28/06/2015;11:00:00;1;0.4;4;6;109;105;0.7;30.6;1010;0.0
28/06/2015;12:00:00;1;0.2;3;11;105;90;1.1;30.4;1010;0.0
28/06/2015;13:00:00;1;0.3;3;14;105;106;0.9;30.6;1010;0.0
28/06/2015;14:00:00;1;0.1;1;13;104;101;1.0;30.7;1010;0.0
28/06/2015;15:00:00;1;0.0;1;11;103;124;1.1;31.0;1010;0.0
28/06/2015;16:00:00;1;0.1;1;11;104;97;0.9;30.6;1010;0.0
28/06/2015;17:00:00;1;0.0;1;14;101;104;0.8;30.4;1010;0.0
28/06/2015;18:00:00;1;0.2;2;16;101;95;0.6;29.8;1010;0.0
28/06/2015;19:00:00;1;0.0;3;15;100;75;0.6;29.1;1010;0.0
28/06/2015;20:00:00;0;0.7;11;20;82;131;0.1;26.9;1010;0.0
28/06/2015;21:00:00;1;0.9;13;24;64;210;0.0;25.2;1010;0.0
28/06/2015;22:00:00;1;0.0;1;17;71;212;0.0;23.2;1011;0.0
28/06/2015;23:00:00;1;0.0;1;16;72;263;0.1;22.3;1011;0.0
28/06/2015;0:00:00;1;0.0;2;19;69;329;0.1;22.4;1011;0.0
29/06/2015;1:00:00;1;0.0;2;18;63;329;0.0;21.6;1011;0.0
29/06/2015;2:00:00;1;0.0;3;17;61;329;0.0;20.5;1011;0.0
29/06/2015;3:00:00;1;0.0;2;15;62;329;0.0;19.9;1011;0.0
29/06/2015;4:00:00;1;0.0;1;10;65;329;0.0;19.5;1011;0.0
29/06/2015;5:00:00;1;0.0;1;11;64;329;0.0;19.5;1011;0.0
29/06/2015;6:00:00;1;0.0;0;11;66;329;0.0;19.4;1011;0.0
29/06/2015;7:00:00;1;0.6;3;12;63;329;0.0;20.4;1012;0.0
29/06/2015;8:00:00;1;0.6;6;11;76;194;0.2;26.4;1012;0.0
29/06/2015;9:00:00;1;0.2;3;6;99;97;0.8;30.7;1012;0.0
29/06/2015;10:00:00;1;0.4;3;5;100;114;0.8;31.1;1013;0.0
29/06/2015;11:00:00;1;0.5;4;4;100;107;0.7;31.5;1013;0.0
29/06/2015;12:00:00;1;0.4;3;5;96;122;0.9;31.5;1013;0.0
29/06/2015;13:00:00;1;0.5;3;6;95;109;1.1;31.7;1013;0.0
29/06/2015;14:00:00;1;0.2;2;6;93;121;1.1;31.3;1013;0.0
29/06/2015;15:00:00;1;0.4;2;6;94;118;1.1;31.4;1012;0.0
29/06/2015;16:00:00;1;0.2;2;8;96;128;0.8;31.4;1012;0.0
29/06/2015;17:00:00;1;0.2;2;10;97;100;0.8;30.9;1011;0.0
29/06/2015;18:00:00;1;0.4;3;12;100;97;0.3;30.2;1011;0.0
29/06/2015;19:00:00;1;0.2;3;14;103;88;0.6;29.3;1011;0.0
29/06/2015;20:00:00;1;0.8;11;16;94;61;0.2;27.3;1011;0.0
29/06/2015;21:00:00;1;0.6;10;20;81;19;0.0;25.3;1011;0.0
29/06/2015;22:00:00;1;0.0;4;19;66;22;0.0;23.9;1011;0.0
29/06/2015;23:00:00;1;0.1;6;17;60;21;0.1;22.6;1011;0.0
29/06/2015;0:00:00;1;0.3;7;16;61;19;0.0;22.0;1011;0.0
30/06/2015;1:00:00;1;0.1;4;16;60;19;0.0;21.4;1011;0.0
30/06/2015;2:00:00;1;0.0;2;15;67;18;0.0;20.8;1010;0.0
30/06/2015;3:00:00;1;0.0;1;13;76;13;0.0;20.6;1010;0.0
30/06/2015;4:00:00;1;0.0;1;13;68;11;0.0;20.4;1010;0.0
30/06/2015;5:00:00;1;0.0;1;12;71;11;0.0;19.7;1010;0.0
30/06/2015;6:00:00;1;0.0;0;12;72;11;0.0;19.4;1010;0.0
30/06/2015;7:00:00;1;0.0;1;13;66;11;0.0;20.3;1010;0.0
30/06/2015;8:00:00;1;1.3;10;12;76;11;0.0;25.9;1010;0.0
30/06/2015;9:00:00;1;0.5;6;6;105;90;0.2;30.0;1010;0.0
30/06/2015;10:00:00;1;0.8;6;5;106;221;0.4;31.4;1010;0.0
30/06/2015;11:00:00;1;1.2;9;5;109;102;1.1;31.4;1010;0.0
30/06/2015;12:00:00;1;1.2;8;8;117;119;0.8;31.5;1010;0.0
30/06/2015;13:00:00;2;0.5;5;10;112;101;1.0;31.8;1010;0.0
30/06/2015;14:00:00;1;0.1;2;11;106;90;1.1;32.0;1010;0.0
30/06/2015;15:00:00;2;1.5;10;10;103;104;0.9;33.2;1009;0.0
30/06/2015;16:00:00;6;1.5;9;8;108;149;0.9;34.4;1009;0.0
30/06/2015;17:00:00;3;0.4;2;7;118;180;0.7;34.8;1008;0.0
30/06/2015;18:00:00;2;0.3;1;9;118;189;0.7;34.0;1008;0.0
30/06/2015;19:00:00;2;0.3;2;12;115;185;0.5;32.5;1008;0.0
30/06/2015;20:00:00;2;0.2;2;18;108;198;0.1;30.6;1008;0.0
