Fecha;Hora;SO2;NO;NO2;PM10;O3;dd;vv;TMP;PRB
05/01/2015;3:00:00;9;0.3;5;22;37;267;0.7;9.9;1030
05/01/2015;4:00:00;9;0.5;7;24;22;337;0.4;8.6;1030
05/01/2015;5:00:00;9;0.8;7;23;19;330;0.5;8.0;1030
05/01/2015;6:00:00;10;1.4;12;24;14;338;0.6;7.5;1029
05/01/2015;7:00:00;43;5.3;19;43;15;331;0.9;7.7;1029
05/01/2015;8:00:00;15;3.2;26;16;12;333;0.9;7.7;1030
05/01/2015;9:00:00;12;28.9;38;19;8;305;0.2;7.4;1030
05/01/2015;10:00:00;15;23.0;35;17;13;317;0.2;8.3;1030
05/01/2015;11:00:00;8;12.5;24;15;26;296;0.5;10.3;1030
05/01/2015;12:00:00;6;4.9;17;14;40;261;0.7;12.8;1030
05/01/2015;13:00:00;5;0.8;8;13;55;181;0.4;15.1;1029
05/01/2015;14:00:00;4;1.3;10;14;54;127;1.4;16.2;1028
05/01/2015;15:00:00;4;0.1;5;12;67;121;1.8;17.5;1028
05/01/2015;16:00:00;4;0.0;6;12;70;117;1.9;17.6;1028
05/01/2015;17:00:00;3;0.0;2;12;74;117;1.6;16.7;1027
05/01/2015;18:00:00;5;0.3;13;15;58;206;0.5;14.3;1027
05/01/2015;19:00:00;15;0.1;27;18;37;31;0.4;11.7;1028
05/01/2015;20:00:00;12;0.3;17;18;50;144;0.9;11.5;1028
05/01/2015;21:00:00;24;0.7;16;18;43;273;0.7;11.9;1028
05/01/2015;22:00:00;20;1.2;38;20;17;183;0.5;10.3;1027
05/01/2015;23:00:00;16;1.2;35;23;16;250;0.3;9.6;1027
05/01/2015;0:00:00;14;3.0;30;23;24;320;0.6;9.7;1027
06/01/2015;1:00:00;14;7.9;38;23;17;310;0.6;9.5;1027
06/01/2015;2:00:00;10;5.9;34;21;23;282;0.5;9.4;1026
06/01/2015;3:00:00;7;0.6;13;20;36;256;0.4;9.3;1026
06/01/2015;4:00:00;9;0.6;12;19;26;287;0.3;8.5;1025
06/01/2015;5:00:00;9;0.6;18;17;23;313;0.3;8.1;1025
06/01/2015;6:00:00;9;3.2;36;15;13;318;0.3;8.5;1024
06/01/2015;7:00:00;9;1.7;29;14;17;322;0.2;8.4;1025
06/01/2015;8:00:00;9;3.7;32;14;10;331;0.2;8.2;1025
06/01/2015;9:00:00;10;3.1;32;13;12;338;0.2;8.9;1025
06/01/2015;10:00:00;11;9.2;29;17;14;214;0.7;9.1;1025
06/01/2015;11:00:00;13;1.9;15;22;29;90;0.2;10.6;1026
06/01/2015;12:00:00;7;1.3;16;12;42;284;0.4;11.4;1025
06/01/2015;13:00:00;4;0.0;3;12;50;187;0.0;12.4;1025
06/01/2015;14:00:00;3;0.0;2;11;59;180;0.1;13.3;1024
06/01/2015;15:00:00;3;0.0;2;12;56;177;0.1;14.0;1024
06/01/2015;16:00:00;3;0.0;3;12;59;175;0.0;14.4;1024
06/01/2015;17:00:00;5;0.1;8;15;40;175;0.0;14.2;1024
06/01/2015;18:00:00;9;0.0;8;17;33;165;0.2;13.2;1024
06/01/2015;19:00:00;11;0.0;12;20;35;31;0.3;12.5;1025
06/01/2015;20:00:00;16;0.3;18;32;33;202;0.7;12.5;1025
06/01/2015;21:00:00;16;0.1;11;37;38;18;0.5;12.5;1026
06/01/2015;22:00:00;14;0.3;17;36;33;194;0.6;12.8;1026
06/01/2015;23:00:00;16;0.4;17;33;26;300;0.3;12.2;1026
06/01/2015;0:00:00;15;0.0;9;34;34;256;0.2;11.9;1027
07/01/2015;1:00:00;9;0.0;3;26;51;92;0.6;11.7;1027
07/01/2015;2:00:00;6;0.0;1;21;57;94;0.7;11.3;1027
07/01/2015;3:00:00;4;0.0;0;18;52;67;0.4;10.8;1027
07/01/2015;4:00:00;4;0.3;0;18;52;33;0.4;9.9;1028
07/01/2015;5:00:00;5;0.5;0;18;39;12;0.1;8.8;1028
07/01/2015;6:00:00;8;1.3;10;22;22;9;0.1;8.2;1028
07/01/2015;7:00:00;8;7.2;26;21;11;273;0.3;8.0;1028
07/01/2015;8:00:00;9;13.4;34;21;6;292;0.5;7.4;1028
07/01/2015;9:00:00;10;42.9;44;22;6;259;0.7;7.3;1029
07/01/2015;10:00:00;19;62.4;44;28;9;325;0.3;8.2;1029
07/01/2015;11:00:00;15;40.7;47;28;14;306;0.5;10.6;1030
07/01/2015;12:00:00;9;9.8;23;21;38;197;0.5;13.6;1030
07/01/2015;13:00:00;5;0.1;3;15;63;58;1.3;14.7;1029
07/01/2015;14:00:00;3;0.0;1;14;66;60;1.6;14.6;1029
07/01/2015;15:00:00;2;0.0;1;14;68;65;1.6;14.6;1029
07/01/2015;16:00:00;2;0.0;0;13;68;85;1.5;14.2;1029
07/01/2015;17:00:00;2;0.0;0;12;69;77;1.4;14.2;1030
07/01/2015;18:00:00;2;0.0;1;12;66;73;0.8;13.5;1030
07/01/2015;19:00:00;3;0.0;2;12;62;51;1.1;12.1;1030
07/01/2015;20:00:00;8;0.4;12;17;46;25;1.1;11.0;1030
07/01/2015;21:00:00;8;0.1;8;15;53;71;1.1;11.2;1031
07/01/2015;22:00:00;10;0.3;11;18;43;182;0.8;11.2;1032
07/01/2015;23:00:00;7;0.2;2;14;54;17;1.2;10.6;1032
07/01/2015;0:00:00;5;0.5;2;13;52;81;1.0;10.2;1032
08/01/2015;1:00:00;13;1.5;16;19;20;303;0.4;9.4;1032
08/01/2015;2:00:00;11;1.0;21;20;11;321;0.4;8.3;1032
08/01/2015;3:00:00;10;0.9;9;17;25;252;0.7;8.0;1033
08/01/2015;4:00:00;13;1.1;9;19;18;319;0.5;7.7;1033
08/01/2015;5:00:00;11;0.6;6;18;17;317;0.3;7.2;1033
08/01/2015;6:00:00;11;1.5;13;17;10;319;0.1;6.9;1033
08/01/2015;7:00:00;11;5.7;18;18;12;300;0.2;6.8;1034
08/01/2015;8:00:00;8;14.1;29;18;10;297;0.2;6.9;1034
08/01/2015;9:00:00;13;22.5;33;21;8;269;0.2;7.0;1035
08/01/2015;10:00:00;9;17.0;25;17;16;249;0.3;7.7;1036
08/01/2015;11:00:00;6;20.2;30;15;22;250;0.2;9.5;1036
08/01/2015;12:00:00;5;6.8;22;14;42;241;0.6;12.2;1036
08/01/2015;13:00:00;6;0.9;9;14;59;200;1.1;14.2;1035
08/01/2015;14:00:00;6;0.5;10;14;60;135;1.3;15.3;1035
08/01/2015;15:00:00;4;0.0;4;13;70;144;1.4;14.8;1035
08/01/2015;16:00:00;4;0.1;5;15;71;261;2.0;15.0;1036
08/01/2015;17:00:00;5;0.1;8;19;68;271;2.1;14.7;1036
08/01/2015;18:00:00;4;0.0;4;17;68;67;1.2;13.3;1037
08/01/2015;19:00:00;5;0.0;3;19;67;73;1.1;11.9;1037
08/01/2015;20:00:00;15;2.3;18;23;43;224;0.7;10.8;1037
08/01/2015;21:00:00;12;0.3;17;25;41;57;1.0;10.0;1038
08/01/2015;22:00:00;9;0.7;12;23;47;48;1.3;9.9;1038
08/01/2015;23:00:00;6;0.3;5;18;56;73;0.9;9.5;1039
08/01/2015;0:00:00;7;0.4;6;16;54;43;0.3;9.2;1040
09/01/2015;1:00:00;10;0.5;6;18;49;84;0.7;8.9;1040
09/01/2015;2:00:00;9;4.7;21;23;28;275;0.8;8.6;1040
09/01/2015;3:00:00;9;2.7;26;23;23;248;0.6;8.1;1039
09/01/2015;4:00:00;10;2.3;19;25;19;252;0.3;7.2;1039
09/01/2015;5:00:00;10;3.1;23;23;18;198;0.3;6.9;1039
09/01/2015;6:00:00;8;6.1;18;20;19;278;0.4;6.4;1040
09/01/2015;7:00:00;5;6.2;22;18;19;298;0.5;6.7;1040
09/01/2015;8:00:00;0;10.9;32;17;13;168;0.5;6.2;1040
09/01/2015;9:00:00;2;5.1;23;18;29;236;0.7;7.1;1040
09/01/2015;10:00:00;4;2.9;16;17;33;212;1.2;7.8;1041
09/01/2015;11:00:00;6;13.7;28;16;31;235;0.9;9.3;1041
09/01/2015;12:00:00;6;7.7;25;16;38;216;0.7;11.9;1040
09/01/2015;13:00:00;5;7.9;26;15;41;218;0.8;13.7;1040
09/01/2015;14:00:00;0;2.0;15;11;56;180;0.4;16.3;1039
09/01/2015;15:00:00;2;1.4;16;11;52;121;1.3;18.0;1038
09/01/2015;16:00:00;7;0.1;7;11;69;123;0.9;17.7;1038
09/01/2015;17:00:00;4;0.0;3;11;76;55;0.9;16.9;1039
09/01/2015;18:00:00;4;0.0;6;12;71;35;0.8;15.2;1039
09/01/2015;19:00:00;7;1.1;25;22;44;194;1.0;13.0;1039
09/01/2015;20:00:00;7;3.0;31;24;42;266;1.5;13.0;1039
09/01/2015;21:00:00;8;0.1;17;26;49;261;0.8;11.7;1039
09/01/2015;22:00:00;9;0.2;18;29;40;237;1.1;10.9;1038
09/01/2015;23:00:00;14;0.5;30;35;22;134;0.7;9.3;1038
09/01/2015;0:00:00;12;0.5;22;34;32;224;1.6;9.4;1038
10/01/2015;1:00:00;10;0.5;20;35;29;227;1.3;8.5;1037
10/01/2015;2:00:00;10;0.5;20;33;29;214;1.2;8.3;1036
10/01/2015;3:00:00;8;0.5;20;28;37;214;2.0;9.2;1036
10/01/2015;4:00:00;6;0.5;15;23;49;205;1.8;10.1;1035
10/01/2015;5:00:00;6;0.5;14;21;45;221;1.1;9.5;1035
10/01/2015;6:00:00;5;0.5;13;19;46;150;1.1;9.0;1034
10/01/2015;7:00:00;5;0.5;5;20;51;263;0.8;9.8;1034
10/01/2015;8:00:00;6;0.5;8;20;38;283;0.4;8.5;1034
10/01/2015;9:00:00;4;1.2;12;20;37;164;1.0;9.1;1034
10/01/2015;10:00:00;6;3.0;15;17;37;245;0.1;10.3;1034
10/01/2015;11:00:00;4;1.7;10;14;49;178;1.0;11.7;1034
10/01/2015;12:00:00;3;0.6;7;14;55;135;0.9;13.3;1033
10/01/2015;13:00:00;4;1.0;9;15;55;130;0.5;16.0;1032
10/01/2015;14:00:00;3;0.6;10;16;63;128;0.6;18.2;1031
10/01/2015;15:00:00;2;0.5;7;14;66;127;0.9;19.6;1030
10/01/2015;16:00:00;2;0.3;9;15;63;123;1.1;19.5;1029
10/01/2015;17:00:00;2;0.0;5;16;75;202;2.1;17.7;1029
10/01/2015;18:00:00;3;0.0;4;18;76;228;3.0;15.4;1029
10/01/2015;19:00:00;3;0.0;4;19;73;231;2.2;13.9;1029
10/01/2015;20:00:00;3;0.1;4;20;67;224;2.3;13.0;1029
10/01/2015;21:00:00;4;1.1;5;22;67;212;2.0;12.6;1028
10/01/2015;22:00:00;4;0.3;5;22;64;216;2.0;12.4;1028
10/01/2015;23:00:00;5;0.5;12;23;53;218;1.8;12.2;1027
10/01/2015;0:00:00;5;0.5;11;27;49;226;0.5;11.7;1027
11/01/2015;1:00:00;4;0.4;7;26;56;194;1.6;11.8;1026
11/01/2015;2:00:00;4;0.5;4;22;52;214;1.0;11.6;1026
11/01/2015;3:00:00;4;0.5;6;21;47;216;1.1;10.9;1026
11/01/2015;4:00:00;4;0.5;5;19;37;210;0.2;9.5;1025
11/01/2015;5:00:00;5;0.5;7;22;35;195;0.0;9.2;1024
11/01/2015;6:00:00;4;0.5;6;20;40;217;0.3;9.5;1024
11/01/2015;7:00:00;7;0.6;6;18;28;292;0.2;9.1;1024
11/01/2015;8:00:00;7;0.5;7;18;16;353;0.2;7.8;1025
11/01/2015;9:00:00;6;0.7;9;13;31;279;0.4;8.7;1025
11/01/2015;10:00:00;4;0.6;5;11;42;226;0.2;8.9;1026
11/01/2015;11:00:00;2;0.5;2;8;46;159;0.7;10.1;1027
11/01/2015;12:00:00;2;0.5;2;6;49;195;0.9;11.4;1026
11/01/2015;13:00:00;2;0.9;4;5;46;205;0.7;13.4;1026
11/01/2015;14:00:00;2;1.7;10;9;44;143;2.8;16.5;1025
11/01/2015;15:00:00;2;0.6;11;11;50;91;2.2;17.4;1025
11/01/2015;16:00:00;2;0.5;8;13;58;81;1.3;16.8;1026
11/01/2015;17:00:00;2;0.3;8;17;57;147;1.1;16.2;1027
11/01/2015;18:00:00;2;0.0;9;18;50;70;0.3;15.3;1027
11/01/2015;19:00:00;6;0.2;17;20;34;106;0.4;13.3;1029
11/01/2015;20:00:00;8;0.4;15;20;32;42;0.5;12.4;1031
11/01/2015;21:00:00;2;0.1;1;13;71;73;1.8;13.2;1032
11/01/2015;22:00:00;2;0.0;0;14;76;75;1.6;12.9;1032
11/01/2015;23:00:00;1;0.2;0;16;79;70;1.8;13.1;1033
11/01/2015;0:00:00;1;0.3;0;18;79;61;1.6;12.8;1033
12/01/2015;1:00:00;2;0.2;0;20;69;66;0.8;11.7;1033
12/01/2015;2:00:00;2;0.3;0;22;64;28;1.3;10.4;1033
12/01/2015;3:00:00;6;0.9;7;22;46;221;0.6;9.9;1033
12/01/2015;4:00:00;5;0.5;1;20;51;177;0.8;9.1;1033
12/01/2015;5:00:00;6;1.0;7;20;36;336;0.2;8.5;1032
12/01/2015;6:00:00;6;1.4;15;19;22;204;0.4;8.1;1033
12/01/2015;7:00:00;5;1.3;9;19;30;222;0.6;8.0;1033
12/01/2015;8:00:00;3;0.7;8;17;34;263;0.3;8.4;1033
12/01/2015;9:00:00;4;6.5;25;17;24;243;0.5;8.1;1033
12/01/2015;10:00:00;3;2.6;11;16;32;233;0.7;8.9;1033
12/01/2015;11:00:00;3;3.5;12;15;38;186;0.2;10.8;1034
12/01/2015;12:00:00;5;11.4;25;18;40;229;0.7;13.2;1034
12/01/2015;13:00:00;3;1.0;9;18;57;165;0.8;15.5;1033
12/01/2015;14:00:00;2;0.5;7;16;60;122;1.1;17.1;1032
12/01/2015;15:00:00;2;0.0;4;15;66;125;1.1;18.3;1031
12/01/2015;16:00:00;2;0.0;5;15;64;115;1.9;18.5;1031
12/01/2015;17:00:00;2;0.0;3;15;71;117;1.8;17.3;1031
12/01/2015;18:00:00;1;0.0;3;15;73;112;1.5;15.6;1031
12/01/2015;19:00:00;2;0.0;2;17;74;103;1.7;13.5;1031
12/01/2015;20:00:00;3;0.1;5;20;71;132;1.2;13.1;1031
12/01/2015;21:00:00;5;0.2;10;24;55;288;0.6;12.5;1031
12/01/2015;22:00:00;8;0.3;13;26;47;248;0.8;11.6;1031
12/01/2015;23:00:00;6;0.5;11;27;41;210;0.9;11.0;1031
12/01/2015;0:00:00;9;0.5;15;30;28;250;0.3;9.8;1031
13/01/2015;1:00:00;8;0.5;10;23;32;253;0.2;9.0;1030
13/01/2015;2:00:00;10;2.4;27;28;17;313;0.2;8.7;1030
13/01/2015;3:00:00;8;0.7;13;25;26;258;0.3;8.9;1029
13/01/2015;4:00:00;6;0.5;5;20;39;221;1.3;8.7;1028
13/01/2015;5:00:00;;;;;;;;;
13/01/2015;6:00:00;6;0.5;18;18;32;308;0.2;9.5;1027
13/01/2015;7:00:00;7;1.6;23;17;31;263;0.2;9.6;1027
13/01/2015;8:00:00;5;4.1;19;17;26;243;0.9;9.5;1027
13/01/2015;9:00:00;5;13.0;30;18;20;257;1.6;9.3;1027
13/01/2015;10:00:00;4;4.1;25;16;30;247;1.1;10.1;1027
13/01/2015;11:00:00;6;3.9;28;17;28;223;0.2;10.8;1027
13/01/2015;12:00:00;3;0.8;12;14;54;215;2.9;12.5;1027
13/01/2015;13:00:00;3;0.8;5;11;64;206;3.1;13.4;1025
13/01/2015;14:00:00;2;0.5;3;10;73;214;2.8;14.6;1025
13/01/2015;15:00:00;1;0.2;2;12;76;209;2.1;15.2;1024
13/01/2015;16:00:00;2;0.3;4;14;74;186;0.7;16.5;1024
13/01/2015;17:00:00;2;0.0;6;15;64;41;0.8;15.0;1023
13/01/2015;18:00:00;6;0.4;16;17;;39;0.3;13.5;1023
13/01/2015;19:00:00;8;0.3;20;19;;17;0.1;11.8;1023
13/01/2015;20:00:00;8;3.6;24;23;;146;0.5;11.5;1023
13/01/2015;21:00:00;10;2.3;28;26;;276;0.8;11.7;1023
13/01/2015;22:00:00;15;1.6;32;32;;285;0.5;10.6;1024
13/01/2015;23:00:00;10;0.7;21;30;;260;0.6;10.5;1023
13/01/2015;0:00:00;8;0.6;13;27;;231;0.7;10.2;1023
14/01/2015;1:00:00;6;0.5;11;27;;219;1.4;10.1;1023
14/01/2015;2:00:00;7;0.6;15;28;;165;0.4;9.2;1023
14/01/2015;3:00:00;7;0.5;15;26;;231;1.1;9.7;1023
14/01/2015;4:00:00;8;1.3;20;22;;101;0.1;8.4;1023
14/01/2015;5:00:00;8;1.1;22;22;;93;0.1;8.0;1023
14/01/2015;6:00:00;6;0.6;11;18;;212;0.7;8.4;1023
14/01/2015;7:00:00;4;0.5;7;14;;194;0.5;8.2;1023
14/01/2015;8:00:00;5;0.5;6;15;;215;0.8;7.1;1024
14/01/2015;9:00:00;5;12.8;27;14;;241;0.4;7.2;1024
14/01/2015;10:00:00;6;7.8;26;14;;216;0.7;8.5;1025
14/01/2015;11:00:00;5;5.3;14;12;;193;1.0;10.0;1025
14/01/2015;12:00:00;4;4.1;14;12;;210;0.5;12.4;1026
14/01/2015;13:00:00;7;3.0;14;11;;261;1.4;15.9;1025
14/01/2015;14:00:00;4;0.5;7;12;;279;2.3;17.2;1024
14/01/2015;15:00:00;3;0.3;5;13;;184;1.3;17.8;1024
14/01/2015;16:00:00;2;0.0;4;11;;84;1.5;17.4;1023
14/01/2015;17:00:00;2;0.0;6;11;;72;0.8;17.8;1024
14/01/2015;18:00:00;2;0.0;4;11;;58;0.9;15.9;1024
14/01/2015;19:00:00;4;0.0;5;13;;84;0.8;13.7;1024
14/01/2015;20:00:00;15;0.9;16;15;;115;0.7;12.0;1025
14/01/2015;21:00:00;13;0.2;21;21;;201;0.6;11.7;1025
14/01/2015;22:00:00;8;0.4;19;23;;270;0.6;11.9;1025
14/01/2015;23:00:00;15;1.6;33;29;;315;0.3;10.3;1025
14/01/2015;0:00:00;12;0.7;18;31;;213;0.4;10.0;1024
15/01/2015;1:00:00;13;0.3;27;33;;214;0.4;9.4;1024
15/01/2015;2:00:00;11;0.4;20;33;;242;0.4;9.0;1024
15/01/2015;3:00:00;11;0.6;16;29;;324;0.2;8.5;1023
15/01/2015;4:00:00;8;0.6;10;27;;260;0.6;8.6;1023
15/01/2015;5:00:00;6;0.6;5;23;;236;1.6;8.8;1022
15/01/2015;6:00:00;4;0.4;4;19;;250;0.9;9.2;1021
15/01/2015;7:00:00;3;0.0;2;17;;243;0.5;8.4;1021
15/01/2015;8:00:00;4;1.3;7;16;;227;0.7;8.6;1021
15/01/2015;9:00:00;4;5.9;11;16;;214;0.9;9.0;1021
15/01/2015;10:00:00;3;0.8;7;14;;178;0.5;9.8;1021
15/01/2015;11:00:00;2;0.6;6;13;;186;3.0;12.4;1020
15/01/2015;12:00:00;24;2.1;27;11;;221;5.0;14.3;1020
15/01/2015;13:00:00;2;0.1;9;10;;223;6.2;15.1;1019
15/01/2015;14:00:00;2;0.7;14;11;;250;4.4;16.1;1018
15/01/2015;15:00:00;3;3.5;26;10;;255;3.4;17.1;1017
15/01/2015;16:00:00;3;2.4;26;8;;249;3.7;16.8;1016
15/01/2015;17:00:00;3;0.1;12;6;;230;4.7;15.8;1016
15/01/2015;18:00:00;2;0.4;14;5;;233;3.3;15.1;1015
15/01/2015;19:00:00;3;0.3;7;5;;222;4.3;14.0;1015
15/01/2015;20:00:00;3;0.4;10;5;;231;2.9;13.3;1016
15/01/2015;21:00:00;3;0.0;7;6;;224;4.4;12.8;1015
15/01/2015;22:00:00;4;1.4;10;6;;215;5.2;12.6;1015
15/01/2015;23:00:00;3;0.0;6;5;;213;5.7;12.8;1014
15/01/2015;0:00:00;2;0.0;2;5;;220;5.2;12.8;1014
16/01/2015;1:00:00;2;0.0;3;5;;226;4.5;13.1;1014
16/01/2015;2:00:00;2;0.0;5;7;;226;5.0;13.2;1013
16/01/2015;3:00:00;2;0.0;3;10;;232;3.6;13.1;1013
16/01/2015;4:00:00;1;0.0;1;10;;222;1.6;13.1;1012
16/01/2015;5:00:00;1;0.0;1;12;;201;3.1;13.3;1011
16/01/2015;6:00:00;1;0.1;1;11;;220;4.3;14.2;1011
16/01/2015;7:00:00;1;0.0;2;12;;223;3.6;14.6;1010
16/01/2015;8:00:00;1;1.0;8;16;;235;3.6;14.7;1010
16/01/2015;9:00:00;1;2.4;14;21;;243;4.1;14.8;1010
16/01/2015;10:00:00;1;0.0;7;21;;237;3.8;14.8;1010
16/01/2015;11:00:00;1;0.0;3;17;;227;4.9;15.2;1011
16/01/2015;12:00:00;1;0.1;6;19;;233;3.9;15.9;1011
16/01/2015;13:00:00;4;0.1;5;28;;237;4.7;15.9;1010
16/01/2015;14:00:00;3;0.1;3;34;;246;4.4;16.1;1009
16/01/2015;15:00:00;3;2.7;17;35;;250;3.2;16.1;1009
16/01/2015;16:00:00;2;2.2;18;30;;242;2.6;15.9;1009
16/01/2015;17:00:00;2;0.4;10;26;;232;3.4;15.1;1009
16/01/2015;18:00:00;3;0.7;16;28;;275;1.7;14.5;1010
16/01/2015;19:00:00;6;0.0;8;27;;316;2.5;13.9;1012
16/01/2015;20:00:00;7;0.2;5;23;;324;2.8;13.0;1013
16/01/2015;21:00:00;7;0.3;2;20;;322;1.5;12.7;1014
16/01/2015;22:00:00;6;0.3;1;19;;313;1.8;12.5;1014
16/01/2015;23:00:00;7;0.1;3;20;;320;2.5;11.7;1015
16/01/2015;0:00:00;5;0.2;0;17;;323;3.4;12.1;1016
17/01/2015;1:00:00;5;2.1;10;17;68;315;1.4;11.6;1017
17/01/2015;2:00:00;5;0.2;2;18;75;323;1.6;11.4;1017
17/01/2015;3:00:00;4;0.1;3;18;70;311;1.3;10.5;1017
17/01/2015;4:00:00;5;0.3;7;20;56;258;1.1;9.5;1017
17/01/2015;5:00:00;10;0.4;8;25;53;230;0.9;8.6;1017
17/01/2015;6:00:00;12;1.1;17;25;41;227;0.8;8.0;1018
17/01/2015;7:00:00;12;0.5;6;24;39;250;0.7;7.4;1018
17/01/2015;8:00:00;2;0.5;8;19;50;228;0.8;7.2;1018
17/01/2015;9:00:00;0;0.5;8;16;68;318;1.6;9.2;1019
17/01/2015;10:00:00;3;0.5;4;14;69;308;1.2;10.9;1019
17/01/2015;11:00:00;3;0.3;3;13;67;259;1.6;11.0;1020
17/01/2015;12:00:00;3;0.0;1;12;79;198;1.7;11.8;1020
17/01/2015;13:00:00;2;0.0;0;12;80;153;1.1;12.6;1020
17/01/2015;14:00:00;2;0.0;0;11;81;100;1.7;13.1;1019
17/01/2015;15:00:00;1;0.0;0;10;83;128;2.0;13.9;1019
17/01/2015;16:00:00;1;0.0;0;10;83;125;1.7;14.6;1019
17/01/2015;17:00:00;0;0.0;0;11;83;120;2.1;13.9;1019
17/01/2015;18:00:00;1;0.0;0;11;83;111;2.0;12.6;1019
17/01/2015;19:00:00;5;0.0;4;15;76;58;1.1;10.7;1020
17/01/2015;20:00:00;7;0.0;5;17;69;137;1.5;10.2;1020
17/01/2015;21:00:00;10;0.0;4;20;67;58;0.9;9.6;1020
17/01/2015;22:00:00;13;0.3;9;21;62;18;1.1;8.6;1020
17/01/2015;23:00:00;13;0.4;7;22;59;80;0.7;8.1;1020
17/01/2015;0:00:00;19;0.5;9;26;47;198;0.4;7.3;1020
18/01/2015;1:00:00;17;0.5;6;27;57;153;0.5;7.2;1020
18/01/2015;2:00:00;18;0.5;6;24;45;352;0.2;6.7;1020
18/01/2015;3:00:00;15;0.5;10;30;33;294;0.8;6.3;1020
18/01/2015;4:00:00;13;0.5;9;32;30;284;0.4;5.8;1020
18/01/2015;5:00:00;11;0.4;8;30;37;252;0.8;5.7;1019
18/01/2015;6:00:00;12;0.5;10;30;27;283;0.3;5.3;1019
18/01/2015;7:00:00;9;0.5;11;26;27;280;0.6;4.9;1018
18/01/2015;8:00:00;8;0.6;12;22;27;302;0.2;4.6;1018
18/01/2015;9:00:00;8;1.6;16;22;21;232;0.7;4.9;1018
18/01/2015;10:00:00;6;2.8;11;19;33;219;0.5;6.1;1018
18/01/2015;11:00:00;5;1.5;6;18;50;239;0.9;8.2;1018
18/01/2015;12:00:00;4;0.5;3;15;58;175;0.7;10.6;1018
18/01/2015;13:00:00;2;0.0;1;11;74;200;1.4;13.1;1017
18/01/2015;14:00:00;2;0.0;0;11;83;241;3.1;13.4;1016
18/01/2015;15:00:00;1;0.0;0;11;87;260;2.7;13.7;1015
18/01/2015;16:00:00;2;0.0;0;10;89;238;3.7;13.6;1014
18/01/2015;17:00:00;2;0.9;2;10;87;249;3.2;12.9;1013
18/01/2015;18:00:00;1;0.0;0;10;85;224;2.9;12.2;1013
18/01/2015;19:00:00;2;0.1;0;11;82;210;3.9;11.7;1013
18/01/2015;20:00:00;3;0.3;1;10;80;204;4.3;11.3;1012
18/01/2015;21:00:00;3;0.0;1;11;75;214;3.5;10.8;1012
18/01/2015;22:00:00;3;1.3;4;11;71;211;3.0;10.2;1012
18/01/2015;23:00:00;3;0.4;1;10;71;222;1.8;9.9;1011
18/01/2015;0:00:00;2;0.5;0;9;75;209;2.3;10.3;1011
19/01/2015;1:00:00;2;0.3;1;10;83;177;4.6;11.1;1010
19/01/2015;2:00:00;1;0.1;1;10;80;182;4.2;11.2;1009
19/01/2015;3:00:00;1;0.3;0;10;81;178;5.3;11.5;1008
19/01/2015;4:00:00;1;0.5;0;10;78;209;3.1;11.3;1008
19/01/2015;5:00:00;1;0.4;1;10;76;197;2.2;11.0;1007
19/01/2015;6:00:00;1;0.1;0;9;78;202;1.9;10.9;1007
19/01/2015;7:00:00;1;0.1;3;9;74;188;1.7;11.1;1007
19/01/2015;8:00:00;1;0.1;1;9;74;191;1.8;11.4;1006
19/01/2015;9:00:00;3;5.3;20;10;54;211;0.7;11.2;1006
19/01/2015;10:00:00;1;0.5;7;9;70;181;2.0;11.7;1007
19/01/2015;11:00:00;1;0.4;8;9;64;174;0.7;12.4;1007
19/01/2015;12:00:00;0;0.0;0;8;86;153;2.9;13.3;1007
19/01/2015;13:00:00;1;0.0;1;8;85;154;3.8;13.5;1006
19/01/2015;14:00:00;0;0.0;0;9;85;118;2.1;13.6;1006
19/01/2015;15:00:00;1;0.0;0;9;86;82;2.2;12.2;1006
19/01/2015;16:00:00;2;1.5;13;11;71;181;1.3;10.5;1006
19/01/2015;17:00:00;4;2.6;16;12;64;276;1.7;10.2;1006
19/01/2015;18:00:00;2;0.4;2;10;83;132;2.1;9.9;1006
19/01/2015;19:00:00;1;0.4;1;9;86;123;1.6;9.5;1007
19/01/2015;20:00:00;4;0.6;8;9;76;185;1.7;9.2;1007
19/01/2015;21:00:00;5;0.5;4;10;73;230;0.6;9.3;1007
19/01/2015;22:00:00;4;0.5;1;9;78;232;0.8;9.9;1007
19/01/2015;23:00:00;4;0.5;0;10;84;213;0.9;9.8;1007
19/01/2015;0:00:00;1;0.6;0;9;80;63;1.9;10.0;1007
20/01/2015;1:00:00;1;0.6;0;9;77;65;1.3;10.2;1007
20/01/2015;2:00:00;1;0.5;1;9;84;212;2.1;9.8;1007
20/01/2015;3:00:00;2;0.4;1;9;76;107;1.2;9.6;1007
20/01/2015;4:00:00;1;0.6;0;9;77;62;2.0;10.1;1006
20/01/2015;5:00:00;1;0.6;0;9;77;59;2.6;10.4;1006
20/01/2015;6:00:00;1;0.3;0;9;77;58;2.4;10.5;1006
20/01/2015;7:00:00;1;0.2;0;8;76;63;2.1;10.5;1006
20/01/2015;8:00:00;1;0.4;1;8;69;61;2.3;10.7;1006
20/01/2015;9:00:00;1;0.5;1;8;66;59;2.9;10.8;1006
20/01/2015;10:00:00;1;0.5;2;9;65;59;3.2;11.0;1006
20/01/2015;11:00:00;1;0.4;2;9;64;59;3.4;11.0;1006
