Fecha;Hora;NO;NO2;O3;PM10;TMP;HR;PRB;LL
14/06/2015;15:00:00;0.3;0;85;40;24.5;69;1012;0.0
14/06/2015;16:00:00;0.4;0;85;31;24.5;70;1012;0.0
14/06/2015;17:00:00;0.6;1;81;31;25.0;66;1012;0.0
14/06/2015;18:00:00;0.6;1;94;33;24.4;70;1012;0.0
14/06/2015;19:00:00;0.6;3;105;36;23.7;72;1012;0.0
14/06/2015;20:00:00;0.5;3;93;34;23.6;76;1012;0.0
14/06/2015;21:00:00;0.3;1;92;36;23.6;80;1013;0.0
14/06/2015;22:00:00;0.7;5;69;39;23.2;82;1013;0.0
14/06/2015;23:00:00;0.4;1;70;36;22.5;83;1013;0.0
14/06/2015;0:00:00;0.3;1;83;39;22.4;82;1013;0.0
15/06/2015;1:00:00;0.4;1;103;25;22.6;75;1013;0.0
15/06/2015;2:00:00;0.4;1;93;28;22.1;73;1013;0.0
15/06/2015;3:00:00;0.3;0;95;30;21.7;72;1013;0.0
15/06/2015;4:00:00;0.3;1;96;33;21.5;71;1013;0.0
15/06/2015;5:00:00;0.4;5;90;27;21.2;73;1014;0.0
15/06/2015;6:00:00;1.2;12;83;43;21.5;72;1014;0.0
15/06/2015;7:00:00;1.5;10;89;32;21.9;70;1014;0.0
15/06/2015;8:00:00;1.5;7;93;33;22.5;69;1015;0.0
15/06/2015;9:00:00;1.3;5;95;26;22.8;69;1015;0.0
15/06/2015;10:00:00;1.5;6;92;28;23.2;68;1015;0.0
15/06/2015;11:00:00;0.9;3;96;32;23.6;67;1015;0.0
15/06/2015;12:00:00;1.0;3;97;34;24.1;67;1015;0.0
15/06/2015;13:00:00;0.5;1;99;29;24.2;67;1015;0.0
15/06/2015;14:00:00;0.7;2;95;22;24.3;67;1015;0.0
15/06/2015;15:00:00;0.9;3;88;31;24.0;70;1015;0.0
15/06/2015;16:00:00;1.0;3;86;39;24.0;70;1015;0.0
15/06/2015;17:00:00;0.9;3;84;39;23.6;72;1015;0.0
15/06/2015;18:00:00;0.7;3;83;38;23.6;73;1015;0.0
15/06/2015;19:00:00;0.4;2;87;33;23.2;75;1016;0.0
15/06/2015;20:00:00;0.6;3;89;34;22.7;78;1017;0.0
15/06/2015;21:00:00;0.4;3;78;42;22.2;79;1017;0.0
15/06/2015;22:00:00;0.3;2;68;45;21.7;81;1017;0.0
15/06/2015;23:00:00;0.4;3;65;38;21.4;82;1017;0.0
15/06/2015;0:00:00;0.2;1;71;39;21.3;84;1017;0.0
16/06/2015;1:00:00;0.4;0;67;47;21.0;85;1017;0.0
16/06/2015;2:00:00;0.2;1;70;46;20.9;85;1017;0.0
16/06/2015;3:00:00;0.3;1;51;42;20.4;86;1017;0.0
16/06/2015;4:00:00;0.9;2;45;36;20.0;86;1016;0.0
16/06/2015;5:00:00;2.5;7;46;30;20.3;87;1016;0.0
16/06/2015;6:00:00;5.0;16;40;42;21.0;86;1016;0.0
16/06/2015;7:00:00;6.2;20;49;49;21.4;85;1016;0.2
16/06/2015;8:00:00;2.5;9;72;38;22.6;81;1016;0.0
16/06/2015;9:00:00;0.9;3;88;37;21.8;77;1017;0.0
16/06/2015;10:00:00;1.2;2;90;27;22.7;71;1017;0.0
16/06/2015;11:00:00;1.6;3;95;24;22.1;73;1017;0.0
16/06/2015;12:00:00;1.3;3;92;36;20.7;79;1017;0.0
16/06/2015;13:00:00;1.6;4;84;32;20.5;85;1019;0.8
16/06/2015;14:00:00;1.8;4;80;41;20.4;88;1017;1.8
16/06/2015;15:00:00;1.3;2;94;26;20.6;80;1017;0.0
16/06/2015;16:00:00;1.5;3;93;19;21.4;76;1017;0.0
16/06/2015;17:00:00;1.6;4;93;29;22.2;73;1017;0.0
16/06/2015;18:00:00;2.3;6;96;27;21.9;72;1018;0.0
16/06/2015;19:00:00;0.9;5;100;24;22.0;70;1018;0.0
16/06/2015;20:00:00;0.7;5;101;21;21.4;72;1018;0.0
16/06/2015;21:00:00;0.3;3;106;14;21.1;72;1019;0.0
16/06/2015;22:00:00;0.3;4;103;18;20.9;75;1019;0.0
16/06/2015;23:00:00;0.3;3;108;19;20.8;75;1019;0.0
16/06/2015;0:00:00;0.4;1;113;26;21.1;77;1020;0.0
17/06/2015;1:00:00;0.3;1;114;12;21.2;76;1019;0.0
17/06/2015;2:00:00;0.4;1;115;17;21.4;76;1019;0.0
17/06/2015;3:00:00;0.3;1;112;19;21.4;76;1018;0.0
17/06/2015;4:00:00;0.3;2;108;10;21.2;76;1018;0.0
17/06/2015;5:00:00;1.3;9;99;23;21.5;77;1018;0.0
17/06/2015;6:00:00;1.8;11;84;21;22.2;76;1018;0.0
17/06/2015;7:00:00;3.1;13;81;22;22.6;76;1019;0.0
17/06/2015;8:00:00;2.5;8;79;24;23.2;72;1019;0.0
17/06/2015;9:00:00;2.1;5;96;34;22.8;64;1019;0.0
17/06/2015;10:00:00;1.5;5;98;29;23.0;65;1020;0.0
17/06/2015;11:00:00;2.3;7;103;35;22.9;60;1020;0.0
17/06/2015;12:00:00;2.0;6;109;27;23.8;55;1020;0.0
17/06/2015;13:00:00;1.3;4;113;27;23.9;54;1020;0.0
17/06/2015;14:00:00;1.2;4;116;30;24.0;56;1020;0.0
17/06/2015;15:00:00;1.1;4;118;23;23.7;56;1019;0.0
17/06/2015;16:00:00;1.2;4;118;29;23.7;56;1019;0.0
17/06/2015;17:00:00;1.7;5;120;31;23.4;57;1019;0.0
17/06/2015;18:00:00;1.0;5;118;25;23.3;60;1019;0.0
17/06/2015;19:00:00;0.8;4;117;28;23.0;61;1019;0.0
17/06/2015;20:00:00;0.6;6;105;30;22.5;67;1019;0.0
17/06/2015;21:00:00;0.2;4;101;34;22.2;73;1020;0.0
17/06/2015;22:00:00;0.4;5;92;36;21.7;76;1020;0.0
17/06/2015;23:00:00;0.4;4;99;37;21.6;78;1020;0.0
17/06/2015;0:00:00;0.5;4;100;34;21.4;79;1020;0.0
18/06/2015;1:00:00;0.2;2;102;31;21.4;77;1020;0.0
18/06/2015;2:00:00;0.4;6;92;32;21.2;76;1020;0.0
18/06/2015;3:00:00;0.2;1;100;31;22.0;80;1019;0.0
18/06/2015;4:00:00;0.9;5;88;26;21.3;78;1019;0.0
18/06/2015;5:00:00;10.5;27;55;27;20.8;73;1019;0.0
18/06/2015;6:00:00;2.8;17;83;35;22.3;79;1020;0.0
18/06/2015;7:00:00;4.4;17;84;29;22.5;77;1020;0.0
18/06/2015;8:00:00;4.4;15;87;28;22.9;72;1020;0.0
18/06/2015;9:00:00;2.4;8;90;26;23.3;71;1020;0.0
18/06/2015;10:00:00;1.9;6;92;18;24.0;68;1020;0.0
18/06/2015;11:00:00;1.4;4;94;23;24.3;65;1020;0.0
18/06/2015;12:00:00;4.1;8;93;21;24.7;61;1020;0.0
18/06/2015;13:00:00;1.7;4;96;22;24.9;61;1019;0.0
18/06/2015;14:00:00;1.4;5;101;17;24.8;65;1019;0.0
18/06/2015;15:00:00;1.8;5;99;25;24.8;66;1019;0.0
18/06/2015;16:00:00;0.9;2;106;16;24.5;66;1018;0.0
18/06/2015;17:00:00;0.6;2;114;22;24.1;64;1018;0.0
18/06/2015;18:00:00;0.5;2;115;32;23.7;66;1018;0.0
18/06/2015;19:00:00;0.5;2;115;24;23.4;67;1017;0.0
18/06/2015;20:00:00;0.3;4;110;16;22.8;69;1017;0.0
18/06/2015;21:00:00;0.3;3;110;24;22.6;72;1018;0.0
18/06/2015;22:00:00;0.3;3;107;25;22.5;73;1018;0.0
18/06/2015;23:00:00;0.4;4;91;25;22.3;75;1018;0.0
18/06/2015;0:00:00;0.4;5;79;30;21.9;79;1018;0.0
19/06/2015;1:00:00;0.3;3;85;35;22.0;80;1018;0.0
19/06/2015;2:00:00;0.3;6;56;21;21.7;80;1017;0.0
19/06/2015;3:00:00;0.3;1;92;22;21.9;84;1017;0.0
19/06/2015;4:00:00;0.4;1;94;31;22.2;86;1017;0.0
19/06/2015;5:00:00;0.5;3;88;29;22.1;86;1017;0.0
19/06/2015;6:00:00;2.5;15;78;28;23.0;85;1017;0.0
19/06/2015;7:00:00;2.4;11;96;29;23.5;79;1017;0.0
19/06/2015;8:00:00;1.2;6;102;29;24.1;75;1017;0.0
19/06/2015;9:00:00;1.1;5;107;28;24.5;71;1017;0.0
19/06/2015;10:00:00;1.6;7;110;27;25.0;65;1018;0.0
19/06/2015;11:00:00;1.8;7;112;31;25.3;66;1018;0.0
19/06/2015;12:00:00;1.3;5;115;20;25.4;66;1018;0.0
19/06/2015;13:00:00;0.8;3;119;22;25.2;67;1017;0.0
19/06/2015;14:00:00;1.2;4;116;14;25.6;65;1017;0.0
19/06/2015;15:00:00;1.2;3;112;30;25.3;66;1017;0.0
19/06/2015;16:00:00;0.8;2;109;16;25.3;63;1016;0.0
19/06/2015;17:00:00;1.1;3;110;25;26.1;55;1015;0.0
19/06/2015;18:00:00;0.6;2;114;24;26.1;52;1015;0.0
19/06/2015;19:00:00;0.8;3;111;26;25.3;60;1016;0.0
19/06/2015;20:00:00;0.7;4;106;30;23.8;70;1016;0.0
19/06/2015;21:00:00;0.6;4;98;23;23.2;76;1017;0.0
19/06/2015;22:00:00;0.3;4;83;24;22.7;80;1017;0.0
19/06/2015;23:00:00;0.5;6;67;24;22.5;82;1018;0.0
19/06/2015;0:00:00;0.5;4;77;40;22.3;83;1018;0.0
20/06/2015;1:00:00;0.4;3;70;29;22.3;84;1017;0.0
20/06/2015;2:00:00;0.4;7;40;26;22.0;85;1017;0.0
20/06/2015;3:00:00;0.3;5;49;28;21.9;86;1018;0.0
20/06/2015;4:00:00;1.8;4;73;27;21.6;82;1017;0.0
20/06/2015;5:00:00;1.3;3;83;30;21.9;72;1017;0.0
20/06/2015;6:00:00;1.0;3;84;19;22.7;67;1017;0.0
20/06/2015;7:00:00;4.5;8;84;30;23.5;67;1017;0.0
20/06/2015;8:00:00;3.6;9;93;29;24.2;68;1018;0.0
20/06/2015;9:00:00;1.3;4;95;19;23.9;68;1018;0.0
20/06/2015;10:00:00;1.1;2;94;35;24.2;63;1018;0.0
20/06/2015;11:00:00;1.5;3;98;31;24.5;62;1018;0.0
20/06/2015;12:00:00;1.1;2;100;30;24.9;62;1018;0.0
20/06/2015;13:00:00;0.6;1;103;35;25.0;63;1018;0.0
20/06/2015;14:00:00;1.2;3;104;26;25.4;63;1018;0.0
20/06/2015;15:00:00;1.3;4;102;38;25.9;62;1018;0.0
20/06/2015;16:00:00;1.0;4;101;20;26.2;55;1017;0.0
20/06/2015;17:00:00;1.0;3;102;19;26.2;54;1017;0.0
20/06/2015;18:00:00;0.5;1;106;17;24.7;67;1017;0.0
20/06/2015;19:00:00;0.4;2;102;23;24.0;74;1018;0.0
20/06/2015;20:00:00;0.5;2;101;21;23.4;79;1018;0.0
20/06/2015;21:00:00;0.3;3;95;22;23.1;82;1018;0.0
20/06/2015;22:00:00;0.4;3;92;26;23.0;83;1019;0.0
20/06/2015;23:00:00;0.4;2;92;26;22.7;84;1019;0.0
20/06/2015;0:00:00;0.4;2;89;34;22.6;83;1019;0.0
21/06/2015;1:00:00;0.2;2;88;30;22.5;83;1019;0.0
21/06/2015;2:00:00;0.2;0;95;32;22.7;85;1019;0.0
21/06/2015;3:00:00;0.2;2;79;30;22.2;85;1019;0.0
21/06/2015;4:00:00;1.2;10;58;32;21.9;87;1018;0.0
21/06/2015;5:00:00;3.8;11;45;27;21.7;87;1019;0.0
21/06/2015;6:00:00;2.2;10;62;37;22.8;87;1019;0.0
21/06/2015;7:00:00;0.7;3;94;23;23.9;81;1019;0.0
21/06/2015;8:00:00;1.3;5;96;27;24.7;71;1019;0.0
21/06/2015;9:00:00;0.6;2;106;28;25.0;63;1019;0.0
21/06/2015;10:00:00;0.7;2;101;24;25.0;57;1019;0.0
21/06/2015;11:00:00;0.6;2;98;30;25.0;58;1019;0.0
21/06/2015;12:00:00;0.7;2;100;12;25.2;56;1019;0.0
21/06/2015;13:00:00;0.6;1;102;17;25.7;58;1019;0.0
21/06/2015;14:00:00;0.8;1;97;22;26.1;49;1019;0.0
21/06/2015;15:00:00;0.8;2;99;17;26.1;50;1018;0.0
21/06/2015;16:00:00;0.6;2;103;23;26.2;51;1018;0.0
21/06/2015;17:00:00;0.2;1;106;22;26.0;52;1018;0.0
21/06/2015;18:00:00;0.8;2;106;14;26.0;51;1018;0.0
21/06/2015;19:00:00;0.3;1;105;21;25.9;51;1018;0.0
21/06/2015;20:00:00;0.5;4;89;23;24.5;59;1018;0.0
21/06/2015;21:00:00;0.6;6;86;27;24.0;58;1018;0.0
21/06/2015;22:00:00;1.1;10;71;18;22.9;63;1019;0.0
21/06/2015;23:00:00;0.4;2;82;23;22.6;73;1018;0.0
21/06/2015;0:00:00;0.4;2;76;30;22.1;82;1018;0.0
22/06/2015;1:00:00;1.7;4;74;30;22.1;85;1018;0.0
22/06/2015;2:00:00;2.3;7;71;32;22.1;87;1018;0.0
22/06/2015;3:00:00;5.3;18;56;26;22.0;87;1018;0.0
22/06/2015;4:00:00;0.7;5;65;33;21.8;87;1018;0.0
22/06/2015;5:00:00;4.5;16;42;18;21.5;87;1018;0.0
22/06/2015;6:00:00;5.1;23;53;32;22.5;87;1018;0.0
22/06/2015;7:00:00;1.2;7;75;31;23.6;84;1017;0.0
22/06/2015;8:00:00;1.0;5;86;30;24.4;77;1017;0.0
22/06/2015;9:00:00;1.2;5;90;32;24.9;72;1018;0.0
22/06/2015;10:00:00;1.0;4;93;26;25.1;70;1017;0.0
22/06/2015;11:00:00;1.1;4;96;26;25.9;63;1017;0.0
22/06/2015;12:00:00;0.8;4;101;18;26.3;58;1017;0.0
22/06/2015;13:00:00;0.6;1;104;11;26.3;54;1017;0.0
22/06/2015;14:00:00;0.9;2;95;18;26.5;51;1016;0.0
22/06/2015;15:00:00;1.0;3;93;10;26.6;49;1015;0.0
22/06/2015;16:00:00;1.2;4;95;23;26.3;52;1015;0.0
22/06/2015;17:00:00;1.0;3;106;23;25.7;58;1014;0.0
22/06/2015;18:00:00;0.9;4;102;25;24.9;60;1013;0.0
22/06/2015;19:00:00;0.3;1;106;21;24.1;68;1013;0.0
22/06/2015;20:00:00;0.7;3;103;17;23.6;73;1013;0.0
22/06/2015;21:00:00;0.5;2;96;20;23.3;77;1014;0.0
22/06/2015;22:00:00;0.3;1;87;24;22.9;80;1014;0.0
22/06/2015;23:00:00;1.6;6;76;32;22.8;82;1015;0.0
