Fecha;Hora;SO2;NO;NO2;dd;vv;TMP;O3
03/06/2015;3:00:00;1;0.0;5;301;0.3;17.1;73
03/06/2015;4:00:00;1;0.0;4;301;0.3;16.7;78
03/06/2015;5:00:00;1;0.0;4;325;1.2;16.6;86
03/06/2015;6:00:00;1;0.0;4;331;0.5;16.4;81
03/06/2015;7:00:00;1;1.1;9;331;0.0;17.8;81
03/06/2015;8:00:00;1;1.7;17;297;0.1;21.7;87
03/06/2015;9:00:00;1;2.9;22;84;0.6;24.8;93
03/06/2015;10:00:00;1;1.0;9;112;1.3;26.5;122
03/06/2015;11:00:00;1;0.4;6;105;1.5;28.0;123
03/06/2015;12:00:00;1;0.6;7;111;1.5;29.5;119
03/06/2015;13:00:00;1;1.4;15;226;1.6;30.2;113
03/06/2015;14:00:00;1;0.9;8;231;1.4;30.2;113
03/06/2015;15:00:00;1;0.9;7;235;1.8;30.0;107
03/06/2015;16:00:00;1;0.5;6;235;2.1;29.2;104
03/06/2015;17:00:00;0;0.2;5;226;1.3;28.7;100
03/06/2015;18:00:00;1;0.6;9;208;0.8;28.2;94
03/06/2015;19:00:00;1;1.4;23;143;0.6;27.1;78
03/06/2015;20:00:00;1;0.8;22;114;0.7;25.6;75
03/06/2015;21:00:00;1;0.0;24;126;0.4;23.6;72
03/06/2015;22:00:00;2;0.0;27;128;0.3;22.0;57
03/06/2015;23:00:00;2;0.0;22;167;0.3;20.3;46
03/06/2015;0:00:00;1;0.0;17;204;0.2;19.2;46
04/06/2015;1:00:00;1;0.0;15;225;0.6;18.3;48
04/06/2015;2:00:00;1;0.0;10;276;0.5;17.7;53
04/06/2015;3:00:00;1;0.0;7;276;0.4;17.3;59
04/06/2015;4:00:00;1;0.0;7;276;0.2;17.0;61
04/06/2015;5:00:00;1;0.0;6;276;0.5;16.4;63
04/06/2015;6:00:00;1;0.0;5;276;0.6;16.8;71
04/06/2015;7:00:00;1;1.4;15;276;0.6;18.1;63
04/06/2015;8:00:00;1;2.7;22;276;0.1;21.8;69
04/06/2015;9:00:00;2;3.6;24;161;0.6;25.8;80
04/06/2015;10:00:00;2;1.2;10;103;1.8;27.5;103
04/06/2015;11:00:00;2;1.1;9;95;2.4;28.9;109
04/06/2015;12:00:00;3;0.8;8;106;;;115
04/06/2015;13:00:00;1;0.8;9;169;;;114
04/06/2015;14:00:00;1;1.0;8;230;1.8;31.0;115
04/06/2015;15:00:00;1;1.0;7;226;1.5;30.9;112
04/06/2015;16:00:00;1;0.8;8;223;0.9;31.6;113
04/06/2015;17:00:00;1;1.1;10;226;1.1;31.5;108
04/06/2015;18:00:00;1;1.1;12;213;1.1;30.8;105
04/06/2015;19:00:00;1;1.1;19;198;1.0;29.9;97
04/06/2015;20:00:00;1;0.3;12;111;1.7;28.0;103
04/06/2015;21:00:00;1;0.0;16;101;1.1;25.7;93
04/06/2015;22:00:00;3;0.0;25;118;0.6;23.8;74
04/06/2015;23:00:00;4;0.0;20;80;0.4;22.2;68
04/06/2015;0:00:00;2;0.0;14;337;0.8;20.5;64
05/06/2015;1:00:00;2;0.0;11;336;0.5;19.2;63
05/06/2015;2:00:00;1;0.0;8;336;0.5;18.3;64
05/06/2015;3:00:00;1;0.0;9;336;0.4;17.7;65
05/06/2015;4:00:00;1;0.0;7;314;0.8;17.1;69
05/06/2015;5:00:00;1;0.0;6;313;0.5;16.8;72
05/06/2015;6:00:00;1;0.0;6;313;0.8;17.0;78
05/06/2015;7:00:00;2;1.5;13;311;0.5;18.4;72
05/06/2015;8:00:00;1;3.0;24;303;0.4;22.0;74
05/06/2015;9:00:00;1;1.4;14;278;0.2;25.7;96
05/06/2015;10:00:00;1;1.3;13;116;0.7;27.8;103
05/06/2015;11:00:00;1;0.7;7;120;0.6;29.6;117
05/06/2015;12:00:00;1;0.3;7;206;1.0;30.7;120
05/06/2015;13:00:00;1;1.3;15;237;1.3;31.6;117
05/06/2015;14:00:00;1;1.1;11;224;1.9;30.5;115
05/06/2015;15:00:00;1;0.8;7;229;2.1;30.1;115
05/06/2015;16:00:00;1;1.0;10;234;2.0;29.6;108
05/06/2015;17:00:00;1;1.1;10;236;1.7;29.2;112
05/06/2015;18:00:00;1;1.5;13;232;1.7;28.6;102
05/06/2015;19:00:00;1;1.1;15;214;1.3;27.8;97
05/06/2015;20:00:00;0;0.9;22;187;0.6;26.5;87
05/06/2015;21:00:00;1;0.1;33;150;0.1;24.0;71
05/06/2015;22:00:00;1;0.0;26;102;0.3;22.4;62
05/06/2015;23:00:00;1;0.0;16;91;0.2;20.9;57
05/06/2015;0:00:00;0;0.0;12;320;0.4;19.8;62
06/06/2015;1:00:00;1;0.0;8;319;0.4;19.0;65
06/06/2015;2:00:00;1;0.0;9;319;0.5;18.1;62
06/06/2015;3:00:00;1;0.0;6;319;0.4;17.8;65
06/06/2015;4:00:00;1;0.0;6;319;0.4;17.8;72
06/06/2015;5:00:00;1;0.0;6;319;0.7;17.8;79
06/06/2015;6:00:00;0;0.0;6;316;0.7;18.1;84
06/06/2015;7:00:00;1;0.3;6;314;0.2;19.1;77
06/06/2015;8:00:00;1;0.2;6;314;0.0;22.1;87
06/06/2015;9:00:00;1;1.1;9;288;0.1;26.1;100
06/06/2015;10:00:00;3;1.0;11;115;0.5;28.7;107
06/06/2015;11:00:00;2;0.3;6;119;1.5;30.0;122
06/06/2015;12:00:00;3;0.7;11;152;1.9;30.8;122
06/06/2015;13:00:00;2;1.9;19;209;1.9;30.6;114
06/06/2015;14:00:00;6;1.5;14;232;1.9;30.0;111
06/06/2015;15:00:00;1;0.8;8;221;1.9;30.3;114
06/06/2015;16:00:00;0;0.7;7;215;1.8;30.2;112
06/06/2015;17:00:00;1;1.3;13;230;1.8;29.7;106
06/06/2015;18:00:00;1;0.9;11;220;1.3;29.1;109
06/06/2015;19:00:00;3;0.9;14;216;0.8;28.9;107
06/06/2015;20:00:00;1;0.8;24;195;0.6;27.5;92
06/06/2015;21:00:00;1;0.0;39;172;0.2;25.1;66
06/06/2015;22:00:00;1;0.0;27;189;0.2;23.2;56
06/06/2015;23:00:00;1;0.0;17;214;0.3;21.4;61
06/06/2015;0:00:00;1;0.0;20;238;0.4;20.3;54
07/06/2015;1:00:00;1;0.0;12;287;0.6;19.5;64
07/06/2015;2:00:00;1;0.0;10;298;0.4;18.7;62
07/06/2015;3:00:00;1;0.0;7;298;0.7;18.7;75
07/06/2015;4:00:00;1;0.0;4;298;0.8;18.7;85
07/06/2015;5:00:00;1;0.0;2;289;0.9;18.7;91
07/06/2015;6:00:00;1;0.0;5;290;0.3;18.3;81
07/06/2015;7:00:00;1;0.0;5;290;0.3;19.5;82
07/06/2015;8:00:00;1;1.7;16;282;0.1;23.2;77
07/06/2015;9:00:00;1;2.9;22;138;0.3;26.0;84
07/06/2015;10:00:00;1;0.9;9;100;0.5;28.2;106
07/06/2015;11:00:00;1;0.7;8;208;0.6;29.8;111
07/06/2015;12:00:00;1;0.0;4;221;0.9;30.9;116
07/06/2015;13:00:00;1;0.0;4;180;1.8;31.3;117
07/06/2015;14:00:00;1;0.0;4;139;2.0;32.0;124
07/06/2015;15:00:00;1;0.6;8;227;1.5;31.5;132
07/06/2015;16:00:00;1;0.2;7;230;1.3;31.1;129
07/06/2015;17:00:00;1;0.2;6;237;1.4;30.3;118
07/06/2015;18:00:00;1;0.1;5;235;1.4;29.5;117
07/06/2015;19:00:00;1;0.1;7;189;0.8;29.3;113
07/06/2015;20:00:00;1;0.1;15;168;0.4;28.1;102
07/06/2015;21:00:00;1;0.0;18;175;0.2;25.8;98
07/06/2015;22:00:00;0;0.0;19;175;0.1;24.2;72
07/06/2015;23:00:00;1;0.0;11;180;0.3;22.6;69
07/06/2015;0:00:00;0;0.0;12;182;0.2;21.5;65
08/06/2015;1:00:00;1;0.0;8;286;0.8;20.8;73
08/06/2015;2:00:00;1;0.0;7;311;0.5;20.3;77
08/06/2015;3:00:00;1;0.0;5;310;0.5;20.0;83
08/06/2015;4:00:00;0;0.0;4;98;0.5;19.8;86
08/06/2015;5:00:00;0;0.0;4;5;0.3;19.0;74
08/06/2015;6:00:00;1;0.0;4;253;0.6;18.6;77
08/06/2015;7:00:00;1;0.7;12;323;0.3;20.0;71
08/06/2015;8:00:00;1;1.4;14;298;0.3;23.4;76
08/06/2015;9:00:00;2;5.6;34;208;0.4;26.9;70
08/06/2015;10:00:00;7;13.2;58;150;0.9;28.7;59
08/06/2015;11:00:00;7;6.4;38;204;0.8;29.9;85
08/06/2015;12:00:00;2;2.2;23;195;0.7;31.4;112
08/06/2015;13:00:00;2;3.0;28;231;1.5;31.6;110
08/06/2015;14:00:00;5;2.6;23;224;2.3;29.2;111
08/06/2015;15:00:00;4;2.3;21;229;1.9;28.8;109
08/06/2015;16:00:00;2;2.2;22;216;1.7;28.2;113
08/06/2015;17:00:00;2;1.1;14;220;0.8;29.6;120
08/06/2015;18:00:00;1;1.9;23;224;1.2;29.1;104
08/06/2015;19:00:00;1;1.1;20;211;0.8;28.0;107
08/06/2015;20:00:00;1;0.7;27;149;0.3;27.8;96
08/06/2015;21:00:00;0;0.1;43;178;0.3;25.1;67
08/06/2015;22:00:00;1;0.0;30;152;0.3;23.6;76
08/06/2015;23:00:00;1;0.0;18;219;0.3;23.0;75
08/06/2015;0:00:00;1;0.0;13;236;0.2;22.1;70
09/06/2015;1:00:00;0;0.0;7;236;0.2;21.2;79
09/06/2015;2:00:00;0;0.0;6;282;0.7;20.7;88
09/06/2015;3:00:00;0;0.0;6;292;0.5;19.9;79
09/06/2015;4:00:00;1;0.0;5;291;0.8;19.9;89
09/06/2015;5:00:00;1;0.0;5;292;0.4;19.4;85
09/06/2015;6:00:00;0;0.0;5;292;0.4;19.6;90
09/06/2015;7:00:00;0;2.2;22;189;0.5;20.9;67
09/06/2015;8:00:00;1;3.1;26;96;0.7;23.6;76
09/06/2015;9:00:00;1;2.8;24;116;1.1;26.1;94
09/06/2015;10:00:00;2;1.0;10;106;1.2;27.9;118
09/06/2015;11:00:00;2;1.1;11;114;1.6;29.5;126
09/06/2015;12:00:00;1;1.9;21;227;2.0;29.3;120
09/06/2015;13:00:00;1;1.5;19;232;1.9;28.5;123
09/06/2015;14:00:00;2;3.3;27;225;2.0;28.6;108
09/06/2015;15:00:00;2;1.2;12;225;1.5;29.1;131
09/06/2015;16:00:00;1;1.1;11;222;1.5;29.7;130
09/06/2015;17:00:00;1;0.9;9;230;1.3;29.8;124
09/06/2015;18:00:00;1;0.6;10;223;1.1;29.8;117
09/06/2015;19:00:00;1;1.1;20;219;1.1;28.6;106
09/06/2015;20:00:00;1;0.4;21;216;0.1;28.2;101
09/06/2015;21:00:00;0;0.1;45;190;0.3;26.1;69
09/06/2015;22:00:00;0;0.0;21;181;0.2;24.1;92
09/06/2015;23:00:00;0;0.0;20;280;0.3;23.1;77
09/06/2015;0:00:00;0;0.0;11;302;0.7;22.1;76
10/06/2015;1:00:00;0;0.0;13;355;0.2;21.7;72
10/06/2015;2:00:00;0;0.0;11;355;0.3;20.8;57
10/06/2015;3:00:00;0;0.0;9;352;0.7;20.2;58
10/06/2015;4:00:00;0;0.0;7;345;0.3;19.8;62
10/06/2015;5:00:00;0;0.0;6;345;0.6;19.2;67
10/06/2015;6:00:00;0;0.0;5;340;0.2;19.1;80
10/06/2015;7:00:00;0;1.3;18;340;0.3;19.9;66
10/06/2015;8:00:00;0;1.2;16;176;0.1;23.1;89
10/06/2015;9:00:00;0;1.6;16;93;1.5;25.5;106
10/06/2015;10:00:00;0;1.2;12;108;2.3;27.0;112
10/06/2015;11:00:00;1;0.5;7;105;1.7;28.6;118
10/06/2015;12:00:00;0;0.3;6;100;2.0;29.5;119
10/06/2015;13:00:00;0;1.0;11;180;1.9;30.9;117
10/06/2015;14:00:00;0;0.4;6;120;2.5;31.7;117
10/06/2015;15:00:00;1;1.2;11;145;2.1;32.3;111
10/06/2015;16:00:00;1;0.9;9;122;3.3;31.8;114
10/06/2015;17:00:00;0;0.6;6;91;4.5;30.8;114
10/06/2015;18:00:00;0;0.9;8;92;4.3;30.1;109
10/06/2015;19:00:00;0;0.2;7;96;3.7;28.8;108
10/06/2015;20:00:00;1;0.2;9;97;3.2;27.3;103
10/06/2015;21:00:00;0;0.0;9;103;1.7;26.1;101
10/06/2015;22:00:00;0;0.0;9;107;2.6;24.4;100
10/06/2015;23:00:00;0;0.0;8;98;2.9;23.7;99
10/06/2015;0:00:00;0;0.0;6;93;3.3;23.5;105
11/06/2015;1:00:00;0;0.0;3;89;3.7;23.2;111
11/06/2015;2:00:00;0;0.0;4;95;3.2;23.0;104
11/06/2015;3:00:00;0;0.0;5;89;3.0;22.8;98
11/06/2015;4:00:00;0;0.0;4;92;2.3;23.0;102
11/06/2015;5:00:00;0;0.0;7;93;2.4;23.3;104
11/06/2015;6:00:00;0;0.0;5;85;3.3;23.6;108
11/06/2015;7:00:00;0;0.1;8;99;2.8;24.0;103
11/06/2015;8:00:00;0;1.1;11;102;3.3;24.8;98
11/06/2015;9:00:00;0;1.1;8;106;2.9;25.9;100
11/06/2015;10:00:00;0;1.3;10;104;3.2;27.0;99
11/06/2015;11:00:00;0;1.1;9;94;3.6;27.7;97
11/06/2015;12:00:00;0;1.1;9;102;2.5;28.9;97
11/06/2015;13:00:00;0;1.0;9;125;2.4;29.5;100
11/06/2015;14:00:00;0;1.2;12;210;1.6;29.4;101
11/06/2015;15:00:00;;1.1;10;198;1.3;29.4;102
11/06/2015;16:00:00;;1.1;12;202;1.1;29.4;98
11/06/2015;17:00:00;0;1.1;15;178;0.8;28.6;97
11/06/2015;18:00:00;0;1.1;19;161;1.4;27.3;91
11/06/2015;19:00:00;0;1.0;17;176;0.4;26.7;89
11/06/2015;20:00:00;0;0.2;21;195;0.3;26.4;79
11/06/2015;21:00:00;0;0.0;20;299;0.4;25.0;62
11/06/2015;22:00:00;0;0.0;9;316;3.1;24.4;79
11/06/2015;23:00:00;0;0.0;1;299;2.0;23.9;94
11/06/2015;0:00:00;;0.0;1;263;3.3;24.0;97
12/06/2015;1:00:00;0;0.0;1;295;1.9;23.8;94
12/06/2015;2:00:00;0;0.0;1;308;2.8;23.2;95
12/06/2015;3:00:00;0;0.0;0;308;2.6;23.0;97
12/06/2015;4:00:00;;0.0;0;305;2.4;22.8;97
12/06/2015;5:00:00;;0.0;0;307;2.1;22.7;98
12/06/2015;6:00:00;0;0.0;0;291;1.8;23.0;98
12/06/2015;7:00:00;0;0.0;2;285;1.7;23.2;97
12/06/2015;8:00:00;0;0.7;25;306;1.0;23.1;65
12/06/2015;9:00:00;0;1.1;23;146;1.6;22.9;57
12/06/2015;10:00:00;0;1.2;19;188;1.1;22.1;54
12/06/2015;11:00:00;0;1.2;12;291;1.1;23.0;76
12/06/2015;12:00:00;;1.6;13;149;1.2;24.7;83
12/06/2015;13:00:00;;2.9;21;192;1.1;26.1;79
12/06/2015;14:00:00;;0.3;5;258;3.1;24.4;90
12/06/2015;15:00:00;0;0.8;9;208;;;96
12/06/2015;16:00:00;0;1.1;10;260;;;98
12/06/2015;17:00:00;0;1.8;13;269;;;86
12/06/2015;18:00:00;;1.3;9;238;;;81
12/06/2015;19:00:00;;1.3;14;203;1.5;25.4;66
12/06/2015;20:00:00;;0.2;8;204;1.3;23.9;67
12/06/2015;21:00:00;0;0.1;19;177;0.7;22.7;51
12/06/2015;22:00:00;;0.0;11;155;0.2;22.2;57
12/06/2015;23:00:00;0;0.0;6;168;0.2;22.3;62
12/06/2015;0:00:00;;0.0;6;273;0.1;21.5;48
13/06/2015;1:00:00;0;0.0;6;273;0.3;20.6;30
13/06/2015;2:00:00;0;0.0;6;273;0.3;19.8;20
13/06/2015;3:00:00;0;0.0;5;264;0.2;19.3;24
13/06/2015;4:00:00;0;0.1;6;210;0.4;19.2;19
13/06/2015;5:00:00;0;0.0;6;355;0.3;20.0;34
13/06/2015;6:00:00;0;0.0;6;355;0.5;20.1;38
13/06/2015;7:00:00;0;1.1;7;355;0.0;19.8;21
13/06/2015;8:00:00;0;1.1;5;355;0.0;21.4;44
13/06/2015;9:00:00;0;4.3;17;221;0.3;23.7;48
13/06/2015;10:00:00;0;1.6;12;146;0.6;25.1;73
13/06/2015;11:00:00;0;1.4;11;223;0.7;26.4;83
13/06/2015;12:00:00;0;2.1;14;219;1.5;26.3;75
13/06/2015;13:00:00;0;1.1;9;234;1.6;27.4;84
13/06/2015;14:00:00;;1.1;7;;;;83
13/06/2015;15:00:00;0;1.4;8;;;;81
13/06/2015;16:00:00;0;0.8;6;;;;76
13/06/2015;17:00:00;0;1.4;9;;;;71
13/06/2015;18:00:00;0;1.1;10;;;;85
13/06/2015;19:00:00;0;0.9;11;;;;80
13/06/2015;20:00:00;0;0.1;4;;;;87
13/06/2015;21:00:00;0;0.0;2;217;0.8;22.6;84
13/06/2015;22:00:00;0;0.0;5;220;0.3;22.1;83
13/06/2015;23:00:00;0;0.0;10;249;0.4;21.7;69
13/06/2015;0:00:00;0;0.0;3;218;0.2;21.8;85
14/06/2015;1:00:00;0;0.0;5;231;0.3;21.4;70
14/06/2015;2:00:00;0;0.0;4;257;0.2;20.7;61
14/06/2015;3:00:00;0;0.0;3;257;0.8;19.8;52
14/06/2015;4:00:00;0;0.0;3;267;0.5;19.5;50
14/06/2015;5:00:00;0;0.0;2;267;0.5;18.7;39
14/06/2015;6:00:00;0;0.0;2;267;0.4;18.3;38
14/06/2015;7:00:00;0;0.0;2;267;0.3;19.2;47
14/06/2015;8:00:00;0;0.0;2;296;1.6;22.2;72
14/06/2015;9:00:00;0;0.0;2;277;2.6;23.7;83
14/06/2015;10:00:00;0;0.0;4;285;;;86
14/06/2015;11:00:00;0;0.0;3;249;;;86
14/06/2015;12:00:00;0;0.0;2;294;;;85
14/06/2015;13:00:00;0;0.0;2;318;;;87
14/06/2015;14:00:00;0;0.0;2;283;1.8;27.0;92
14/06/2015;15:00:00;0;0.0;2;262;2.0;28.3;97
14/06/2015;16:00:00;0;0.0;3;247;1.7;27.9;102
14/06/2015;17:00:00;0;0.0;2;245;2.0;28.0;108
14/06/2015;18:00:00;0;0.0;2;232;1.8;26.9;114
14/06/2015;19:00:00;0;0.0;2;230;1.7;25.5;116
14/06/2015;20:00:00;0;0.0;3;239;1.4;23.9;119
14/06/2015;21:00:00;0;0.0;2;230;1.1;22.9;118
14/06/2015;22:00:00;0;0.0;2;224;0.3;22.0;108
14/06/2015;23:00:00;0;0.0;3;233;0.2;21.3;94
14/06/2015;0:00:00;0;0.0;5;283;0.5;20.3;80
15/06/2015;1:00:00;0;55.7;36;301;0.3;19.2;31
15/06/2015;2:00:00;0;1.3;16;301;0.5;18.3;45
15/06/2015;3:00:00;0;0.0;3;301;0.3;17.7;58
15/06/2015;4:00:00;0;19.2;22;301;0.3;17.2;38
15/06/2015;5:00:00;0;25.2;23;294;0.5;17.4;51
15/06/2015;6:00:00;0;0.2;5;289;0.8;17.0;60
15/06/2015;7:00:00;0;0.6;11;319;0.4;18.0;58
15/06/2015;8:00:00;0;1.5;11;264;0.2;20.9;70
15/06/2015;9:00:00;0;2.6;15;223;0.5;22.7;73
15/06/2015;10:00:00;59;5.7;12;157;0.9;23.8;89
15/06/2015;11:00:00;0;1.3;12;171;0.7;25.2;90
15/06/2015;12:00:00;0;1.8;14;209;1.7;25.9;88
15/06/2015;13:00:00;0;1.2;10;212;2.5;24.8;90
15/06/2015;14:00:00;0;1.3;9;;;;90
15/06/2015;15:00:00;0;1.2;9;;;;90
15/06/2015;16:00:00;0;1.3;9;229;2.3;25.7;88
15/06/2015;17:00:00;0;1.2;10;211;2.8;25.2;86
15/06/2015;18:00:00;0;1.1;10;224;1.8;24.5;82
15/06/2015;19:00:00;0;1.1;13;171;1.5;23.7;78
15/06/2015;20:00:00;0;0.7;14;216;0.7;23.6;79
15/06/2015;21:00:00;0;0.0;13;202;0.3;22.2;78
15/06/2015;22:00:00;0;0.0;15;219;0.1;21.6;61
15/06/2015;23:00:00;1;0.0;13;224;0.2;20.9;49
15/06/2015;0:00:00;0;0.0;11;192;0.2;20.5;60
16/06/2015;1:00:00;1;0.0;9;184;0.3;20.3;66
16/06/2015;2:00:00;0;0.0;5;195;0.2;20.2;70
16/06/2015;3:00:00;0;0.0;4;324;0.8;20.0;67
16/06/2015;4:00:00;0;0.0;2;316;1.5;19.9;95
16/06/2015;5:00:00;1;0.0;1;318;1.0;19.6;100
16/06/2015;6:00:00;1;0.0;2;318;1.2;19.1;97
16/06/2015;7:00:00;1;0.0;2;298;0.7;19.5;93
16/06/2015;8:00:00;1;0.6;6;88;0.4;21.8;88
16/06/2015;9:00:00;0;0.7;7;278;0.3;22.9;92
16/06/2015;10:00:00;1;2.5;16;251;0.9;23.1;83
16/06/2015;11:00:00;0;1.6;17;221;1.2;22.9;82
16/06/2015;12:00:00;1;0.2;3;291;2.4;20.1;96
16/06/2015;13:00:00;1;0.5;7;269;2.1;20.2;91
16/06/2015;14:00:00;1;0.7;10;176;2.1;18.4;83
16/06/2015;15:00:00;1;0.4;7;302;1.5;18.0;99
16/06/2015;16:00:00;0;0.0;2;314;2.7;19.1;114
16/06/2015;17:00:00;0;0.1;3;293;1.5;21.8;119
16/06/2015;18:00:00;0;0.2;5;302;1.5;23.1;126
16/06/2015;19:00:00;0;0.0;2;306;1.5;22.4;121
16/06/2015;20:00:00;0;1.4;17;291;0.9;22.1;96
16/06/2015;21:00:00;0;0.1;12;313;0.7;20.2;91
16/06/2015;22:00:00;1;21.7;26;345;0.5;18.9;52
16/06/2015;23:00:00;1;15.6;18;317;0.7;17.7;46
16/06/2015;0:00:00;1;0.0;6;302;0.7;17.1;55
17/06/2015;1:00:00;1;0.0;6;303;0.8;16.6;54
17/06/2015;2:00:00;1;0.0;4;291;0.8;16.8;78
17/06/2015;3:00:00;1;0.0;2;297;1.1;18.3;110
17/06/2015;4:00:00;1;0.0;2;317;2.2;19.0;117
17/06/2015;5:00:00;1;0.0;1;308;2.4;19.4;118
17/06/2015;6:00:00;1;0.0;2;311;1.4;19.0;107
17/06/2015;7:00:00;1;0.0;3;319;2.6;20.2;104
17/06/2015;8:00:00;1;0.1;3;323;3.9;21.3;103
17/06/2015;9:00:00;0;0.2;4;313;3.2;22.3;102
17/06/2015;10:00:00;0;0.0;4;314;3.5;23.0;97
17/06/2015;11:00:00;0;0.1;6;307;3.2;23.8;93
17/06/2015;12:00:00;0;0.5;8;295;2.0;25.0;94
17/06/2015;13:00:00;0;1.4;10;276;1.2;26.2;99
17/06/2015;14:00:00;0;1.0;9;229;1.4;27.2;108
17/06/2015;15:00:00;1;1.0;14;153;2.3;25.9;101
17/06/2015;16:00:00;0;0.7;7;104;3.1;25.7;109
17/06/2015;17:00:00;0;0.7;7;102;3.0;25.9;111
17/06/2015;18:00:00;0;0.3;6;112;2.4;25.6;114
17/06/2015;19:00:00;0;0.8;10;205;1.4;25.4;107
17/06/2015;20:00:00;0;0.2;13;222;1.1;23.7;105
17/06/2015;21:00:00;0;0.0;14;220;0.5;22.2;98
17/06/2015;22:00:00;0;0.0;14;185;0.1;21.5;91
17/06/2015;23:00:00;1;0.0;17;190;0.0;20.8;55
17/06/2015;0:00:00;0;0.0;11;208;0.3;19.2;55
18/06/2015;1:00:00;0;0.0;5;259;1.0;18.3;72
18/06/2015;2:00:00;0;0.0;4;287;1.0;18.0;75
18/06/2015;3:00:00;1;0.0;5;291;0.8;17.6;74
18/06/2015;4:00:00;1;0.0;3;295;1.1;17.7;83
18/06/2015;5:00:00;1;0.0;2;301;0.9;17.5;82
18/06/2015;6:00:00;1;0.0;3;326;0.7;18.6;95
18/06/2015;7:00:00;1;0.5;7;306;0.8;20.0;98
18/06/2015;8:00:00;1;1.7;16;279;0.3;22.1;87
18/06/2015;9:00:00;1;1.0;9;250;0.4;23.7;98
18/06/2015;10:00:00;1;1.1;11;241;0.8;25.4;105
18/06/2015;11:00:00;1;0.9;9;245;0.9;26.1;111
18/06/2015;12:00:00;0;0.3;6;287;2.5;26.5;110
18/06/2015;13:00:00;0;0.1;4;314;3.9;25.7;109
18/06/2015;14:00:00;0;0.0;2;310;4.2;26.0;113
18/06/2015;15:00:00;0;0.0;3;315;4.3;26.4;116
18/06/2015;16:00:00;0;0.0;3;315;4.3;26.4;117
18/06/2015;17:00:00;0;0.0;3;314;3.7;26.8;117
18/06/2015;18:00:00;0;0.0;2;320;3.5;26.6;119
18/06/2015;19:00:00;0;0.0;2;311;3.1;26.3;121
18/06/2015;20:00:00;0;0.0;2;318;2.4;25.5;120
18/06/2015;21:00:00;0;0.0;4;309;1.3;23.8;113
18/06/2015;22:00:00;0;0.9;22;285;0.5;22.6;81
18/06/2015;23:00:00;0;0.0;3;286;1.1;21.6;102
18/06/2015;0:00:00;0;0.0;3;282;0.8;20.6;91
19/06/2015;1:00:00;0;0.0;3;254;0.4;20.3;89
19/06/2015;2:00:00;0;0.0;5;253;0.2;18.9;65
19/06/2015;3:00:00;1;0.0;2;310;0.8;18.5;78
19/06/2015;4:00:00;1;0.0;3;326;0.2;18.4;70
19/06/2015;5:00:00;1;0.0;3;322;0.3;18.1;70
19/06/2015;6:00:00;0;0.0;3;294;0.7;18.3;76
19/06/2015;7:00:00;1;1.3;14;292;0.1;18.9;54
19/06/2015;8:00:00;1;1.5;14;270;0.1;21.8;81
19/06/2015;9:00:00;1;9.1;47;198;0.6;24.5;62
19/06/2015;10:00:00;1;4.7;32;166;0.8;26.1;87
19/06/2015;11:00:00;1;1.9;17;204;1.7;27.7;105
19/06/2015;12:00:00;1;0.1;6;233;2.1;28.5;117
19/06/2015;13:00:00;0;0.1;5;239;2.8;28.7;120
19/06/2015;14:00:00;0;0.2;5;242;2.7;29.0;119
19/06/2015;15:00:00;0;0.1;4;233;2.2;29.1;119
19/06/2015;16:00:00;0;0.0;4;232;2.2;29.1;118
19/06/2015;17:00:00;0;0.1;4;229;2.3;28.8;117
19/06/2015;18:00:00;0;0.1;4;230;2.3;27.8;117
19/06/2015;19:00:00;0;0.0;2;227;2.0;27.0;120
19/06/2015;20:00:00;0;0.0;2;225;1.6;25.9;120
19/06/2015;21:00:00;0;0.0;3;259;0.5;24.6;115
19/06/2015;22:00:00;0;0.0;4;274;0.0;23.4;110
19/06/2015;23:00:00;0;0.0;10;276;0.4;22.2;85
19/06/2015;0:00:00;0;0.0;8;296;0.7;21.0;77
20/06/2015;1:00:00;0;0.0;7;301;0.2;20.0;71
20/06/2015;2:00:00;0;0.0;5;301;0.4;19.5;73
20/06/2015;3:00:00;0;0.0;3;288;0.3;19.3;76
20/06/2015;4:00:00;1;0.0;4;34;0.8;18.6;71
20/06/2015;5:00:00;1;0.0;4;24;0.4;18.7;71
20/06/2015;6:00:00;1;0.0;6;24;0.1;18.2;63
20/06/2015;7:00:00;1;0.3;7;24;0.1;18.8;61
20/06/2015;8:00:00;1;0.9;7;24;0.0;21.8;82
20/06/2015;9:00:00;1;0.5;8;69;0.2;24.8;103
20/06/2015;10:00:00;0;4.8;30;213;1.0;26.3;79
20/06/2015;11:00:00;0;3.1;21;218;1.8;26.6;95
20/06/2015;12:00:00;0;2.8;21;226;2.1;27.5;98
20/06/2015;13:00:00;1;1.1;11;250;1.8;28.9;111
20/06/2015;14:00:00;1;3.3;23;229;2.1;28.8;96
20/06/2015;15:00:00;3;1.1;9;282;2.4;29.9;108
20/06/2015;16:00:00;1;2.0;14;282;3.9;29.5;101
20/06/2015;17:00:00;1;0.6;7;231;3.4;29.1;111
20/06/2015;18:00:00;0;1.1;9;117;2.4;28.7;113
20/06/2015;19:00:00;0;0.7;9;112;1.1;28.5;113
20/06/2015;20:00:00;0;0.8;20;104;1.2;26.9;95
20/06/2015;21:00:00;1;0.0;10;80;1.8;24.1;99
