Fecha;Hora;S02;NO;NO2;PM10;O3;dd;vv;TMP;LL
01/08/2015;7:00:00;2;1.2;13;28;;188;7.4;24.0;0.0
01/08/2015;8:00:00;2;1.2;13;25;;174;6.8;24.2;0.0
01/08/2015;9:00:00;2;2.0;25;33;;293;4.4;24.9;0.0
01/08/2015;10:00:00;2;1.7;30;32;;262;2.7;25.5;0.0
01/08/2015;11:00:00;2;2.2;33;37;;188;2.0;25.6;0.0
01/08/2015;12:00:00;2;2.6;21;33;;175;2.1;26.7;0.0
01/08/2015;13:00:00;2;1.6;18;30;;305;3.5;27.6;0.0
01/08/2015;14:00:00;2;2.5;23;31;;117;3.7;27.5;0.0
01/08/2015;15:00:00;2;1.3;12;23;;120;1.9;29.5;0.0
01/08/2015;16:00:00;2;1.5;11;27;;212;1.6;31.0;0.0
01/08/2015;17:00:00;2;1.2;16;26;;162;2.7;30.0;0.0
01/08/2015;18:00:00;2;1.5;16;18;;156;4.1;28.8;0.0
01/08/2015;19:00:00;2;1.4;17;22;;169;4.2;27.9;0.0
01/08/2015;20:00:00;2;1.4;19;23;;184;4.4;26.4;0.0
01/08/2015;21:00:00;2;1.4;22;23;;113;4.0;25.3;0.0
01/08/2015;22:00:00;2;1.1;16;22;;125;3.7;24.6;0.0
01/08/2015;23:00:00;2;0.7;13;20;;236;3.2;24.1;0.0
01/08/2015;0:00:00;2;1.0;29;17;;296;2.4;23.9;0.0
02/08/2015;1:00:00;2;1.1;32;19;;315;2.3;23.8;0.0
02/08/2015;2:00:00;2;0.7;19;17;;321;3.0;23.6;0.0
02/08/2015;3:00:00;2;0.2;15;13;;277;4.0;23.5;0.0
02/08/2015;4:00:00;2;0.3;11;11;;265;4.1;23.3;0.0
02/08/2015;5:00:00;2;0.3;14;8;;294;3.1;23.2;0.0
02/08/2015;6:00:00;2;1.0;18;10;;274;2.6;23.1;0.0
02/08/2015;7:00:00;2;3.4;31;13;;302;2.3;23.8;0.0
02/08/2015;8:00:00;2;2.4;17;16;;201;2.9;25.0;0.0
02/08/2015;9:00:00;2;1.8;14;20;;94;3.9;26.3;0.0
02/08/2015;10:00:00;2;1.6;12;19;;124;2.6;27.8;0.0
02/08/2015;11:00:00;2;1.5;9;25;;228;1.9;29.3;0.0
02/08/2015;12:00:00;2;0.7;4;32;;210;3.9;29.0;0.0
02/08/2015;13:00:00;2;0.2;2;27;;201;4.1;29.1;0.0
02/08/2015;14:00:00;2;0.0;2;20;;206;4.2;29.2;0.0
02/08/2015;15:00:00;2;0.1;2;22;;201;3.8;29.5;0.0
02/08/2015;16:00:00;2;0.1;2;20;;205;4.0;29.2;0.0
02/08/2015;17:00:00;2;0.0;2;22;;209;4.2;29.0;0.0
02/08/2015;18:00:00;2;0.0;2;22;;212;4.1;28.6;0.0
02/08/2015;19:00:00;2;0.8;3;20;;212;3.1;28.2;0.0
02/08/2015;20:00:00;2;0.0;2;18;;207;2.2;27.4;0.0
02/08/2015;21:00:00;2;0.0;2;17;;196;1.7;26.6;0.0
02/08/2015;22:00:00;2;0.0;2;15;;177;0.8;26.3;0.0
02/08/2015;23:00:00;2;0.0;2;14;;142;1.1;26.0;0.0
02/08/2015;0:00:00;2;0.2;14;12;;108;0.9;25.6;0.0
03/08/2015;1:00:00;2;1.5;43;17;;71;1.0;24.9;0.0
03/08/2015;2:00:00;2;1.0;32;22;;265;1.1;24.5;0.0
03/08/2015;3:00:00;2;0.6;21;21;;286;1.4;24.1;0.0
03/08/2015;4:00:00;2;8.1;37;18;;199;1.2;23.0;0.0
03/08/2015;5:00:00;3;15.1;53;21;;208;1.4;22.5;0.0
03/08/2015;6:00:00;3;7.0;48;18;;308;1.0;22.6;0.0
03/08/2015;7:00:00;3;34.1;60;41;;312;1.8;23.2;0.0
03/08/2015;8:00:00;3;23.5;60;38;;252;0.9;25.9;0.0
03/08/2015;9:00:00;3;20.1;66;17;;174;1.7;28.2;0.0
03/08/2015;10:00:00;2;3.0;21;28;;211;2.0;29.8;0.0
03/08/2015;11:00:00;2;1.3;4;18;;215;2.9;29.3;0.0
03/08/2015;12:00:00;2;0.2;2;13;;217;3.1;30.1;0.0
03/08/2015;13:00:00;2;0.1;2;31;;200;3.9;30.2;0.0
03/08/2015;14:00:00;2;0.2;2;16;;200;4.3;30.5;0.0
03/08/2015;15:00:00;2;0.5;2;15;;204;4.5;30.9;0.0
03/08/2015;16:00:00;2;0.3;2;23;;202;4.4;30.4;0.0
03/08/2015;17:00:00;2;0.1;2;19;;202;3.8;30.1;0.0
03/08/2015;18:00:00;2;0.1;2;15;;206;4.3;29.4;0.0
03/08/2015;19:00:00;2;0.0;2;14;;206;3.4;28.8;0.0
03/08/2015;20:00:00;2;0.3;3;17;;214;2.4;27.8;0.0
03/08/2015;21:00:00;2;0.4;16;7;;155;1.2;27.2;0.0
03/08/2015;22:00:00;2;0.7;33;15;;108;1.4;27.1;0.0
03/08/2015;23:00:00;2;0.7;31;14;;95;1.2;26.6;0.0
03/08/2015;0:00:00;2;0.1;21;13;;106;0.8;26.3;0.0
04/08/2015;1:00:00;2;0.3;31;15;;108;0.7;26.1;0.0
04/08/2015;2:00:00;2;0.0;18;14;;313;0.8;26.2;0.0
04/08/2015;3:00:00;2;0.0;19;18;;294;1.2;25.9;0.0
04/08/2015;4:00:00;3;0.7;21;18;;230;1.5;25.2;0.0
04/08/2015;5:00:00;3;1.8;27;15;;190;1.4;25.1;0.0
04/08/2015;6:00:00;3;5.3;39;21;;290;1.0;24.7;0.0
04/08/2015;7:00:00;3;23.9;55;30;;201;1.5;24.9;0.0
04/08/2015;8:00:00;3;11.4;39;40;;177;3.3;26.3;0.0
04/08/2015;9:00:00;2;6.4;33;35;;262;2.7;28.9;0.0
04/08/2015;10:00:00;2;3.8;29;24;;267;2.3;30.8;0.0
04/08/2015;11:00:00;2;2.5;23;38;;255;1.6;31.1;0.0
04/08/2015;12:00:00;2;1.3;9;44;;225;2.7;30.6;0.0
04/08/2015;13:00:00;2;0.8;4;32;;215;2.9;30.5;0.0
04/08/2015;14:00:00;2;0.3;3;23;;202;4.0;30.6;0.0
04/08/2015;15:00:00;2;1.4;2;15;;203;4.5;30.5;0.0
04/08/2015;16:00:00;2;0.4;3;25;;206;4.9;30.2;0.0
04/08/2015;17:00:00;2;0.1;2;17;;208;5.0;29.6;0.0
04/08/2015;18:00:00;2;0.0;1;9;;207;3.6;29.4;0.0
04/08/2015;19:00:00;2;0.1;4;7;;211;2.1;28.9;0.0
04/08/2015;20:00:00;2;0.1;7;13;;231;1.3;28.4;0.0
04/08/2015;21:00:00;2;0.0;4;12;;201;0.7;27.7;0.0
04/08/2015;22:00:00;2;0.0;3;18;;183;0.1;27.5;0.0
04/08/2015;23:00:00;2;1.1;22;18;;156;0.2;27.3;0.0
04/08/2015;0:00:00;2;6.9;60;22;;137;1.0;26.3;0.0
05/08/2015;1:00:00;3;6.3;38;28;;295;1.1;25.8;0.0
05/08/2015;2:00:00;2;0.6;23;22;;273;1.3;25.1;0.0
05/08/2015;3:00:00;2;3.3;44;17;;258;0.7;24.7;0.0
05/08/2015;4:00:00;3;5.7;30;19;;255;0.9;24.2;0.0
05/08/2015;5:00:00;3;5.1;28;21;;309;1.2;23.7;0.0
05/08/2015;6:00:00;3;43.2;41;36;;269;1.3;23.3;0.0
05/08/2015;7:00:00;3;40.4;53;44;;319;1.4;23.9;0.0
05/08/2015;8:00:00;3;40.1;75;64;;264;1.3;26.3;0.0
05/08/2015;9:00:00;3;14.6;50;29;;156;1.9;28.7;0.0
05/08/2015;10:00:00;2;5.7;33;39;;202;2.1;30.6;0.0
05/08/2015;11:00:00;3;1.6;9;62;;215;3.4;29.6;0.0
05/08/2015;12:00:00;2;0.3;4;28;;200;4.1;30.0;0.0
05/08/2015;13:00:00;2;0.5;3;17;;205;4.6;30.1;0.0
05/08/2015;14:00:00;2;0.1;2;21;;209;5.2;30.0;0.0
05/08/2015;15:00:00;2;0.6;3;19;;206;4.8;30.2;0.0
05/08/2015;16:00:00;2;0.6;2;16;;202;4.5;30.2;0.0
05/08/2015;17:00:00;2;0.2;2;19;;215;4.3;30.0;0.0
05/08/2015;18:00:00;2;0.2;2;14;;211;3.1;29.6;0.0
05/08/2015;19:00:00;2;0.5;7;15;;223;2.6;29.2;0.0
05/08/2015;20:00:00;2;0.3;2;14;;217;1.7;28.3;0.0
05/08/2015;21:00:00;2;0.0;3;10;;208;1.6;27.3;0.0
05/08/2015;22:00:00;2;0.0;2;12;;159;1.9;27.1;0.0
05/08/2015;23:00:00;2;0.2;10;12;;137;0.6;26.7;0.0
05/08/2015;0:00:00;2;1.3;45;19;;76;0.7;26.4;0.0
06/08/2015;1:00:00;2;0.9;33;23;;133;0.6;26.1;0.0
06/08/2015;2:00:00;2;2.1;26;75;;177;1.1;24.6;0.0
06/08/2015;3:00:00;2;3.9;27;15;;302;1.1;24.1;0.0
06/08/2015;4:00:00;3;4.2;35;17;;320;1.4;24.0;0.0
06/08/2015;5:00:00;3;23.9;42;11;;200;1.4;23.4;0.0
06/08/2015;6:00:00;4;42.7;57;22;;319;1.7;23.8;0.0
06/08/2015;7:00:00;4;89.7;70;67;;321;1.4;24.5;0.0
06/08/2015;8:00:00;4;49.5;62;68;;230;1.2;26.3;0.0
06/08/2015;9:00:00;3;35.4;66;28;;203;0.6;29.8;0.0
06/08/2015;10:00:00;3;16.5;53;34;;238;1.6;29.9;0.0
06/08/2015;11:00:00;3;8.7;37;31;;235;2.4;30.9;0.0
06/08/2015;12:00:00;2;0.7;4;56;;218;3.4;31.0;0.0
06/08/2015;13:00:00;2;1.0;4;31;;228;3.6;30.9;0.0
06/08/2015;14:00:00;2;0.5;3;28;;232;4.2;31.0;0.0
06/08/2015;15:00:00;2;3.7;4;19;;229;4.7;31.0;0.0
06/08/2015;16:00:00;2;0.8;3;33;;230;4.6;31.3;0.0
06/08/2015;17:00:00;2;2.2;3;18;;232;4.0;31.0;0.0
06/08/2015;18:00:00;2;0.2;2;28;;235;3.8;30.3;0.0
06/08/2015;19:00:00;2;0.2;3;23;;233;3.5;29.7;0.0
06/08/2015;20:00:00;2;0.2;4;18;;225;2.3;28.9;0.0
06/08/2015;21:00:00;2;0.0;7;19;;233;1.9;28.5;0.0
06/08/2015;22:00:00;2;0.0;8;24;;249;1.0;28.3;0.0
06/08/2015;23:00:00;2;0.0;11;18;;281;1.6;27.9;0.0
06/08/2015;0:00:00;2;0.1;6;26;;255;2.6;27.9;0.0
07/08/2015;1:00:00;2;0.0;3;10;45;232;2.7;27.5;0.0
07/08/2015;2:00:00;2;1.5;13;;28;169;1.1;26.6;0.0
07/08/2015;3:00:00;3;4.9;26;15;5;207;1.4;25.1;0.0
07/08/2015;4:00:00;2;1.9;26;14;8;298;1.2;25.0;0.0
07/08/2015;5:00:00;3;3.7;31;13;5;323;1.4;24.8;0.0
07/08/2015;6:00:00;3;17.4;37;18;4;261;1.6;24.8;0.0
07/08/2015;7:00:00;3;45.9;54;35;1;172;1.3;25.3;0.0
07/08/2015;8:00:00;4;100.0;71;74;1;287;1.3;27.3;0.0
07/08/2015;9:00:00;3;22.3;46;46;5;216;0.8;30.1;0.0
07/08/2015;10:00:00;3;1.3;12;28;22;221;1.4;30.9;0.0
07/08/2015;11:00:00;23;1.9;9;47;26;234;2.3;30.6;0.0
07/08/2015;12:00:00;7;3.3;14;29;22;223;2.3;30.6;0.0
07/08/2015;13:00:00;4;0.7;5;42;27;217;2.9;31.2;0.0
07/08/2015;14:00:00;3;0.9;4;6;31;213;3.2;32.1;0.0
07/08/2015;15:00:00;3;1.1;4;39;42;217;3.2;32.6;0.0
07/08/2015;16:00:00;2;0.5;3;34;45;208;3.9;31.2;0.0
07/08/2015;17:00:00;3;0.4;3;32;53;219;3.2;31.6;0.0
07/08/2015;18:00:00;2;1.1;4;30;57;233;3.8;30.8;0.0
07/08/2015;19:00:00;2;0.0;3;18;60;234;3.0;30.0;0.0
07/08/2015;20:00:00;2;0.0;11;18;56;245;2.2;29.4;0.0
07/08/2015;21:00:00;2;0.4;10;18;56;247;2.0;29.3;0.0
07/08/2015;22:00:00;2;0.1;2;34;60;247;2.0;29.1;0.0
07/08/2015;23:00:00;3;0.0;2;23;58;258;1.3;28.9;0.0
07/08/2015;0:00:00;2;0.0;8;21;54;254;2.2;28.6;0.0
08/08/2015;1:00:00;2;0.0;7;14;53;228;2.4;28.3;0.0
08/08/2015;2:00:00;2;0.5;12;18;39;208;1.3;28.0;0.0
08/08/2015;3:00:00;3;14.9;47;24;2;185;1.1;26.5;0.0
08/08/2015;4:00:00;3;6.9;43;34;5;282;1.1;26.2;0.0
08/08/2015;5:00:00;3;16.9;44;23;4;286;1.0;25.9;0.0
08/08/2015;6:00:00;3;13.9;44;34;4;157;1.4;26.0;0.0
08/08/2015;7:00:00;3;11.5;38;44;7;181;2.4;25.9;0.0
08/08/2015;8:00:00;3;8.8;36;51;19;223;2.3;27.6;0.0
08/08/2015;9:00:00;3;5.4;19;29;35;244;3.4;29.1;0.0
08/08/2015;10:00:00;3;3.5;16;25;39;270;1.7;31.8;0.0
08/08/2015;11:00:00;2;1.2;9;50;55;223;2.9;31.5;0.0
08/08/2015;12:00:00;3;0.8;6;37;61;214;3.0;30.9;0.0
08/08/2015;13:00:00;2;0.4;4;30;64;206;3.7;30.8;0.0
08/08/2015;14:00:00;2;0.9;8;19;66;211;4.1;31.2;0.0
08/08/2015;15:00:00;2;0.9;7;22;71;199;3.9;31.4;0.0
08/08/2015;16:00:00;2;0.1;3;24;76;183;4.3;31.5;0.0
08/08/2015;17:00:00;2;0.1;3;36;71;154;3.6;31.0;0.0
08/08/2015;18:00:00;2;0.0;4;22;67;165;2.1;30.1;0.0
08/08/2015;19:00:00;3;1.4;23;23;55;118;3.5;30.4;0.0
08/08/2015;20:00:00;2;0.9;21;28;53;261;3.1;29.5;0.0
08/08/2015;21:00:00;2;0.8;20;41;50;282;2.8;28.0;0.0
08/08/2015;22:00:00;2;1.2;13;24;57;114;5.3;27.2;0.0
08/08/2015;23:00:00;2;0.9;10;22;55;247;4.6;26.8;0.0
08/08/2015;0:00:00;2;0.9;15;25;45;291;2.9;26.5;0.0
09/08/2015;1:00:00;2;0.9;18;29;40;281;1.8;26.3;0.0
09/08/2015;2:00:00;2;1.0;19;23;41;181;1.3;26.1;0.0
09/08/2015;3:00:00;3;1.1;23;24;36;219;1.0;26.0;0.0
09/08/2015;4:00:00;2;1.4;21;21;29;286;1.2;25.6;0.0
09/08/2015;5:00:00;3;3.0;31;23;20;296;1.1;25.2;0.0
09/08/2015;6:00:00;3;5.5;43;30;12;276;1.1;25.1;0.0
09/08/2015;7:00:00;3;4.9;32;35;19;319;1.0;25.5;0.0
09/08/2015;8:00:00;2;2.5;20;31;32;261;1.9;26.4;0.0
09/08/2015;9:00:00;3;0.9;7;22;44;210;1.6;27.7;0.0
09/08/2015;10:00:00;2;1.0;7;26;52;224;1.4;28.8;0.0
09/08/2015;11:00:00;2;0.4;4;34;63;231;1.9;29.2;0.0
09/08/2015;12:00:00;3;0.3;3;34;66;227;3.0;29.8;0.0
09/08/2015;13:00:00;3;0.3;4;43;68;223;4.6;29.7;0.0
09/08/2015;14:00:00;2;0.0;2;24;70;213;4.0;30.0;0.0
09/08/2015;15:00:00;2;0.0;2;29;68;207;4.3;30.1;0.0
09/08/2015;16:00:00;2;0.0;2;28;66;204;4.1;29.8;0.0
09/08/2015;17:00:00;3;0.0;2;28;66;212;4.7;28.7;0.0
09/08/2015;18:00:00;2;0.0;2;37;66;209;4.2;28.8;0.0
09/08/2015;19:00:00;2;0.0;3;30;64;207;3.6;27.9;0.0
09/08/2015;20:00:00;2;0.0;2;28;64;206;3.2;27.5;0.0
09/08/2015;21:00:00;2;1.2;14;17;47;137;2.8;26.9;0.0
09/08/2015;22:00:00;3;1.3;14;20;38;164;2.8;26.1;0.0
09/08/2015;23:00:00;3;1.2;15;20;37;246;2.3;25.6;0.0
09/08/2015;0:00:00;2;1.4;27;22;24;307;1.8;25.1;0.0
10/08/2015;1:00:00;3;1.4;30;23;17;254;1.1;24.6;0.0
10/08/2015;2:00:00;2;1.8;35;21;11;317;1.2;24.1;0.0
10/08/2015;3:00:00;3;0.8;14;16;19;314;1.5;23.7;0.0
10/08/2015;4:00:00;3;0.4;12;17;19;325;1.4;23.2;0.0
10/08/2015;5:00:00;3;2.9;13;18;19;320;2.1;22.9;0.0
10/08/2015;6:00:00;3;7.7;29;23;10;312;1.6;22.4;0.0
10/08/2015;7:00:00;3;26.0;45;37;5;323;1.9;22.5;0.0
10/08/2015;8:00:00;3;26.5;44;46;12;230;1.2;24.5;0.0
10/08/2015;9:00:00;3;13.1;38;29;27;189;0.7;27.5;0.0
10/08/2015;10:00:00;3;3.2;17;25;48;195;2.1;27.6;0.0
10/08/2015;11:00:00;3;1.4;6;35;62;193;3.1;28.0;0.0
10/08/2015;12:00:00;2;0.4;3;28;69;197;3.4;28.7;0.0
10/08/2015;13:00:00;2;0.5;2;24;66;202;3.8;29.7;0.0
10/08/2015;14:00:00;2;0.8;4;12;70;206;3.8;30.4;0.0
10/08/2015;15:00:00;3;1.5;5;11;78;213;3.5;31.5;0.0
10/08/2015;16:00:00;2;3.8;10;31;70;224;4.4;31.6;0.0
10/08/2015;17:00:00;3;0.8;6;11;73;280;2.3;32.3;0.0
10/08/2015;18:00:00;3;3.4;16;48;67;219;3.2;32.3;0.0
10/08/2015;19:00:00;2;2.1;19;26;59;115;4.6;29.7;0.0
10/08/2015;20:00:00;3;2.6;27;16;52;71;4.5;28.5;0.0
10/08/2015;21:00:00;3;1.3;18;19;62;169;4.0;27.1;0.0
10/08/2015;22:00:00;2;1.1;22;19;56;121;2.3;26.3;0.0
10/08/2015;23:00:00;2;0.7;22;19;55;194;1.7;25.6;0.0
10/08/2015;0:00:00;2;0.8;27;21;45;238;1.4;25.0;0.0
11/08/2015;1:00:00;3;0.8;26;20;38;251;1.5;24.2;0.0
11/08/2015;2:00:00;3;0.3;20;19;34;318;1.5;24.0;0.0
11/08/2015;3:00:00;3;0.1;14;14;34;318;1.8;23.4;0.0
11/08/2015;4:00:00;3;3.1;38;12;16;309;1.6;22.8;0.0
11/08/2015;5:00:00;3;16.1;57;12;6;322;1.6;22.4;0.0
11/08/2015;6:00:00;3;24.4;56;25;5;259;1.8;21.6;0.0
11/08/2015;7:00:00;4;39.3;72;34;7;278;1.7;22.5;0.0
11/08/2015;8:00:00;4;25.9;67;27;13;301;1.0;25.3;0.0
11/08/2015;9:00:00;3;12.6;46;25;39;194;0.8;28.0;0.0
11/08/2015;10:00:00;3;3.6;21;47;60;230;1.9;27.8;0.0
11/08/2015;11:00:00;2;0.7;4;23;70;214;2.8;28.4;0.0
11/08/2015;12:00:00;2;0.1;2;22;72;209;3.4;28.9;0.0
11/08/2015;13:00:00;3;0.6;2;19;70;203;3.7;29.6;0.0
11/08/2015;14:00:00;2;0.0;2;18;77;208;4.4;29.8;0.0
11/08/2015;15:00:00;2;0.1;2;23;67;203;4.4;30.1;0.0
11/08/2015;16:00:00;3;0.3;2;21;64;197;4.3;29.9;0.0
11/08/2015;17:00:00;2;0.0;1;17;65;200;4.4;29.6;0.0
11/08/2015;18:00:00;2;0.0;1;15;68;198;3.5;29.3;0.0
11/08/2015;19:00:00;2;0.1;2;20;64;196;2.8;28.6;0.0
11/08/2015;20:00:00;2;0.5;3;20;62;196;2.1;27.7;0.0
11/08/2015;21:00:00;2;0.0;3;13;57;172;1.0;27.1;0.0
11/08/2015;22:00:00;2;0.0;3;16;52;158;0.8;26.9;0.0
11/08/2015;23:00:00;3;0.6;19;16;41;118;1.0;26.7;0.0
11/08/2015;0:00:00;2;0.1;7;18;49;133;1.4;26.5;0.0
12/08/2015;1:00:00;2;1.1;22;10;29;105;1.6;25.8;0.0
12/08/2015;2:00:00;3;1.3;28;17;22;137;0.9;25.6;0.0
12/08/2015;3:00:00;3;1.0;20;19;29;274;1.1;25.3;0.0
12/08/2015;4:00:00;3;0.3;12;13;29;316;1.1;25.1;0.0
12/08/2015;5:00:00;3;9.5;29;16;12;315;1.3;24.6;0.0
12/08/2015;6:00:00;4;52.4;51;28;2;322;1.3;24.1;0.0
12/08/2015;7:00:00;4;20.1;54;23;6;316;1.3;24.6;0.0
12/08/2015;8:00:00;3;19.3;58;40;17;309;1.5;26.3;0.0
12/08/2015;9:00:00;3;6.8;29;28;45;215;1.1;28.4;0.0
12/08/2015;10:00:00;3;0.9;6;20;68;228;1.9;28.8;0.0
12/08/2015;11:00:00;3;0.6;4;14;72;232;2.1;29.0;0.0
12/08/2015;12:00:00;3;0.2;2;12;74;232;3.0;29.7;0.0
12/08/2015;13:00:00;2;0.4;3;15;76;210;4.4;30.2;0.0
12/08/2015;14:00:00;3;0.4;3;15;75;205;4.9;30.6;0.0
12/08/2015;15:00:00;3;0.5;2;11;74;207;4.6;30.6;0.0
12/08/2015;16:00:00;3;0.2;2;11;82;205;3.5;30.7;0.0
12/08/2015;17:00:00;2;0.0;1;13;77;205;3.7;30.3;0.0
12/08/2015;18:00:00;3;0.0;1;11;78;201;3.5;29.8;0.0
12/08/2015;19:00:00;2;0.0;1;12;78;205;3.0;29.3;0.0
12/08/2015;20:00:00;3;0.0;2;15;76;206;2.9;28.2;0.0
12/08/2015;21:00:00;3;0.0;1;15;74;193;2.4;27.7;0.0
12/08/2015;22:00:00;3;0.0;2;10;66;161;0.8;27.2;0.0
12/08/2015;23:00:00;2;0.2;10;11;58;120;0.5;27.0;0.0
12/08/2015;0:00:00;3;3.8;58;15;20;100;0.8;26.6;0.0
13/08/2015;1:00:00;3;2.5;43;22;23;278;0.9;26.0;0.0
13/08/2015;2:00:00;3;1.4;39;19;19;271;1.1;25.4;0.0
13/08/2015;3:00:00;3;1.2;30;18;25;257;1.2;24.9;0.0
13/08/2015;4:00:00;3;7.3;43;14;17;132;1.2;24.5;0.0
13/08/2015;5:00:00;3;6.4;36;10;16;308;1.3;24.2;0.0
13/08/2015;6:00:00;3;1.4;26;9;26;314;1.4;24.0;0.0
13/08/2015;7:00:00;3;7.0;45;19;24;318;1.4;24.5;0.0
13/08/2015;8:00:00;6;30.2;71;55;19;295;1.3;26.2;0.0
13/08/2015;9:00:00;3;9.7;39;42;44;251;0.9;27.9;0.0
13/08/2015;10:00:00;3;3.6;14;33;67;221;1.9;28.6;0.0
13/08/2015;11:00:00;3;0.5;3;23;79;199;2.9;29.2;0.0
13/08/2015;12:00:00;3;0.3;2;24;78;195;3.6;29.6;0.0
13/08/2015;13:00:00;3;0.5;3;21;76;197;3.5;29.9;0.0
13/08/2015;14:00:00;3;0.2;2;30;76;191;4.0;30.4;0.0
13/08/2015;15:00:00;3;0.6;2;44;71;196;4.4;30.6;0.0
13/08/2015;16:00:00;3;2.4;4;46;68;207;5.0;30.5;0.0
13/08/2015;17:00:00;3;2.4;3;30;72;203;4.5;30.5;0.0
13/08/2015;18:00:00;3;1.1;4;8;72;205;4.2;31.1;0.0
13/08/2015;19:00:00;3;0.9;3;27;69;203;3.5;30.6;0.0
13/08/2015;20:00:00;3;3.6;12;24;67;211;3.5;29.5;0.0
13/08/2015;21:00:00;3;0.0;2;46;73;214;2.7;28.8;0.0
13/08/2015;22:00:00;3;0.0;4;48;69;221;2.1;28.4;0.0
13/08/2015;23:00:00;3;0.0;5;43;65;226;2.2;28.0;0.0
13/08/2015;0:00:00;3;0.0;4;48;68;222;2.3;27.7;0.0
14/08/2015;1:00:00;3;0.0;3;40;69;228;1.9;27.6;0.0
14/08/2015;2:00:00;2;0.0;6;43;60;250;1.6;27.2;0.0
14/08/2015;3:00:00;3;0.3;20;11;29;318;1.1;25.2;0.0
14/08/2015;4:00:00;3;2.2;29;25;30;319;0.9;25.9;0.0
14/08/2015;5:00:00;3;11.9;54;58;11;280;1.6;25.6;0.0
14/08/2015;6:00:00;3;8.5;49;40;15;247;2.2;25.1;0.0
14/08/2015;7:00:00;3;4.9;31;39;32;216;3.5;25.1;0.0
14/08/2015;8:00:00;3;5.6;27;20;41;200;4.5;26.0;0.0
14/08/2015;9:00:00;3;4.0;17;22;52;163;5.7;27.3;0.0
14/08/2015;10:00:00;3;3.5;16;16;55;112;4.8;28.6;0.0
14/08/2015;11:00:00;3;2.5;14;13;61;126;3.8;30.0;0.0
14/08/2015;12:00:00;3;2.4;13;14;66;148;3.1;31.2;0.0
14/08/2015;13:00:00;3;4.2;15;35;65;308;2.4;30.7;0.0
14/08/2015;14:00:00;3;1.2;10;22;76;201;2.4;31.1;0.0
14/08/2015;15:00:00;3;0.9;7;17;75;134;3.8;29.9;0.0
14/08/2015;16:00:00;3;1.0;9;20;74;186;2.8;29.4;0.0
14/08/2015;17:00:00;3;2.9;16;22;63;78;4.3;28.9;0.0
14/08/2015;18:00:00;3;2.9;18;17;60;96;3.8;28.9;0.0
14/08/2015;19:00:00;3;1.1;16;17;63;131;2.0;28.5;0.0
14/08/2015;20:00:00;3;1.4;21;22;55;144;3.2;27.3;0.1
14/08/2015;21:00:00;3;2.6;35;39;37;114;1.8;24.3;1.9
14/08/2015;22:00:00;3;5.3;52;20;18;257;1.1;24.5;2.0
14/08/2015;23:00:00;3;1.8;31;21;27;250;1.3;24.3;2.0
14/08/2015;0:00:00;3;2.7;35;22;21;239;1.1;24.3;2.0
15/08/2015;1:00:00;3;2.5;36;21;17;193;1.0;24.0;2.0
15/08/2015;2:00:00;3;5.6;42;19;11;241;1.0;23.7;0.0
15/08/2015;3:00:00;3;3.5;35;19;11;298;1.3;23.7;0.0
15/08/2015;4:00:00;3;0.6;11;10;48;250;4.3;21.4;2.2
15/08/2015;5:00:00;3;1.1;17;7;43;236;3.4;19.9;4.1
15/08/2015;6:00:00;3;1.8;26;13;33;250;2.9;20.3;5.1
15/08/2015;7:00:00;2;5.3;27;12;29;232;2.2;20.8;5.3
15/08/2015;8:00:00;3;5.7;34;10;23;202;1.7;21.0;5.3
15/08/2015;9:00:00;3;7.6;31;15;26;319;1.7;21.8;5.3
15/08/2015;10:00:00;3;3.7;23;9;40;303;2.3;23.2;5.3
15/08/2015;11:00:00;3;2.0;26;18;43;269;3.3;21.0;17.1
15/08/2015;12:00:00;3;4.5;45;18;32;201;1.6;19.7;36.9
15/08/2015;13:00:00;3;7.3;38;7;36;258;1.9;20.1;39.2
15/08/2015;14:00:00;3;2.9;19;8;47;215;2.1;21.3;39.3
15/08/2015;15:00:00;3;5.7;41;10;36;92;1.5;22.2;39.3
15/08/2015;16:00:00;3;4.3;23;14;43;89;2.2;22.7;39.3
15/08/2015;17:00:00;;;;;;;;;
15/08/2015;18:00:00;3;1.6;14;6;53;208;1.3;23.7;39.3
15/08/2015;19:00:00;3;0.3;16;6;56;178;0.7;23.7;39.3
15/08/2015;20:00:00;3;2.2;48;17;30;283;0.7;23.3;39.3
15/08/2015;21:00:00;3;1.3;46;17;26;323;0.9;23.0;39.3
15/08/2015;22:00:00;3;10.2;55;20;12;190;1.0;22.7;39.3
15/08/2015;23:00:00;3;19.5;55;19;5;215;0.6;22.1;39.3
15/08/2015;0:00:00;4;8.5;48;12;9;239;1.1;21.6;39.3
16/08/2015;1:00:00;4;4.0;35;19;8;320;1.6;21.5;39.3
16/08/2015;2:00:00;3;0.9;18;6;37;247;2.7;19.9;0.1
16/08/2015;3:00:00;3;0.0;8;1;52;315;1.9;18.6;0.0
16/08/2015;4:00:00;3;0.8;24;8;29;297;1.4;18.4;0.0
16/08/2015;5:00:00;3;4.1;30;6;17;313;1.9;18.0;0.0
16/08/2015;6:00:00;3;13.7;41;11;8;325;1.8;17.9;0.0
16/08/2015;7:00:00;4;17.3;37;14;10;171;1.7;18.5;0.0
