Fecha;Hora;PM10;SO2;NO2;NO;CO;O3;dd;vv;HR;LL;PRB;TMP
16/08/2015;4:00:00;30;7;2;2;0;54;51;1.2;51.4;0;938;14.8
16/08/2015;5:00:00;30;7;2;2;0;55;62;1.8;57;0;938;13.9
16/08/2015;6:00:00;26;7;2;2;0;51;46;0.9;57.4;0;938;13.8
16/08/2015;7:00:00;17;7;2;2;0;50;52;0.8;58.1;0;938;13.9
16/08/2015;8:00:00;22;7;2;2;0;48;53;0.9;59.3;0;938;13.9
16/08/2015;9:00:00;28;7;3;2;0;45;38;0.4;57.3;0;938;14.7
16/08/2015;10:00:00;34;7;2;2;0;46;48;0.7;53.7;0;938;16.2
16/08/2015;11:00:00;21;7;2;2;0;56;28;0.8;44.5;0;938;18.9
16/08/2015;12:00:00;22;7;2;2;0;72;179;0.5;35.5;0;938;22.5
16/08/2015;13:00:00;28;7;3;2;0;82;2;0.8;30.6;0;938;24.3
16/08/2015;14:00:00;33;8;3;2;0;83;312;1.6;24.9;0;937;26
16/08/2015;15:00:00;32;7;4;2;0;87;314;1.5;22.6;0;937;27.3
16/08/2015;16:00:00;21;7;2;2;0;90;247;1.5;21.5;0;936;28
16/08/2015;17:00:00;0;7;3;2;0;98;264;1.5;21.7;0;935;28.2
16/08/2015;18:00:00;20;7;4;2;0;110;253;1.5;20.7;0;935;28.6
16/08/2015;19:00:00;0;7;6;2;0;111;246;1.2;20.2;0;935;28.8
16/08/2015;20:00:00;27;8;9;2;0;104;236;0.9;20.4;0;935;28.3
16/08/2015;21:00:00;26;7;21;2;0;85;247;0.4;22.6;0;935;26.4
16/08/2015;22:00:00;26;7;56;2;0;49;218;0.1;23.9;0;935;25.5
16/08/2015;23:00:00;32;7;62;2;0;42;217;0.2;24.6;0;935;25.1
16/08/2015;0:00:00;41;7;46;2;0;42;52;0.4;26.6;0;936;24.3
17/08/2015;1:00:00;25;7;48;2;0;35;79;0.1;28.5;0;936;23.5
17/08/2015;2:00:00;31;7;54;4;0;23;42;0.1;32.5;0;936;22.5
17/08/2015;3:00:00;22;7;33;2;0;33;67;0.3;34.3;0;936;22
17/08/2015;4:00:00;25;7;15;2;0;49;50;0.9;36.2;0;936;20.9
17/08/2015;5:00:00;22;7;2;2;0;53;66;0.9;41.1;0;936;19.8
17/08/2015;6:00:00;20;7;3;2;0;52;55;0.4;42.3;0;936;19.5
17/08/2015;7:00:00;20;7;11;2;0;36;43;0.6;48.4;0;935;17.8
17/08/2015;8:00:00;25;7;15;2;0;34;50;0.6;50.6;0;936;17.5
17/08/2015;9:00:00;28;7;20;2;0;34;45;0.6;49.9;0;936;17.9
17/08/2015;10:00:00;26;7;9;2;0;45;62;1.2;46.4;0;936;19.4
17/08/2015;11:00:00;32;7;7;3;0;57;42;1.6;36.8;0;936;22.8
17/08/2015;12:00:00;42;8;5;3;0;72;43;1.6;29.8;0;936;25.6
17/08/2015;13:00:00;38;7;4;3;0;78;320;1.6;27.6;0;936;27.1
17/08/2015;14:00:00;32;8;5;2;0;84;337;0.9;25.4;0;936;28.2
17/08/2015;15:00:00;30;7;6;2;0;90;245;1.1;22.5;0;935;29.5
17/08/2015;16:00:00;27;7;7;2;0;101;218;1.5;20.7;0;935;30.3
17/08/2015;17:00:00;32;7;6;2;0;111;254;1.4;19.5;0;934;30.6
17/08/2015;18:00:00;20;7;11;3;0;113;247;1.4;19.8;0;934;30.6
17/08/2015;19:00:00;24;7;9;2;0;111;206;1.6;19.4;0;933;30.3
17/08/2015;20:00:00;24;7;13;2;0;105;310;0.9;19.6;0;933;29.7
17/08/2015;21:00:00;26;7;23;2;0;91;244;0.8;22.2;0;933;28.3
17/08/2015;22:00:00;23;7;28;2;0;78;62;3.9;26.8;0;934;26.6
17/08/2015;23:00:00;42;7;2;2;0;82;75;4.1;45.5;0;935;22.9
17/08/2015;0:00:00;39;7;2;2;0;62;52;2.8;62.1;0;936;19.6
18/08/2015;1:00:00;24;7;2;2;0;66;64;3.6;55.4;0;936;19.5
18/08/2015;2:00:00;22;7;2;2;0;57;49;2.3;60.6;0;936;18.3
18/08/2015;3:00:00;19;7;2;2;0;57;47;1.8;60.2;0;936;17.9
18/08/2015;4:00:00;16;7;2;2;0;54;61;2.3;63.2;0;935;17.2
18/08/2015;5:00:00;28;7;2;2;0;52;65;2.8;63.1;0;936;17.2
18/08/2015;6:00:00;32;7;2;2;0;51;51;1.7;62.8;0;935;17.1
18/08/2015;7:00:00;21;7;2;2;0;48;62;2;65.5;0;935;16.3
18/08/2015;8:00:00;21;7;4;2;0;43;64;2;67;0;936;15.9
18/08/2015;9:00:00;22;7;7;2;0;41;65;1.6;66.6;0;936;16.1
18/08/2015;10:00:00;31;7;5;2;0;45;46;1.6;61.2;0;937;17.9
18/08/2015;11:00:00;29;7;6;2;0;50;28;1.3;53;0;937;21
18/08/2015;12:00:00;44;7;5;2;0;67;75;1.2;49;0;937;23.7
18/08/2015;13:00:00;47;7;5;2;0;82;44;1.2;40.4;0;937;25.8
18/08/2015;14:00:00;47;7;5;3;0;96;45;1.1;28.1;0;936;27.7
18/08/2015;15:00:00;37;7;4;2;0;104;25;1.3;23.2;0;936;29
18/08/2015;16:00:00;35;7;4;2;0;106;2;1.2;20.5;0;936;29.9
18/08/2015;17:00:00;18;7;4;2;0;113;304;1.8;19.3;0;935;30.5
18/08/2015;18:00:00;25;7;6;2;0;123;346;1.7;19.1;0;935;30.2
18/08/2015;19:00:00;20;7;4;2;0;132;299;0.8;19.2;0;935;30
18/08/2015;20:00:00;29;7;6;2;0;129;180;0.7;19;0;935;30.3
18/08/2015;21:00:00;32;7;7;2;0;103;27;1.9;20.9;0;936;28.6
18/08/2015;22:00:00;41;7;4;2;0;92;68;3.1;22.9;0;936;26.5
18/08/2015;23:00:00;41;7;3;2;0;85;66;3.1;29.3;0;937;24
18/08/2015;0:00:00;43;7;2;2;0;83;68;3.5;36.9;0;939;21.9
19/08/2015;1:00:00;44;6;2;2;0;77;67;3.7;40.6;0;939;20.4
19/08/2015;2:00:00;25;7;2;2;0;72;65;3.1;44.1;0;940;19
19/08/2015;3:00:00;25;6;2;2;0;72;67;3;46.7;0;940;18
19/08/2015;4:00:00;21;7;2;2;0;68;64;2.4;50.3;0;940;17
19/08/2015;5:00:00;29;7;2;2;0;65;64;2.1;50.7;0;940;16.8
19/08/2015;6:00:00;2;7;2;2;0;66;62;2.3;52.7;0;940;16.3
19/08/2015;7:00:00;21;7;2;2;0;64;63;2.4;54.8;0;940;15.7
19/08/2015;8:00:00;24;7;4;2;0;57;66;1.7;54.4;0;940;15.7
19/08/2015;9:00:00;25;7;5;2;0;56;63;1.6;53.4;0;941;16.3
19/08/2015;10:00:00;24;7;4;2;0;60;58;1.7;49.6;0;941;17.7
19/08/2015;11:00:00;28;7;4;2;0;65;46;1.6;42.7;0;941;20.6
19/08/2015;12:00:00;44;7;4;2;0;77;50;1.5;40.9;0;941;23.6
19/08/2015;13:00:00;47;7;6;2;0;88;61;1.2;39.4;0;941;25.9
19/08/2015;14:00:00;50;7;7;2;0;98;349;1.2;34;0;941;27.8
19/08/2015;15:00:00;46;7;8;2;0;109;347;1.4;29.6;0;941;29
19/08/2015;16:00:00;54;7;6;2;0;118;291;1.4;23.7;0;940;29.9
19/08/2015;17:00:00;30;7;3;2;0;128;124;1.5;21.2;0;940;30.3
19/08/2015;18:00:00;34;6;6;2;0;129;235;1.5;19;0;939;31.2
19/08/2015;19:00:00;39;7;5;2;0;133;254;1.3;18.2;0;939;31.2
19/08/2015;20:00:00;27;7;7;2;0;134;337;0.4;18.2;0;939;31.4
19/08/2015;21:00:00;35;7;18;2;0;125;221;0.4;19.7;0;939;30
19/08/2015;22:00:00;39;7;65;2;0;79;223;0.3;22.1;0;940;27.9
19/08/2015;23:00:00;33;7;134;4;0;25;195;0.4;23.9;0;940;26.9
19/08/2015;0:00:00;51;7;49;3;0;73;46;1.1;26.3;0;941;24.7
20/08/2015;1:00:00;51;7;7;2;0;83;59;2;23.9;0;942;23
20/08/2015;2:00:00;29;7;2;2;0;77;61;2.1;27;0;942;21.3
20/08/2015;3:00:00;32;6;2;2;0;69;64;2;33.2;0;942;20.2
20/08/2015;4:00:00;16;6;3;2;0;66;48;1.2;35.1;0;943;19.2
20/08/2015;5:00:00;24;6;2;2;0;64;41;1;38.9;0;943;18.4
20/08/2015;6:00:00;0;7;3;2;0;59;59;0.7;41.9;0;943;17.8
20/08/2015;7:00:00;25;7;2;2;0;59;48;1.2;46.4;0;943;16.9
20/08/2015;8:00:00;26;6;7;2;0;53;48;0.6;51.6;0;944;17
20/08/2015;9:00:00;42;7;18;2;0;44;50;0.8;51.5;0;944;17.4
20/08/2015;10:00:00;39;7;13;2;0;50;43;1.2;51.8;0;944;19.1
20/08/2015;11:00:00;44;7;6;2;0;62;49;1;54.7;0;945;22.8
20/08/2015;12:00:00;82;7;5;2;0;71;16;0.9;51.1;0;945;25.9
20/08/2015;13:00:00;51;7;10;2;0;85;337;1.1;43.2;0;945;28
20/08/2015;14:00:00;45;7;7;2;0;105;45;0.9;36;0;944;29.9
20/08/2015;15:00:00;52;6;9;2;0;116;157;1.4;25.8;0;944;31.9
20/08/2015;16:00:00;28;7;8;2;0;126;265;1.7;16.6;0;943;33.1
20/08/2015;17:00:00;37;7;6;2;0;133;290;1.3;13.2;0;943;33.6
20/08/2015;18:00:00;24;7;5;2;0;148;287;1.3;13.8;0;942;33.5
20/08/2015;19:00:00;29;7;10;2;0;156;243;0.9;14.2;0;942;33.6
20/08/2015;20:00:00;39;7;14;2;0;154;270;0.8;14.7;0;942;33.3
20/08/2015;21:00:00;45;7;28;2;0;148;268;0.7;15.7;0;942;31.7
20/08/2015;22:00:00;42;7;102;2;0;69;201;0.3;16.8;0;942;29.8
20/08/2015;23:00:00;38;7;131;2;0;44;200;0.3;17.2;0;942;28.5
20/08/2015;0:00:00;49;8;120;2;0;35;93;0.1;18.9;0;942;27.1
21/08/2015;1:00:00;45;7;62;3;0;68;45;1.1;25.7;0;943;24.5
21/08/2015;2:00:00;36;7;8;2;0;91;63;1.2;28;0;943;23.9
21/08/2015;3:00:00;39;7;13;2;0;81;343;0.7;30.6;0;943;23.3
21/08/2015;4:00:00;19;6;7;2;0;68;43;0.6;39.3;0;943;21.7
21/08/2015;5:00:00;26;6;4;2;0;65;37;0.8;45.4;0;943;20.6
21/08/2015;6:00:00;18;6;5;2;0;58;43;0.5;51;0;943;19.9
21/08/2015;7:00:00;36;7;10;2;0;49;29;0.7;56.7;0;943;19
21/08/2015;8:00:00;31;6;18;2;0;39;26;0.4;59.3;0;944;19.3
21/08/2015;9:00:00;46;7;22;3;0;39;28;0.6;60.4;0;944;19.1
21/08/2015;10:00:00;49;7;18;4;0;47;26;0.8;58.4;0;944;21.2
21/08/2015;11:00:00;57;7;10;3;0;68;40;1.1;55.2;0;944;24.2
21/08/2015;12:00:00;69;7;9;2;0;77;1;0.6;44;0;944;27.8
21/08/2015;13:00:00;54;6;14;3;0;84;333;0.9;36.3;0;943;30.1
21/08/2015;14:00:00;45;7;7;2;0;88;335;1.1;29.4;0;942;32.1
21/08/2015;15:00:00;43;7;8;2;0;93;251;1.4;25.7;0;942;32.7
21/08/2015;16:00:00;44;7;9;2;0;99;241;2;23.9;0;941;32.8
21/08/2015;17:00:00;47;8;9;2;0;108;226;2.3;21.3;0;941;32.8
21/08/2015;18:00:00;60;7;12;2;0;109;225;2;18.3;0;940;32.5
21/08/2015;19:00:00;47;7;13;2;0;103;246;1.3;17.5;0;940;32.5
21/08/2015;20:00:00;37;7;15;2;0;100;248;1.8;21.3;0;940;31.2
21/08/2015;21:00:00;43;7;8;2;0;109;25;1.7;31;0;941;26.6
21/08/2015;22:00:00;96;7;3;2;0;97;63;3.4;47.6;0;942;23.3
21/08/2015;23:00:00;70;7;2;2;0;97;73;3.8;54.8;0;943;21.6
21/08/2015;0:00:00;44;7;2;2;0;103;72;2.3;50.2;0;943;21.4
22/08/2015;1:00:00;28;7;2;2;0;102;65;2;49.1;0;942;21.5
22/08/2015;2:00:00;21;7;2;2;0;99;174;3;53.6;0;941;20.6
22/08/2015;3:00:00;23;6;2;2;0;90;48;1.6;59;0;941;19.6
22/08/2015;4:00:00;30;7;3;2;0;68;46;1;68.1;3.69;941;18.4
22/08/2015;5:00:00;41;7;6;2;0;47;27;1.2;82.1;1.23;942;17.4
22/08/2015;6:00:00;57;7;6;2;0;58;63;1.6;79.3;0;942;17.5
22/08/2015;7:00:00;30;7;7;2;0;63;70;1.1;79;0;941;17.4
22/08/2015;8:00:00;30;7;9;2;0;66;85;0.4;73.1;0;940;17.6
22/08/2015;9:00:00;13;7;11;2;0;67;181;0.7;69.2;0;939;18
22/08/2015;10:00:00;23;7;13;2;0;60;178;0.8;66.1;0;939;19.6
22/08/2015;11:00:00;48;7;9;2;0;65;41;1.4;64.4;0;939;21
22/08/2015;12:00:00;30;7;5;2;0;87;37;0.9;50.9;0;939;23.8
22/08/2015;13:00:00;28;7;6;2;0;96;37;0.9;42.3;0;938;26.4
22/08/2015;14:00:00;29;7;6;2;0;105;271;1.6;32.7;0;937;28.3
22/08/2015;15:00:00;33;7;7;2;0;112;248;2.3;24.7;0;937;29.4
22/08/2015;16:00:00;0;7;5;2;0;120;248;2.2;24.1;0;936;29.5
22/08/2015;17:00:00;48;7;5;2;0;128;253;2.1;21.5;0;935;30.1
22/08/2015;18:00:00;43;7;6;2;0;130;350;1.8;22.2;0;934;30
22/08/2015;19:00:00;36;7;10;2;0;125;235;1.4;22.8;0;934;29.6
22/08/2015;20:00:00;43;8;9;2;0;125;319;1.4;24.8;0;934;28.8
22/08/2015;21:00:00;43;7;11;2;0;124;225;1.6;26.3;0;933;28.1
22/08/2015;22:00:00;39;7;14;2;0;121;226;1.5;31.4;0;934;26.2
22/08/2015;23:00:00;48;7;15;2;0;102;205;1.1;31.1;0;934;25.2
22/08/2015;0:00:00;33;7;18;2;0;87;226;0.7;31.7;0;934;23.8
23/08/2015;1:00:00;40;7;24;2;0;75;229;0.5;34.4;0;934;22.8
23/08/2015;2:00:00;40;7;18;2;0;74;359;0.9;41.7;0;935;21.7
23/08/2015;3:00:00;35;7;8;2;0;61;25;0.6;46.3;0;934;20.6
23/08/2015;4:00:00;37;7;11;2;0;49;338;0.5;48.3;0;934;19.8
23/08/2015;5:00:00;49;7;16;2;0;36;217;0.5;51.6;0;934;18.5
23/08/2015;6:00:00;46;7;12;2;0;33;223;0.9;51.7;0;934;17.5
23/08/2015;7:00:00;29;7;8;2;0;30;218;1;58.9;0;934;16.6
23/08/2015;8:00:00;34;7;9;2;0;27;222;1.3;64.6;0;934;16.1
23/08/2015;9:00:00;23;7;7;2;0;29;227;1;66.2;0;935;16.5
23/08/2015;10:00:00;26;7;10;2;0;31;228;1.1;63.2;0;935;17.6
23/08/2015;11:00:00;26;7;9;3;0;46;227;1.5;53.1;0;935;19.5
23/08/2015;12:00:00;22;8;7;2;0;63;244;2.1;45.9;0;935;20.4
23/08/2015;13:00:00;26;7;18;13;0;73;244;2.4;37.8;0;935;21.3
23/08/2015;14:00:00;30;8;6;2;0;85;232;2.3;30.9;0;935;22.5
23/08/2015;15:00:00;36;7;4;2;0;91;244;2.7;25;0;935;23.3
23/08/2015;16:00:00;36;7;5;2;0;93;201;2.5;19.5;0;934;24.3
23/08/2015;17:00:00;42;7;5;2;0;95;251;2.5;17.8;0;933;24.5
23/08/2015;18:00:00;31;8;6;2;0;95;227;2.2;20.9;0;933;24.4
23/08/2015;19:00:00;32;7;7;2;0;96;233;2.3;22.5;0;933;24.3
23/08/2015;20:00:00;37;8;8;2;0;94;226;1.9;24.5;0;932;24
23/08/2015;21:00:00;36;7;10;2;0;82;244;1.8;27.9;0;933;22.5
23/08/2015;22:00:00;29;7;11;2;0;74;230;1.3;32.6;0;933;20.7
23/08/2015;23:00:00;2;7;17;2;0;63;220;1.5;36.6;0;934;19.8
23/08/2015;0:00:00;26;7;12;2;0;66;223;1.4;40.7;0;934;19
24/08/2015;1:00:00;32;7;9;2;0;68;246;1.9;43.4;0;934;18.6
24/08/2015;2:00:00;23;7;8;2;0;67;219;1.6;44.3;0;934;18.6
24/08/2015;3:00:00;31;7;5;2;0;67;224;2.1;45.8;0;934;18.5
24/08/2015;4:00:00;30;7;4;2;0;67;230;2.2;48.5;0;934;18.2
24/08/2015;5:00:00;0;7;2;2;0;68;227;2;53.1;0;934;17.7
24/08/2015;6:00:00;29;7;2;2;0;64;241;2.3;64;0;935;16.8
24/08/2015;7:00:00;29;7;6;2;0;50;267;1;85.5;0.41;935;15
24/08/2015;8:00:00;35;7;9;2;0;63;10;0.8;69.2;0;936;14
24/08/2015;9:00:00;17;7;13;2;0;76;65;0.6;55.6;0;936;14.4
24/08/2015;10:00:00;28;7;12;4;0;74;17;0.8;52.1;0;937;14.9
24/08/2015;14:00:00;34;7;12;3;0;83;250;1.3;28.3;0;938;20.9
24/08/2015;15:00:00;29;7;6;2;0;94;23;1.5;25.4;0;938;21.9
24/08/2015;16:00:00;36;7;3;2;0;103;37;2;24;0;938;22.3
24/08/2015;17:00:00;29;7;3;2;0;106;179;1.5;21.2;0;938;23.6
24/08/2015;18:00:00;19;7;5;2;0;107;278;1.8;20.8;0;938;23.7
24/08/2015;19:00:00;18;7;9;2;0;105;250;1.2;19.5;0;938;23.6
24/08/2015;20:00:00;16;7;8;2;0;107;273;1.3;19.8;0;938;23.5
24/08/2015;21:00:00;11;7;9;2;0;104;29;1.7;24.1;0;939;22
24/08/2015;22:00:00;27;7;9;2;0;94;50;1.4;28;0;940;19.8
24/08/2015;23:00:00;16;6;6;2;0;89;70;1.4;29.2;0;940;18.7
24/08/2015;0:00:00;16;7;7;2;0;86;65;1.1;29.8;0;941;18.4
25/08/2015;1:00:00;12;7;23;2;0;64;48;0.6;33.5;0;941;17.3
25/08/2015;2:00:00;13;7;23;2;0;59;61;0.6;36.2;0;941;16.4
25/08/2015;3:00:00;33;7;13;2;0;60;47;0.8;41;0;942;14.9
25/08/2015;4:00:00;19;7;13;2;0;51;49;0.8;47.4;0;942;13.1
25/08/2015;5:00:00;26;7;5;2;0;52;45;0.8;52.6;0;942;12
25/08/2015;6:00:00;22;7;4;2;0;53;60;1.3;57.1;0;942;11.2
25/08/2015;7:00:00;19;7;6;2;0;47;49;0.9;57.8;0;942;10.9
25/08/2015;8:00:00;20;7;12;2;0;41;64;1.5;59.7;0;943;10.5
25/08/2015;9:00:00;21;6;11;2;0;45;64;1.6;58.4;0;943;10.8
25/08/2015;10:00:00;17;6;8;2;0;51;64;1.7;51.7;0;943;13
25/08/2015;11:00:00;29;6;7;3;0;58;63;1.5;41.9;0;944;16.7
25/08/2015;12:00:00;39;7;9;4;0;76;41;1.2;30.7;0;944;20.7
25/08/2015;13:00:00;45;7;8;2;0;96;18;0.9;23.9;0;943;23.8
25/08/2015;14:00:00;35;7;7;2;0;106;308;1.1;21.8;0;943;24.9
25/08/2015;15:00:00;38;7;6;2;0;116;22;1.5;20.4;0;943;25.9
25/08/2015;16:00:00;35;7;5;2;0;120;37;1.1;18.3;0;942;27.3
25/08/2015;17:00:00;31;7;4;2;0;127;24;1.3;17.5;0;941;27.7
25/08/2015;18:00:00;29;7;5;2;0;128;28;1.1;16.2;0;941;28.3
25/08/2015;19:00:00;24;7;11;2;0;125;348;1.4;15.6;0;940;28.8
25/08/2015;20:00:00;31;8;15;2;0;121;255;1;15.1;0;940;29.2
25/08/2015;21:00:00;25;7;33;2;0;102;317;0.8;16.6;0;940;27.4
25/08/2015;22:00:00;30;7;83;2;0;53;207;0.3;19.2;0;940;25
25/08/2015;23:00:00;31;9;148;39;0;3;183;0.1;22.2;0;941;23.6
25/08/2015;0:00:00;38;9;147;68;0;2;69;0.1;26.5;0;941;22.1
26/08/2015;1:00:00;43;7;93;16;0;23;41;0.4;29.6;0;941;20.5
26/08/2015;2:00:00;19;7;31;2;0;74;182;1.9;33.5;0;941;20.5
26/08/2015;3:00:00;20;7;15;2;0;61;244;1;42.8;0;941;18.7
26/08/2015;4:00:00;37;7;14;2;0;63;49;0.5;53.3;0;941;18.8
26/08/2015;5:00:00;46;7;4;2;0;64;22;0.7;58.5;0;941;17.5
26/08/2015;6:00:00;39;7;3;2;0;71;43;1.7;55.9;0;941;17.1
26/08/2015;7:00:00;36;7;4;2;0;68;63;1.1;57.2;0;940;16.2
26/08/2015;8:00:00;35;7;25;2;0;39;42;0.4;57.7;0;940;15.5
26/08/2015;9:00:00;35;7;30;4;0;34;46;0.8;63.6;0;941;15.1
26/08/2015;10:00:00;42;7;31;9;0;31;47;0.6;56.9;0;941;17.7
26/08/2015;11:00:00;42;7;19;5;0;60;28;1;54.4;0;941;21.3
26/08/2015;12:00:00;43;0;0;0;0;0;287;1.6;43.4;0;941;24.8
26/08/2015;13:00:00;34;0;0;0;0;0;288;1.3;34.2;0;941;26.9
26/08/2015;14:00:00;46;0;0;0;0;0;250;1.5;25.4;0;940;28.9
26/08/2015;15:00:00;35;0;0;0;0;0;265;1.7;19.7;0;940;30
26/08/2015;16:00:00;44;0;0;0;0;0;331;1.9;17.6;0;939;30.6
26/08/2015;17:00:00;48;7;10;2;0;0;241;1.9;16.5;0;939;31.3
26/08/2015;18:00:00;36;7;13;2;0;129;243;1.8;14.7;0;938;31.2
26/08/2015;19:00:00;43;7;18;2;0;123;219;1.2;14.6;0;938;30.3
26/08/2015;20:00:00;29;7;22;2;0;115;257;1.5;14.2;0;938;30.6
26/08/2015;21:00:00;28;7;40;2;0;91;226;0.9;15.5;0;938;28.5
26/08/2015;22:00:00;41;7;67;2;0;57;219;0.6;17.7;0;938;26.2
26/08/2015;23:00:00;41;7;76;2;0;46;212;0.6;19.5;0;939;25.3
26/08/2015;0:00:00;36;8;54;3;0;64;222;0.8;21.4;0;939;24.7
27/08/2015;1:00:00;38;8;58;2;0;48;207;0.5;24.1;0;939;23.4
27/08/2015;2:00:00;37;8;79;3;0;29;209;0.5;26.7;0;939;22.3
27/08/2015;3:00:00;30;7;61;2;0;27;83;0.1;30.7;0;939;21
27/08/2015;4:00:00;29;7;46;3;0;27;25;0.8;37.3;0;939;17.7
27/08/2015;5:00:00;29;7;34;3;0;29;30;0.9;40.3;0;939;16.6
27/08/2015;6:00:00;0;7;12;2;0;42;119;0.6;41.6;0;939;16.2
27/08/2015;7:00:00;26;7;22;2;0;27;28;0.6;46.4;0;939;14.9
27/08/2015;8:00:00;24;7;23;2;0;24;46;0.2;50.2;0;940;14.1
27/08/2015;9:00:00;0;8;47;21;0;15;40;0.2;44.5;0;940;16.3
27/08/2015;10:00:00;36;8;41;21;0;23;23;0.6;40.1;0;940;18.7
27/08/2015;11:00:00;0;7;47;16;0;31;325;0.9;36.6;0;941;21.7
27/08/2015;12:00:00;51;4;30;8;0;61;267;1.4;31.7;0;941;25.3
27/08/2015;13:00:00;47;4;23;5;0;73;250;1.8;28.3;0;941;26.3
27/08/2015;14:00:00;40;4;24;4;0;87;238;2;23.9;0;940;28.3
27/08/2015;15:00:00;47;4;17;3;0;106;242;2.3;20.7;0;940;29.4
27/08/2015;16:00:00;47;4;17;4;0;111;243;1.9;17.8;0;939;30.4
27/08/2015;17:00:00;31;3;11;2;0;117;248;1.9;16.6;0;939;30.5
27/08/2015;18:00:00;26;3;16;3;0;108;228;1.9;12;0;938;30.8
27/08/2015;19:00:00;28;3;17;2;0;103;252;1.7;10.3;0;938;30.8
27/08/2015;20:00:00;0;3;19;2;0;108;246;1.7;12.5;0;938;30.5
27/08/2015;21:00:00;20;3;30;2;0;91;222;1.1;14.6;0;939;28.8
27/08/2015;22:00:00;23;4;54;2;0;62;209;0.7;17.2;0;939;26.2
27/08/2015;23:00:00;37;3;64;2;0;44;211;0.5;21.1;0;940;25.1
27/08/2015;0:00:00;28;3;57;2;0;40;198;0.3;23.7;0;940;24.3
28/08/2015;1:00:00;35;4;73;6;0;24;200;0.6;26.1;0;940;23.4
28/08/2015;2:00:00;34;3;78;8;0;8;25;0.6;29.3;0;940;21
28/08/2015;3:00:00;34;3;47;2;0;18;65;0.6;32.7;0;940;18.8
28/08/2015;4:00:00;22;3;35;3;0;25;50;0.6;36.2;0;940;17.2
28/08/2015;5:00:00;27;3;12;2;0;42;48;0.7;38;0;940;16.2
28/08/2015;6:00:00;27;3;18;2;0;36;52;0.5;37.4;0;940;16.7
28/08/2015;7:00:00;30;3;16;2;0;40;48;1;41.1;0;941;15.5
28/08/2015;8:00:00;0;3;24;3;0;28;47;0.5;41.5;0;941;15.7
28/08/2015;9:00:00;31;3;42;11;0;16;66;0.9;44.1;0;942;15.1
28/08/2015;10:00:00;0;3;35;11;0;33;26;0.7;38.5;0;942;18
28/08/2015;11:00:00;0;3;24;7;0;47;43;0.7;31.8;0;942;21.8
28/08/2015;12:00:00;40;4;17;7;0;63;45;0.4;26.2;0;942;26.3
28/08/2015;13:00:00;0;3;24;7;0;73;341;1.1;23.6;0;942;28.3
28/08/2015;14:00:00;40;4;19;4;0;87;312;1.3;18.3;0;942;30.6
28/08/2015;15:00:00;0;4;12;3;0;106;317;1.5;16.8;0;941;31.9
28/08/2015;16:00:00;36;3;10;2;0;122;255;1.3;15.9;0;941;32.8
28/08/2015;17:00:00;0;3;8;2;0;134;280;1.6;14.7;0;940;33.4
28/08/2015;18:00:00;0;3;10;2;0;140;295;1.4;13.8;0;940;33.2
28/08/2015;19:00:00;0;3;20;2;0;130;288;1.1;13.8;0;939;33
28/08/2015;20:00:00;0;3;33;2;0;117;255;1.1;13.8;0;939;31.8
28/08/2015;21:00:00;33;3;50;2;0;94;286;0.3;15;0;939;30.6
28/08/2015;22:00:00;0;4;165;37;0;11;128;0.2;18.1;0;939;28.7
28/08/2015;23:00:00;0;4;156;29;0;8;54;0.1;21.1;0;940;26.9
28/08/2015;0:00:00;42;3;76;2;0;59;94;0.8;21.3;0;940;26.2
29/08/2015;1:00:00;0;3;7;2;0;101;184;2.8;26.9;0;941;26.6
29/08/2015;2:00:00;54;3;6;2;0;94;177;2.2;31.9;0;941;25.6
29/08/2015;3:00:00;0;3;6;3;0;91;175;1.8;34.7;0;941;24.7
29/08/2015;4:00:00;0;3;3;2;0;91;10;1;37.1;0;941;23.7
29/08/2015;5:00:00;42;3;3;2;0;92;14;1;35;0;942;23.3
29/08/2015;6:00:00;34;3;3;2;0;84;29;0.9;37.8;0;942;21.9
29/08/2015;7:00:00;33;2;7;2;0;65;48;0.9;44.4;0;942;19.6
29/08/2015;8:00:00;22;3;16;6;0;50;62;0.7;50;0;942;17.9
29/08/2015;9:00:00;37;3;18;2;0;47;65;0.8;49.5;0;942;18.2
29/08/2015;10:00:00;35;3;10;2;0;57;51;1;47.4;0;943;19.6
29/08/2015;11:00:00;42;3;7;2;0;76;73;1.2;33;0;942;24.7
29/08/2015;12:00:00;41;3;4;2;0;95;358;1;25.7;0;942;27.9
29/08/2015;13:00:00;44;3;6;2;0;103;28;1;23.3;0;942;29.6
29/08/2015;14:00:00;44;3;5;2;0;106;318;1;20.3;0;942;31.9
29/08/2015;15:00:00;62;3;4;2;0;111;239;1.2;17.9;0;941;33.7
29/08/2015;16:00:00;49;3;3;2;0;120;289;1.5;17.3;0;941;34.1
29/08/2015;17:00:00;62;3;2;2;0;122;204;1.8;16.2;0;940;34.6
29/08/2015;18:00:00;49;3;3;2;0;118;200;1.9;14.8;0;939;34.8
29/08/2015;19:00:00;49;3;7;2;0;116;207;2.2;14.7;0;939;34.5
29/08/2015;20:00:00;44;3;9;2;0;111;224;1.6;15.2;0;939;33.6
29/08/2015;21:00:00;39;3;9;2;0;105;224;1.9;18.2;0;939;31.7
29/08/2015;22:00:00;46;3;10;2;0;97;200;1.9;21.2;0;939;29.7
